Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2022,W,STAT,121,,001,Elementary Statistics,Ladan Tazik,76,71.5,76.0,58.8,90.5,100.0,0.0,11,,6,,,,6,8,7,6,20
UBCO,2022,W,STAT,121,,101,Elementary Statistics,Ladan Tazik,109,69.1,74.0,61.0,86.0,100.0,0.0,19,,,,9,8,9,9,12,13,17
UBCO,2022,W,STAT,124,,001,Business Statistics,Xiaoping Shi,114,66.4,67.0,55.3,83.5,100.0,0.0,12,15,11,9,11,6,13,6,4,9,18
UBCO,2022,W,STAT,124,,101,Business Statistics,Xiaoping Shi,187,71.3,73.0,61.5,83.0,98.0,2.0,12,13,15,15,13,19,22,19,19,13,27
UBCO,2022,W,STAT,230,,001,Introductory Statistics,Yas Yamin,96,66.8,69.5,57.0,80.0,100.0,6.0,14,7,11,7,8,6,9,9,10,7,8
UBCO,2022,W,STAT,230,,101,Introductory Statistics,Yas Yamin,167,71.2,73.0,62.0,84.0,97.0,13.0,11,16,9,10,19,12,16,13,24,19,18
UBCO,2022,W,STAT,303,,001,Introduction to Probability,Lengyi Han,48,66.9,64.0,58.8,75.5,100.0,32.0,,8,,10,,,7,,,,
UBCO,2022,W,STAT,401,,101,Probability and Statistical Inference,Xiaoping Shi,15,77.3,83.0,74.0,93.0,96.0,5.0,,,,,,,,,,,
UBCO,2022,W,STAT,403,,001,Stochastic Processes,Eric Foxall,14,74.1,82.5,61.8,84.8,97.0,39.0,,,,,,,,,,,
UBCO,2022,W,STAT,406,,001,Environmetrics,John Thompson,11,74.3,71.0,69.0,82.5,91.0,57.0,,,,,,,,,,,
UBCO,2022,W,STAT,560,,001,Probability and Stochastic Processes,Eric Foxall,10,89.4,90.0,85.5,93.3,99.0,80.0,,,,,,,,,,,6
