Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2022,W,CCS,150,,001,Creative and Critical Art Theory I,Samuel Roy-Bois,49,71.9,74.0,67.0,80.0,92.0,15.0,,,,,,9,,8,8,,
UBCO,2022,W,CCS,250,,001,Creative and Critical Art Theory II,Katherine Pickering,37,85.8,88.0,83.0,93.0,100.0,25.0,,,,,,,,,,8,17
UBCO,2022,W,CCS,506,,001,M.F.A. Graduate Colloquium I,Nancy Holmes,13,89.4,89.0,88.0,92.0,95.0,83.0,,,,,,,,,,,6
UBCO,2022,W,CCS,507,,001,M.F.A. Graduate Colloquium II,Shawn Serfas,13,85.5,86.0,83.0,87.0,91.0,81.0,,,,,,,,,,6,
