Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2022,W,ENGR,303,,101,Engineering Project Management,Saeed Mohammadiun,260,73.9,74.0,66.0,83.0,100.0,28.0,18,3,10,12,32,39,26,28,31,28,33
UBCO,2022,W,ENGR,305,,201,Engineering Economic Analysis,Suliman Gargoum,283,72.6,73.0,66.0,80.0,98.0,43.0,18,0,12,18,35,40,39,36,40,26,19
UBCO,2022,W,ENGR,310,,101,Fluid Mechanics II,Chun-Sheng Wang,167,75.9,77.0,71.0,83.0,97.0,0.0,1,2,1,8,11,23,35,30,24,23,9
UBCO,2022,W,ENGR,315,,201,Systems and Control,Klaske van Heusden,62,55.4,56.5,43.0,70.0,98.0,1.0,23,4,7,7,3,5,3,3,2,0,5
UBCO,2022,W,ENGR,315,,202,Systems and Control,Klaske van Heusden,135,61.8,62.0,48.5,79.5,100.0,0.0,34,17,13,7,9,6,5,10,13,9,12
UBCO,2022,W,ENGR,320,,201,Electromechanical Devices,Wilson Eberle,116,72.5,71.5,63.0,83.3,99.0,43.0,5,5,12,8,14,14,10,7,14,14,13
UBCO,2022,W,ENGR,320,,202,Electromechanical Devices,Wilson Eberle,122,70.5,68.0,61.0,80.0,99.0,47.0,1,12,11,16,18,12,11,9,12,11,9
UBCO,2022,W,ENGR,325,,101,Civil Engineering Materials,Sherif Osman,106,77.8,79.0,72.0,85.0,99.0,49.0,2,0,3,3,8,10,19,8,22,18,13
UBCO,2022,W,ENGR,327,,101,Reinforced Concrete Design I,Ahmad Rteil,107,67.6,70.0,56.5,80.0,100.0,21.0,20,4,6,11,8,9,8,12,11,6,12
UBCO,2022,W,ENGR,330,,201,Reliability and Risk Analysis for Civil Engineering,Qian Chen,101,81.4,82.0,74.0,90.0,100.0,56.0,0,0,4,5,2,8,12,9,18,16,27
