Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,S,CSIS,450,A,001,Topics in Critical Studies in Sexuality,Lori Macintosh,7,87.57142857,4.353433237,94.0,82.0,0,0,0,0,0,0,0,0,,,
UBCV,2014,S,CSIS,450,A,OVERALL,Topics in Critical Studies in Sexuality,,7,87.57142857,4.353433237,94.0,82.0,0,0,0,0,0,0,0,0,,,
