Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,COMM,101,,201,Business Fundamentals,Colin Dodds;Ann Stone,99,74.7,76.0,71.0,81.0,92.0,0.0,3,0,1,4,4,15,19,18,25,9,1
UBCV,2023,W,COMM,101,,202,Business Fundamentals,Colin Dodds;Ann Stone,111,78.1,78.0,76.0,80.0,87.0,68.0,0,0,0,0,0,5,19,45,40,1,0
UBCV,2023,W,COMM,101,,203,Business Fundamentals,Colin Dodds;Ann Stone,110,74.9,77.0,71.3,81.0,89.0,0.0,2,1,3,4,3,15,16,28,28,10,0
UBCV,2023,W,COMM,101,,204,Business Fundamentals,Zorana Svedic;Conor Topley,90,74.6,76.0,72.0,81.8,91.0,0.0,3,0,3,0,2,8,27,18,19,8,2
UBCV,2023,W,COMM,101,,205,Business Fundamentals,Zorana Svedic;Conor Topley,115,77.4,78.0,75.0,81.0,88.0,9.0,1,0,0,0,1,12,17,40,33,9,0
UBCV,2023,W,COMM,101,,206,Business Fundamentals,Zorana Svedic;Conor Topley,106,74.1,77.0,73.0,79.0,86.0,0.0,4,0,1,1,3,7,22,42,23,3,0
UBCV,2023,W,COMM,101,,207,Business Fundamentals,Zorana Svedic;Conor Topley,66,74.8,77.0,74.0,79.0,84.0,0.0,1,0,2,0,1,6,16,24,16,0,0
UBCV,2023,W,COMM,105,,101,"Values, Ethics, and Community",Colin Dodds,53,76.5,78.0,74.0,81.0,89.0,58.0,0,0,2,1,4,3,10,13,16,4,0
UBCV,2023,W,COMM,105,,102,"Values, Ethics, and Community",Colin Dodds,53,76.1,77.0,72.0,81.0,91.0,35.0,2,0,1,1,1,7,9,12,10,9,1
UBCV,2023,W,COMM,105,,103,"Values, Ethics, and Community",Colin Dodds,56,76.3,76.5,71.0,80.0,89.0,66.0,0,0,0,0,3,13,7,13,15,5,0
