Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,LLED,200,,001,Introduction to Writing in Academic and Professional Registers,Nasrin Kowkabi;Alexandra Ross,13,80.5,82.0,77.0,84.0,88.0,70.0,0,0,0,0,0,1,2,2,5,3,0
UBCV,2023,W,LLED,200,,002,Introduction to Writing in Academic and Professional Registers,Nasrin Kowkabi;Zhen Lin,13,77.1,77.0,74.0,81.0,87.0,67.0,0,0,0,0,1,2,1,5,2,2,0
UBCV,2023,W,LLED,200,,003,Introduction to Writing in Academic and Professional Registers,Nasrin Kowkabi;Anastasia Zhuravleva,14,74.9,77.0,69.3,78.8,86.0,66.0,0,0,0,0,2,3,1,5,2,1,0
UBCV,2023,W,LLED,200,,004,Introduction to Writing in Academic and Professional Registers,Nasrin Kowkabi;Zhen Lin,12,74.4,74.0,71.8,76.0,82.0,71.0,0,0,0,0,0,3,5,3,1,0,0
UBCV,2023,W,LLED,200,,005,Introduction to Writing in Academic and Professional Registers,Nasrin Kowkabi;Alexandra Ross,12,74.9,77.0,71.0,78.5,87.0,64.0,0,0,0,0,2,2,1,4,2,1,0
UBCV,2023,W,LLED,200,,V89,Introduction to Writing in Academic and Professional Registers,Jodie Martin;Sandra Zappa,8,74.4,76.0,72.5,78.5,82.0,59.0,0,0,1,0,0,1,2,2,2,0,0
UBCV,2023,W,LLED,200,,V90,Introduction to Writing in Academic and Professional Registers,Won Kim;Sandra Zappa,8,73.0,75.0,70.0,78.0,83.0,57.0,0,0,1,0,1,0,2,2,1,0,0
UBCV,2023,W,LLED,200,,V91,Introduction to Writing in Academic and Professional Registers,Jodie Martin;Sandra Zappa,12,70.0,73.0,69.5,80.5,83.0,29.0,1,1,0,0,0,2,3,1,4,0,0
UBCV,2023,W,LLED,200,,V92,Introduction to Writing in Academic and Professional Registers,Won Kim;Sandra Zappa,12,77.5,77.0,75.0,80.5,87.0,66.0,0,0,0,0,1,1,1,5,1,2,0
UBCV,2023,W,LLED,200,,V94,Introduction to Writing in Academic and Professional Registers,Jennifer Lightfoot;Sandra Zappa,15,68.8,71.0,66.5,73.0,77.0,50.0,0,1,0,1,3,4,4,2,0,0,0
UBCV,2023,W,LLED,200,,V95,Introduction to Writing in Academic and Professional Registers,Alfredo Ferreira;Sandra Zappa,14,79.1,80.0,75.5,85.0,90.0,65.0,0,0,0,0,2,0,2,3,2,4,1
UBCV,2023,W,LLED,200,,V97,Introduction to Writing in Academic and Professional Registers,Jennifer Lightfoot;Sandra Zappa,12,72.4,73.5,66.0,77.3,89.0,54.0,0,1,0,2,1,1,2,3,0,2,0
UBCV,2023,W,LLED,200,,V98,Introduction to Writing in Academic and Professional Registers,Daniel Riccardi;Sandra Zappa,14,72.0,71.5,69.5,76.3,85.0,51.0,0,1,1,0,0,5,3,1,2,1,0
UBCV,2023,W,LLED,200,,VE1,Introduction to Writing in Academic and Professional Registers,Jennifer Walsh Marr;Sandra Zappa,11,75.0,78.0,70.5,79.5,85.0,60.0,0,0,0,1,1,2,1,3,2,1,0
UBCV,2023,W,LLED,200,,VE2,Introduction to Writing in Academic and Professional Registers,Jennifer Walsh Marr;Sandra Zappa,7,68.7,72.0,65.0,75.0,79.0,50.0,0,1,0,1,0,1,3,1,0,0,0
UBCV,2023,W,LLED,200,,VE3,Introduction to Writing in Academic and Professional Registers,Fatimah Mahmood;Sandra Zappa,6,77.2,76.5,74.5,79.3,83.0,73.0,0,0,0,0,0,0,2,2,2,0,0
UBCV,2023,W,LLED,200,,VE4,Introduction to Writing in Academic and Professional Registers,Fatimah Mahmood;Sandra Zappa,9,78.3,77.0,75.3,80.3,88.0,72.0,0,0,0,0,0,0,2,4,1,1,0
UBCV,2023,W,LLED,200,,VE5,Introduction to Writing in Academic and Professional Registers,Alfredo Ferreira;Sandra Zappa,9,68.6,67.0,63.0,69.0,85.0,60.0,0,0,0,3,3,1,0,1,0,1,0
