Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,FNIS,100,,001,Indigenous Foundations,Bernard Perley,45,78.6,79.0,76.0,84.0,94.0,29.0,1,0,0,2,1,1,6,13,10,8,3
UBCV,2023,W,FNIS,210,,001,Indigenous Politics and Self-Determination,Pasang Sherpa,45,88.2,93.0,87.0,95.0,100.0,22.0,2,0,0,0,1,2,0,0,2,8,28
UBCV,2023,W,FNIS,220,,001,Representation and Indigenous Cultural Politics,Candis Callison,43,72.8,80.0,73.0,82.0,88.0,0.0,3,0,0,1,4,2,2,5,18,6,0
UBCV,2023,W,FNIS,300,,001,Writing First Nations,Alice Te Punga Somerville,22,81.6,88.5,82.3,92.8,95.0,10.0,2,0,0,1,0,1,0,1,2,5,10
UBCV,2023,W,FNIS,310,,001,Critical Indigenous Theory Seminar,Alice Te Punga Somerville,22,81.0,86.0,82.8,91.0,93.0,35.0,2,1,0,0,0,0,0,1,3,6,7
UBCV,2023,W,FNIS,320,,001,Critical Indigenous Methodologies and Ethics,David Gaertner,21,77.7,80.0,78.0,83.0,87.0,40.0,1,0,0,0,0,3,0,5,9,3,0
UBCV,2023,W,FNIS,400,,002,Practicum/Advanced Research Seminar,David Gaertner,7,79.1,88.0,77.5,91.5,93.0,35.0,1,0,0,0,0,0,1,0,1,1,3
UBCV,2023,W,FNIS,401,C,001,Special Topics,Tricia Logan,18,88.5,89.0,88.0,90.0,93.0,80.0,0,0,0,0,0,0,0,0,2,8,7
UBCV,2023,W,FNIS,401,H,101,Special Topics,Pasang Sherpa,18,87.9,92.5,88.3,95.8,99.0,31.0,1,0,0,0,1,0,0,0,0,4,12
UBCV,2023,W,FNIS,401,R,101,Special Topics,Tricia Logan,18,84.6,87.5,85.0,89.0,91.0,70.0,0,0,0,0,0,2,1,1,0,11,3
