Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,ASTR,101,,101,Introduction to the Solar System,Aaron Boley,159,78.11,79.0,71.0,86.0,99.0,25.0,1,4,4,3,15,12,20,17,25,25,25
UBCV,2023,W,ASTR,102,,201,Introduction to Stars and Galaxies,Scott Oser,168,73.2,76.0,65.0,84.0,98.0,0.0,9,1,12,12,14,15,12,16,30,25,13
UBCV,2023,W,ASTR,200,,101,Frontiers of Astrophysics,Ingrid Stairs,95,76.11,82.0,69.0,87.0,98.0,6.0,7,0,2,7,2,11,4,6,11,21,20
UBCV,2023,W,ASTR,205,,201,Stars and Stellar Populations,Paul Hickson,33,79.09,83.0,77.0,86.0,94.0,13.0,1,0,0,0,1,5,1,2,11,10,2
UBCV,2023,W,ASTR,300,,101,Galaxies,Douglas Scott,16,71.47,72.0,69.0,76.0,96.0,42.0,1,0,1,1,0,3,5,1,2,0,1
UBCV,2023,W,ASTR,310,,101,Exploring the Universe: The Solar System,Brett Gladman,30,72.24,74.0,66.0,82.0,99.0,23.0,2,2,1,2,1,4,3,4,4,3,3
UBCV,2023,W,ASTR,311,,201,Exploring the Universe: Stars and Galaxies,Ingrid Stairs,43,65.8,69.5,60.0,76.25,95.0,15.0,6,1,2,6,1,7,6,5,3,1,2
UBCV,2023,W,ASTR,333,,201,Exoplanets and Astrobiology,Jeremy Heyl;Shea Thorne,62,77.61,79.5,70.25,87.0,98.0,46.0,1,3,4,2,2,5,6,8,10,9,12
UBCV,2023,W,ASTR,403,,201,Cosmology,Ludovic van Waerbeke,31,75.74,83.0,66.0,90.5,95.0,21.0,1,4,2,0,3,2,1,1,3,6,8
UBCV,2023,W,ASTR,404,,101,Astronomical and Astrophysical Measurements,Gary Hinshaw,9,79.0,80.0,77.0,82.0,89.0,64.0,0,0,0,0,1,0,1,2,3,2,0
UBCV,2023,W,ASTR,405,,2LA,Astronomical Laboratory,Wing Shan Man (ALLISON),9,84.44,86.0,79.0,91.0,94.0,65.0,0,0,0,0,1,0,0,2,0,2,4
UBCV,2023,W,ASTR,406,,101,High-Energy Astrophysics,Jeremy Heyl,10,86.8,88.0,81.5,90.75,99.0,75.0,0,0,0,0,0,0,1,0,3,1,5
UBCV,2023,W,ASTR,407,,201,Planetary Science,Aaron Boley,10,79.7,80.0,75.5,83.5,86.0,73.0,0,0,0,0,0,0,3,2,3,2,0
