Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,MTRL,201,,201,Technical Communication,Matthew Wong,55,70.6,72.0,62.0,81.5,89.0,36.0,,,7,,,6,6,,7,10,
UBCV,2021,W,MTRL,263,,201,Transport Phenomena I - Fluid Mechanics,David Dixon,100,72.8,73.5,64.0,82.3,96.0,0.0,,,10,8,8,14,8,11,19,11,6
UBCV,2021,W,MTRL,264,,201,Transport Phenomena II - Heat Transport,Jun Ou,99,74.8,77.0,67.0,84.0,93.0,32.0,,,,6,14,9,10,8,17,14,11
UBCV,2021,W,MTRL,280,,201,Materials in Design,Chadwick Sinclair,110,69.6,69.0,63.0,78.0,98.0,38.0,5,9,8,10,17,12,11,17,6,8,7
UBCV,2021,W,MTRL,320,,101,Management of Engineering Design,Matthew Wong,47,80.0,81.0,76.0,86.0,93.0,52.0,,,,,,,,14,7,9,8
UBCV,2021,W,MTRL,340,,201,Manufacturing in Materials Engineering,Steven Cockcroft,93,64.9,68.0,58.0,73.0,90.0,0.0,,15,10,,10,17,20,6,,,
UBCV,2021,W,MTRL,358,,101,Hydrometallurgy I,Berend Wassink,52,65.4,70.5,55.8,82.3,94.0,4.0,9,,6,,,,,6,,6,
UBCV,2021,W,MTRL,359,,L1A,Hydrometallurgy I Laboratory,Berend Wassink,18,82.2,84.0,77.3,88.8,91.0,67.0,,,,,,,,,,6,
UBCV,2021,W,MTRL,359,,L1B,Hydrometallurgy I Laboratory,Berend Wassink,21,69.9,72.0,62.0,81.0,91.0,19.0,,,,,,,,,,,
UBCV,2021,W,MTRL,359,,L1C,Hydrometallurgy I Laboratory,Berend Wassink,10,70.0,73.0,59.5,83.0,98.0,30.0,,,,,,,,,,,
