Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,ECED,400,,63A,Introduction to Early Childhood Education and Care,Nancy Van Groll,31,77.5,79.0,72.0,86.0,91.0,48.0,,,,,,,6,,,9,
UBCV,2021,W,ECED,400,,63D,Introduction to Early Childhood Education and Care,Nancy Van Groll,33,76.4,82.0,70.0,89.0,91.0,29.0,,,,,,,,,6,,8
UBCV,2021,W,ECED,400,,63E,Introduction to Early Childhood Education and Care,Koichi Haseyama,31,85.2,86.0,83.5,88.0,94.0,72.0,,,,,,,,,7,18,
UBCV,2021,W,ECED,401,,63A,Supporting Young Children's Health and Well-Being in Early Childhood Settings,Heather Nesbitt,33,83.8,85.0,81.0,88.0,93.0,67.0,,,,,,,,,10,9,8
UBCV,2021,W,ECED,401,,63C,Supporting Young Children's Health and Well-Being in Early Childhood Settings,Michaelyn Hoven,31,83.6,88.0,72.5,93.5,99.0,43.0,,,,,,,,,,,15
UBCV,2021,W,ECED,401,,63D,Supporting Young Children's Health and Well-Being in Early Childhood Settings,Lara El Khatib,36,86.9,89.0,85.0,90.0,95.0,50.0,,,,,,,,,6,12,16
UBCV,2021,W,ECED,405,,63A,Foundations of Curriculum and Instruction in Early Childhood Education,Koichi Haseyama,28,83.4,87.0,83.0,90.0,94.0,7.0,,,,,,,,,,11,9
UBCV,2021,W,ECED,405,,63C,Foundations of Curriculum and Instruction in Early Childhood Education,Angelpreet Singh,29,88.2,90.0,84.0,93.0,97.0,75.0,,,,,,,,,,6,15
UBCV,2021,W,ECED,406,,63A,Early Learning Curriculum in the Pre-School Years,Iris Berger;Madelaine Hittos,22,83.5,85.0,77.8,89.8,97.0,57.0,,,,,,,,,,6,6
UBCV,2021,W,ECED,406,,63C,Early Learning Curriculum in the Pre-School Years,Madelaine Hittos,33,84.1,89.0,82.0,91.0,97.0,28.0,,,,,,,,,,9,13
UBCV,2021,W,ECED,407,,63A,Supporting Early Learning in the Pre-School Years,Ji Eun Kim,25,81.6,82.0,79.0,85.0,94.0,54.0,,,,,,,,6,10,,
UBCV,2021,W,ECED,407,,63C,Supporting Early Learning in the Pre-School Years,Ji Eun Kim,28,82.4,83.0,81.0,85.0,93.0,69.0,,,,,,,,,14,,
UBCV,2021,W,ECED,416,,63A,Kindergarten Curriculum,Kathleen Ecclestone,33,91.2,94.0,91.0,97.0,100.0,0.0,,,,,,,,,,,27
UBCV,2021,W,ECED,417,,63A,Supporting Learning in the Kindergarten Year,Kathleen Ecclestone,31,92.7,96.0,94.0,98.0,100.0,0.0,,,,,,,,,,,30
UBCV,2021,W,ECED,420,,63A,History of Early Childhood Education,Mariel Gomez Aboid,21,79.4,82.0,77.0,93.0,97.0,0.0,,,,,,,,,,,8
UBCV,2021,W,ECED,420,,63C,History of Early Childhood Education,Mariel Gomez Aboid,34,87.9,90.0,87.0,91.0,96.0,58.0,,,,,,,,,,8,20
UBCV,2021,W,ECED,421,,63A,"Supporting Young Children Through Home, School, and Community Relationships",Matthew Waugh,33,81.6,88.0,80.0,93.0,97.0,0.0,,,,,,,,,,7,14
UBCV,2021,W,ECED,421,,63C,"Supporting Young Children Through Home, School, and Community Relationships",Jane White,26,84.6,85.5,77.8,90.0,97.0,70.0,,,,,,,,,,7,8
UBCV,2021,W,ECED,438,,63A,Observation and Documentation in Early Childhood Settings,Maria Pighini,20,85.2,87.0,80.0,93.3,98.0,64.0,,,,,,,,,,,9
UBCV,2021,W,ECED,438,,63C,Observation and Documentation in Early Childhood Settings,Heather Nesbitt,30,85.0,87.0,83.0,90.8,96.0,58.0,,,,,,,,,6,8,11
UBCV,2021,W,ECED,439,,63A,Assessment of Infants and Young Children with Special Needs,Michaela Wooldridge,21,82.6,85.0,80.0,91.0,100.0,29.0,,,,,,,,,,6,6
UBCV,2021,W,ECED,439,,63C,Assessment of Infants and Young Children with Special Needs,Michaela Wooldridge,30,80.5,80.0,73.3,89.5,98.0,63.0,,,,,,,,,,,8
UBCV,2021,W,ECED,440,,63C,Supporting Social and Communication Development in Infants and Young Children with Special Needs,Mary Stewart,36,85.8,87.0,83.0,90.0,99.0,66.0,,,,,,,,,,13,12
UBCV,2021,W,ECED,442,,63A,Supporting Indigenous Infants and Young Children within the Context of Their Communities,Rosalin Miles,28,90.2,92.0,86.8,95.0,97.0,70.0,,,,,,,,,,7,19
UBCV,2021,W,ECED,442,,63C,Supporting Indigenous Infants and Young Children within the Context of Their Communities,Rosalin Miles,29,88.8,91.0,87.0,95.0,100.0,28.0,,,,,,,,,,,18
UBCV,2021,W,ECED,508,A,62A,Review of Research in Early Childhood Education,Maria Pighini,17,94.1,95.0,92.0,97.0,99.0,83.0,,,,,,,,,,,14
UBCV,2021,W,ECED,508,A,051,Review of Research in Early Childhood Education,Iris Berger,14,89.1,90.5,87.5,92.8,97.0,76.0,,,,,,,,,,,9
UBCV,2021,W,ECED,531,,052,Supporting Young Children's Social Emotional Learning in Early Childhood Programs,Sokyee Low,10,90.8,93.0,90.3,94.5,96.0,72.0,,,,,,,,,,,8
UBCV,2021,W,ECED,565,A,052,Special Course in Early Childhood Education,Iris Berger,7,93.1,93.0,90.5,95.5,97.0,90.0,0,0,0,0,0,0,0,0,0,0,7
UBCV,2021,W,ECED,585,E,61A,Advanced Seminar on Research in Early Childhood Education,Angelpreet Singh,17,92.9,93.0,92.0,94.0,95.0,88.0,,,,,,,,,,,16
UBCV,2021,W,ECED,585,E,61B,Advanced Seminar on Research in Early Childhood Education,Angelpreet Singh,17,92.9,93.0,92.0,94.0,96.0,89.0,,,,,,,,,,,16
UBCV,2021,W,ECED,585,F,61A,Advanced Seminar on Research in Early Childhood Education,Iris Berger,18,92.4,94.0,90.0,96.8,100.0,73.0,,,,,,,,,,,14
UBCV,2021,W,ECED,585,F,051,Advanced Seminar on Research in Early Childhood Education,Claudia Diaz,6,88.8,89.5,88.3,90.8,92.0,83.0,,,,,,,,,,,
