Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,CNTO,301,,001,Basic Cantonese I,Wai Man Lam,15,83.4,84.0,77.5,88.0,93.0,70.0,,,,,,,,,,,
UBCV,2021,W,CNTO,303,,001,Basic Cantonese II,Wai Man Lam,8,82.3,85.0,76.5,90.5,94.0,60.0,,,,,,,,,,,
UBCV,2021,W,CNTO,311,,001,Basic Cantonese for Mandarin Speakers,Wai Man Lam,27,81.9,83.0,79.5,86.0,92.0,66.0,,,,,,,,,10,9,
UBCV,2021,W,CNTO,311,,002,Basic Cantonese for Mandarin Speakers,Liam Doherty,28,76.9,77.5,71.3,83.5,91.0,60.0,,,,,,,,7,,6,
UBCV,2021,W,CNTO,311,,004,Basic Cantonese for Mandarin Speakers,Wai Man Lam,29,80.3,81.0,77.0,84.0,96.0,56.0,,,,,,,,,13,,
UBCV,2021,W,CNTO,311,,005,Basic Cantonese for Mandarin Speakers,Liam Doherty,28,76.6,81.0,76.5,85.0,91.0,0.0,,,,,,,,,10,7,
UBCV,2021,W,CNTO,311,,006,Basic Cantonese for Mandarin Speakers,Kit Pai,29,86.1,88.0,82.0,93.0,95.0,66.0,,,,,,,,,,6,14
UBCV,2021,W,CNTO,311,,007,Basic Cantonese for Mandarin Speakers,Liam Doherty,29,77.5,80.0,75.0,86.0,92.0,21.0,,,,,,,,,6,6,
UBCV,2021,W,CNTO,311,,008,Basic Cantonese for Mandarin Speakers,Liam Doherty,30,79.5,80.0,75.3,83.8,93.0,60.0,,,,,,,7,,11,,
UBCV,2021,W,CNTO,311,,009,Basic Cantonese for Mandarin Speakers,Liam Doherty,29,77.8,78.0,74.0,81.0,89.0,69.0,,,,,,,8,8,9,,
UBCV,2021,W,CNTO,311,,010,Basic Cantonese for Mandarin Speakers,Wai Man Lam,30,82.5,84.0,79.3,87.8,93.0,54.0,,,,,,,,,10,6,6
UBCV,2021,W,CNTO,311,,011,Basic Cantonese for Mandarin Speakers,Liam Doherty,30,80.4,80.5,78.0,85.0,89.0,66.0,,,,,,,,9,8,9,
UBCV,2021,W,CNTO,401,,001,Intermediate Cantonese I,Wai Man Lam,22,83.5,83.5,80.0,86.8,94.0,69.0,,,,,,,,,7,,
UBCV,2021,W,CNTO,403,,001,Intermediate Cantonese II,Kit Pai,28,91.8,93.0,91.8,94.3,97.0,75.0,,,,,,,,,,,23
UBCV,2021,W,CNTO,451,,001,Advanced Cantonese through Popular Culture,Kit Pai,15,90.8,92.0,89.0,94.5,96.0,81.0,,,,,,,,,,,11
