Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,BIOL,111,,201,Introduction to Modern Biology,Shona Margaret Ellis;William Milsom,203,74.5,78.0,70.0,83.0,92.0,0.0,8,,,10,15,20,18,23,53,32,15
UBCV,2021,W,BIOL,112,,201,Biology of the Cell,Jaclyn Dee;Karen Smith,279,81.3,83.0,77.0,87.0,98.0,27.0,,,,,8,18,22,38,71,70,43
UBCV,2021,W,BIOL,112,,202,Biology of the Cell,Jaclyn Dee;Karen Smith;Kathryn Zeiler,254,78.3,80.0,72.3,87.0,96.0,29.0,6,,,11,6,25,34,38,47,52,30
UBCV,2021,W,BIOL,121,,125,"Genetics, Evolution and Ecology",Athena Mckown;Lynn Norman,49,78.2,81.0,72.0,85.0,96.0,54.0,,,,,,,,,13,11,
UBCV,2021,W,BIOL,140,,101,Laboratory Investigations in Life Science,Blaire Steinwand;Chin Sun,572,84.7,87.0,81.0,90.0,98.0,0.0,,,,,,13,32,30,130,170,181
UBCV,2021,W,BIOL,140,,201,Laboratory Investigations in Life Science,Blaire Steinwand;Chin Sun,683,85.5,87.0,83.0,90.0,98.0,37.0,6,,,,7,11,16,45,146,245,202
UBCV,2021,W,BIOL,155,,001,Human Biology: Physiology and Introductory Anatomy,Irene Ballagh,212,72.7,73.5,64.0,83.0,98.0,36.0,8,8,9,26,32,15,16,29,26,29,14
UBCV,2021,W,BIOL,155,,002,Human Biology: Physiology and Introductory Anatomy,Irene Ballagh,308,69.8,70.0,61.0,80.3,98.0,12.0,23,20,21,30,40,35,33,20,30,25,31
UBCV,2021,W,BIOL,200,,000,Fundamentals of Cell Biology,Liane Chen,1175,72.6,75.0,67.0,82.0,95.0,20.0,139,,15,,,157,146,,,163,64
UBCV,2021,W,BIOL,200,,201,Fundamentals of Cell Biology,Liane Chen,214,73.9,78.0,69.0,85.0,95.0,10.0,25,,,12,13,17,20,26,42,44,14
UBCV,2021,W,BIOL,201,,201,Introduction to Biochemistry,Gangamma Chowrira;Reinhard Jetter;Sreeparna Vappala,199,78.1,81.0,70.5,88.0,97.0,15.0,,,10,10,8,18,13,17,40,45,31
UBCV,2021,W,BIOL,201,,202,Introduction to Biochemistry,Gangamma Chowrira;Reinhard Jetter;Sreeparna Vappala,206,78.4,82.0,72.0,86.0,97.0,12.0,,,6,9,11,17,19,13,52,51,22
UBCV,2021,W,BIOL,203,,101,Eukaryotic Microbiology,Brett Couch;Patrick John Keeling;Juan Saldarriaga,67,75.1,79.0,68.0,84.0,91.0,28.0,,,,,9,,7,6,17,10,6
UBCV,2021,W,BIOL,204,,201,Vertebrate Structure and Function,Queenie Pui Wing Hui,296,72.0,76.0,65.0,83.0,93.0,9.0,28,12,11,17,17,22,40,30,66,44,9
UBCV,2021,W,BIOL,205,,101,Comparative Invertebrate Zoology,Brian Leander,252,76.3,77.5,70.0,85.0,100.0,14.0,,,10,11,18,26,35,23,47,39,34
UBCV,2021,W,BIOL,209,,101,"Biodiversity of Algae, Fungi and Bryophytes",Mary Berbee;Jaclyn Dee,109,79.3,79.0,73.0,87.0,98.0,51.0,,,,,6,13,11,22,20,13,19
UBCV,2021,W,BIOL,210,,201,Vascular Plants,Shona Margaret Ellis;Evan Whitney Hersh,85,74.1,75.0,67.0,83.0,97.0,37.0,,,,9,8,,14,9,15,11,7
UBCV,2021,W,BIOL,230,,101,Fundamentals of Ecology,Christopher Harley;Michelle Tseng;Rachel Wilson,201,76.7,79.0,73.0,83.0,93.0,0.0,,,,,9,14,27,39,56,31,9
UBCV,2021,W,BIOL,230,,102,Fundamentals of Ecology,Christopher Harley;Michelle Tseng;Rachel Wilson,205,77.1,79.0,72.0,84.0,96.0,21.0,,,7,8,9,17,26,42,47,28,16
UBCV,2021,W,BIOL,230,,201,Fundamentals of Ecology,Rachel Germain;Jill Jankowski;Rachel Wilson,188,79.0,81.0,76.0,86.0,96.0,6.0,,,,,,10,17,38,48,40,20
UBCV,2021,W,BIOL,234,,102,Fundamentals of Genetics,Craig M S Berezowsky;George Haughn;Judith Mank,198,73.0,73.5,62.0,84.0,99.0,6.0,6,13,17,15,15,17,29,10,29,23,24
UBCV,2021,W,BIOL,234,,201,Fundamentals of Genetics,Craig M S Berezowsky;Kota Mizumoto,196,67.4,70.0,56.8,80.0,99.0,2.0,20,22,13,18,12,21,17,22,28,10,13
UBCV,2021,W,BIOL,234,,202,Fundamentals of Genetics,Craig M S Berezowsky;Kota Mizumoto,207,72.5,75.0,64.0,84.0,99.0,1.0,10,13,12,15,21,18,17,24,29,29,19
UBCV,2021,W,BIOL,260,,201,Fundamentals of Physiology,Abel Rosado Rey;Patricia Schulte,291,79.3,82.0,74.0,88.0,97.0,18.0,9,2,7,7,13,21,16,39,43,71,63
UBCV,2021,W,BIOL,260,,202,Fundamentals of Physiology,Abel Rosado Rey;Patricia Schulte,284,77.4,80.0,72.0,87.0,98.0,13.0,9,3,14,11,13,18,24,33,46,56,57
