Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,MUSC,100,,001,Principles of Musical Form,Leigh Van Handel,67,80.7,89.0,72.5,95.0,99.0,6.0,,,,,,,,,,7,32
UBCV,2021,W,MUSC,101,,001,Diatonic Harmony and Voice Leading,Eve Poudrier,63,85.1,88.0,84.0,91.0,97.0,50.0,,,,,,,,,7,21,24
UBCV,2021,W,MUSC,103,,001,Introduction to the Theory of Music,Michael Brandon Konoval,66,81.8,87.5,76.5,95.0,99.0,0.0,,,,,,,,,9,11,27
UBCV,2021,W,MUSC,103,,002,Introduction to the Theory of Music,Sarah Reimer,10,68.9,71.0,66.3,73.5,81.0,52.0,,,,,,,,,,,
UBCV,2021,W,MUSC,105,,001,Aural Skills I,Gordon Paslawski,38,80.8,81.0,75.3,91.0,100.0,35.0,,,,,,,,,6,,12
UBCV,2021,W,MUSC,106,,002,Aural Skills II,Gordon Paslawski,37,72.3,75.0,61.0,85.0,96.0,33.0,,,,,,,6,,,,8
UBCV,2021,W,MUSC,107,C,002,Composition I,Jennifer Butler;Dorothy Chang Bortolussi;Keith Hamel,10,83.1,86.0,84.0,86.8,89.0,58.0,,,,,,,,,,6,
UBCV,2021,W,MUSC,112,,001,Class Brasses and Percussion,Aaron Graham;Sharman King;James Littleford;Valerie Whitney,20,84.3,89.0,83.3,91.0,93.0,34.0,,,,,,,,,,6,8
UBCV,2021,W,MUSC,119,,001,Introduction to Music Technology,Robert Pritchard,104,72.8,77.0,67.3,87.0,96.0,3.0,11,,,6,,,11,13,14,14,21
UBCV,2021,W,MUSC,120,,001,History of Music I,Alexander John Fisher,56,79.8,83.0,74.8,88.0,97.0,10.0,,,,,,,,,11,18,9
UBCV,2021,W,MUSC,121,,001,History of Music II,Sin Yan Hedy Law,50,71.5,75.0,67.0,83.0,91.0,26.0,,,,,,6,,,11,8,
UBCV,2021,W,MUSC,122,,001,Class Woodwinds,Ingrid Chiang;Brenda Fedoruk;Julia Nolan,9,83.6,86.0,85.0,93.0,94.0,38.0,,,,,,,,,,,
UBCV,2021,W,MUSC,128,,001,Musical Rhythm and Human Experience,Michael Tenzer,49,83.0,90.0,74.0,93.0,96.0,27.0,,,,,,,,,,,27
UBCV,2021,W,MUSC,131,,001,Class Voice,James Raftery,6,94.8,94.5,93.3,95.8,98.0,93.0,0,0,0,0,0,0,0,0,0,0,6
UBCV,2021,W,MUSC,136,C,001,Piano Repertoire I,Corey Hamm,18,91.8,93.0,90.0,93.0,93.0,89.0,,,,,,,,,,,15
UBCV,2021,W,MUSC,141,,001,Class Piano I,Susan Chen Chai M.C.,10,67.4,76.0,66.3,79.8,84.0,25.0,,,,,,,,,,,
UBCV,2021,W,MUSC,141,,002,Class Piano I,Susan Chen Chai M.C.,10,74.0,78.0,65.3,81.8,86.0,57.0,,,,,,,,,,,
UBCV,2021,W,MUSC,150,A,001,Large Instrumental Ensemble,Jonathan Girard;Robert Taylor,76,94.7,95.0,93.0,98.0,100.0,85.0,0,0,0,0,0,0,0,0,0,8,68
UBCV,2021,W,MUSC,150,C,001,Large Instrumental Ensemble,Imran Amarshi,39,85.7,85.0,84.5,90.0,100.0,50.0,,,,,,,,,8,18,11
UBCV,2021,W,MUSC,153,A,001,University Singers,Graeme Langager,31,99.1,100.0,100.0,100.0,100.0,95.0,0,0,0,0,0,0,0,0,0,0,31
UBCV,2021,W,MUSC,154,A,001,University Choral Union,Graeme Langager,117,90.0,95.0,88.0,95.0,99.0,15.0,,,,,,,,,10,11,87
UBCV,2021,W,MUSC,156,A,001,Vocal Chamber Ensembles,Graeme Langager,86,93.7,96.0,91.0,97.0,100.0,75.0,,,,,,,,,,11,72
UBCV,2021,W,MUSC,156,B,001,Vocal Chamber Ensembles,Graeme Langager,37,92.7,95.0,91.0,97.0,98.0,70.0,,,,,,,,,,,30
UBCV,2021,W,MUSC,156,C,001,Vocal Chamber Ensembles,Graeme Langager,18,96.3,98.0,96.0,98.0,98.0,85.0,,,,,,,,,,,16
UBCV,2021,W,MUSC,157,A,001,Early Music Ensemble,Alexander John Fisher;Alexander Weimann,14,85.6,89.0,81.0,92.0,93.0,69.0,,,,,,,,,,,7
UBCV,2021,W,MUSC,160,A,001,String Chamber Ensembles,David Gillham;Marina Thibeault;Eric Wilson;Jasper Wood,27,90.7,92.0,90.0,92.0,92.0,88.0,,,,,,,,,,,23
UBCV,2021,W,MUSC,161,A,001,Piano Chamber Ensembles,Terence Dawson;David Fung;Patricia Hoy;Michelle Mares;Rena Sharon;Miranda Ting Wai Wong Wilkins,17,84.1,89.0,87.0,90.0,95.0,8.0,,,,,,,,,,8,6
UBCV,2021,W,MUSC,162,A,001,Wind and Percussion Chamber Ensembles,Jose Franch Ballester;Julia Nolan,10,90.2,91.0,86.3,94.0,94.0,84.0,,,,,,,,,,,7
