Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,ARCH,500,,001,Architectural Design Studio I,Joanne Gates;Niloufar Goodarzi;Qiongyu Li;Bill Pechet,42,84.0,83.0,82.0,86.8,90.0,76.0,0,0,0,0,0,0,0,4,20,15,3
UBCV,2022,W,ARCH,501,,010,Architectural Design Studio II,Matthew Soules,7,83.9,86.0,82.0,87.5,88.0,74.0,0,0,0,0,0,0,1,0,2,4,0
UBCV,2022,W,ARCH,501,,011,Architectural Design Studio II,Christopher MacDonald,10,84.4,85.0,82.5,85.8,88.0,80.0,0,0,0,0,0,0,0,0,4,6,0
UBCV,2022,W,ARCH,501,,012,Architectural Design Studio II,Golnoush Jalali,11,81.4,82.0,80.0,83.5,88.0,68.0,0,0,0,0,0,1,0,0,7,3,0
UBCV,2022,W,ARCH,501,,013,Architectural Design Studio II,Nicolas Dagenais-Lussier;Niloufar Goodarzi,11,84.1,84.0,82.0,87.0,89.0,77.0,0,0,0,0,0,0,0,1,5,5,0
UBCV,2022,W,ARCH,504,F,001,Topics in Architectural History I (Pre-1900),Sara Stevens,33,83.9,84.0,83.0,85.0,90.0,74.0,0,0,0,0,0,0,2,0,18,12,1
UBCV,2022,W,ARCH,504,I,001,Topics in Architectural History I (Pre-1900),Christina Gray,21,85.0,87.0,82.0,91.0,92.0,70.0,0,0,0,0,0,2,0,2,5,5,7
UBCV,2022,W,ARCH,505,L,001,Topics in Architectural History II (1900-Present),Tijana Vujosevic,28,83.5,86.0,81.8,89.0,92.0,37.0,1,0,0,0,0,1,0,2,6,13,5
UBCV,2022,W,ARCH,511,,001,Architectural Technology I,Gregory Johnson,48,87.3,87.0,85.0,90.0,95.0,75.0,0,0,0,0,0,0,2,0,7,25,14
UBCV,2022,W,ARCH,512,,001,Structures I,Annalisa Meyboom,37,78.9,80.0,75.0,82.0,94.0,65.0,0,0,0,0,3,3,5,5,13,5,3
UBCV,2022,W,ARCH,513,,001,Environmental Systems and Controls I,Adam Rysanek,48,84.3,84.0,79.8,88.0,95.0,73.0,0,0,0,0,0,0,3,9,13,12,11
UBCV,2022,W,ARCH,515,,001,Design Media I,Thomas Gaudin;Sarah Klym,38,83.1,84.0,81.3,86.0,88.0,63.0,0,0,0,1,0,0,1,2,17,17,0
UBCV,2022,W,ARCH,515,,002,Design Media I,Tatiana Nozaki,21,84.6,85.0,83.0,86.0,89.0,77.0,0,0,0,0,0,0,0,1,8,12,0
UBCV,2022,W,ARCH,517,,001,Design Media II,Thomas Gaudin;Sarah Klym;Guy McLintock,39,83.7,84.0,80.5,86.5,92.0,74.0,0,0,0,0,0,0,1,5,19,11,3
UBCV,2022,W,ARCH,517,,002,Design Media II,Fionn Byrne,24,82.9,83.0,79.5,87.3,91.0,72.0,0,0,0,0,0,0,1,5,9,6,3
UBCV,2022,W,ARCH,520,,002,Architectural Design Studio III,John Bass,11,85.7,86.0,84.0,86.5,88.0,84.0,0,0,0,0,0,0,0,0,4,7,0
UBCV,2022,W,ARCH,520,,003,Architectural Design Studio III,Christopher MacDonald,7,81.0,85.0,77.0,86.0,88.0,68.0,0,0,0,0,0,1,0,2,0,4,0
