Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,FREN,101,,101,Beginners' French I,Annick Pellegrin,28,72.3,73.0,67.8,77.3,93.0,50.0,0,2,1,0,4,5,5,6,3,1,1
UBCV,2022,W,FREN,101,,102,Beginners' French I,Cecile Ollivier-Budisa,46,79.8,82.0,74.3,87.0,99.0,20.0,1,1,0,2,0,5,4,4,13,7,9
UBCV,2022,W,FREN,101,,103,Beginners' French I,Joyce Lubert,52,84.1,87.0,80.0,91.3,97.0,57.0,0,0,1,2,1,4,2,2,9,9,22
UBCV,2022,W,FREN,101,,104,Beginners' French I,Joyce Lubert,30,82.3,83.0,78.5,90.0,97.0,51.0,0,1,1,0,1,1,2,2,9,4,9
UBCV,2022,W,FREN,101,,105,Beginners' French I,Zoe Nassehi,36,79.8,85.5,75.5,90.0,96.0,11.0,1,1,1,2,0,2,2,6,3,4,14
UBCV,2022,W,FREN,101,,106,Beginners' French I,Magali Blanc,54,74.7,80.0,69.0,85.8,95.0,3.0,3,1,2,2,3,7,3,5,11,14,3
UBCV,2022,W,FREN,101,,107,Beginners' French I,Caroline Lebrec,42,78.4,84.0,73.5,88.0,95.0,0.0,2,0,0,1,2,4,4,2,8,12,7
UBCV,2022,W,FREN,101,,108,Beginners' French I,Annick Pellegrin,25,75.7,79.0,72.0,84.0,92.0,37.0,1,0,2,0,0,3,4,5,5,4,1
UBCV,2022,W,FREN,101,,109,Beginners' French I,Annick Pellegrin,32,74.6,75.0,69.0,82.0,90.0,52.0,0,1,2,0,3,5,7,2,8,3,1
UBCV,2022,W,FREN,101,,110,Beginners' French I,Somayeh Kamranian,31,84.6,85.0,81.0,90.0,95.0,67.0,0,0,0,0,1,0,3,2,8,6,11
UBCV,2022,W,FREN,101,,111,Beginners' French I,Zoe Nassehi,19,80.2,89.0,77.0,91.0,93.0,3.0,1,0,0,0,2,0,2,1,2,2,9
UBCV,2022,W,FREN,101,,112,Beginners' French I,Joel Castonguay-Belanger,31,76.7,79.0,73.0,85.0,95.0,0.0,1,0,1,0,2,3,5,4,5,6,4
UBCV,2022,W,FREN,101,,113,Beginners' French I,Annick Pellegrin,21,73.5,73.0,70.0,78.0,89.0,58.0,0,0,1,1,2,3,6,4,3,1,0
UBCV,2022,W,FREN,101,,114,Beginners' French I,Zoe Nassehi,16,78.2,78.0,67.8,90.0,93.0,54.0,0,1,0,1,2,1,0,4,1,1,5
UBCV,2022,W,FREN,101,,115,Beginners' French I,Juliet O'Brien,20,79.2,80.0,75.3,84.3,86.0,69.0,0,0,0,0,0,4,1,3,7,5,0
UBCV,2022,W,FREN,101,,116,Beginners' French I,Joyce Lubert,28,82.5,84.0,76.8,88.5,94.0,70.0,0,0,0,0,0,4,2,4,5,6,7
UBCV,2022,W,FREN,102,,201,Beginners' French II,Joyce Lubert,45,82.9,85.0,78.0,90.0,96.0,58.0,0,0,1,2,1,2,3,5,7,11,13
UBCV,2022,W,FREN,102,,202,Beginners' French II,Joyce Lubert,53,81.8,83.0,79.0,89.0,93.0,51.0,0,1,0,1,4,2,4,3,14,11,13
UBCV,2022,W,FREN,102,,203,Beginners' French II,Annick Pellegrin,18,74.5,73.5,68.5,79.8,87.0,63.0,0,0,0,1,2,5,2,3,3,2,0
UBCV,2022,W,FREN,102,,204,Beginners' French II,Magali Blanc,35,73.2,73.0,66.0,85.0,95.0,0.0,1,0,2,1,6,6,5,1,2,7,4
