Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,FISH,506,I,001,Current Topics in Fisheries,Andrea Reid;Barbara Wilson,15,91.6,93.0,89.5,94.0,96.0,85.0,0,0,0,0,0,0,0,0,0,4,11
