Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,FOPR,264,,101,Introduction to Forest Operations,Dominik Roeser,32,80.3,82.0,77.8,90.0,94.0,25.0,1,1,1,0,0,2,2,3,8,5,9
UBCV,2022,W,FOPR,362,,201,Harvesting Systems and Forest Access,Lee Salmon,35,85.6,86.0,83.5,90.0,95.0,69.0,0,0,0,0,0,3,1,1,7,13,10
UBCV,2022,W,FOPR,388,,101,Analytical Methods in Forest Hydrology,Younes Alila,10,54.3,53.5,49.0,67.5,72.0,28.0,5,0,1,1,0,2,1,0,0,0,0
UBCV,2022,W,FOPR,464,,201,Operational Planning and Management,Lee Salmon,15,83.3,83.0,80.0,86.5,90.0,77.0,0,0,0,0,0,0,0,2,8,3,2
