Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,CHEM,100,,223,Foundations of Chemistry,Nigare Raheem,87,71.5,72.0,62.0,84.0,100.0,0.0,5,6,7,8,5,9,6,12,7,8,14
UBCV,2022,W,CHEM,111,,112,"Structure, Bonding, and Equilibrium in Chemistry",Jianxiong Yang,153,68.2,69.0,58.0,80.0,92.0,5.0,10,4,30,11,16,12,17,11,25,7,10
UBCV,2022,W,CHEM,115,,L05,Introductory Chemical Laboratory I,Anne Thomas,7,85.1,85.0,82.0,91.5,95.0,69.0,0,0,0,0,0,1,0,0,2,1,3
UBCV,2022,W,CHEM,115,,L09,Introductory Chemical Laboratory I,Anne Thomas,6,90.3,90.0,86.3,93.8,98.0,84.0,0,0,0,0,0,0,0,0,1,2,3
UBCV,2022,W,CHEM,121,,101,Structure and Bonding in Chemistry,Jose Rodriguez Nunez;Laura Stirchak,185,74.7,76.0,68.0,84.0,95.0,43.0,8,2,6,12,17,22,22,23,27,27,19
UBCV,2022,W,CHEM,121,,102,Structure and Bonding in Chemistry,Derek Gates;Laura Stirchak,206,73.4,76.0,66.0,84.0,96.0,7.0,19,1,7,10,23,20,15,25,35,27,24
UBCV,2022,W,CHEM,121,,103,Structure and Bonding in Chemistry,Roman Krems;Laura Stirchak,204,71.3,74.0,65.0,82.0,97.0,1.0,28,0,5,10,13,26,31,16,34,25,16
UBCV,2022,W,CHEM,121,,110,Structure and Bonding in Chemistry,Christopher Addison;Laura Stirchak;Andrea Terpstra,221,77.8,80.0,70.0,88.0,97.0,38.0,12,1,3,3,16,25,20,24,38,33,46
UBCV,2022,W,CHEM,121,,111,Structure and Bonding in Chemistry,Laura Stirchak,218,73.1,75.0,65.3,83.8,96.0,33.0,21,0,9,14,21,27,21,17,34,27,27
UBCV,2022,W,CHEM,121,,122,Structure and Bonding in Chemistry,William Andrew MacFarlane;Laura Stirchak,187,72.4,75.0,65.0,82.0,97.0,35.0,15,0,7,21,9,29,13,29,29,23,12
UBCV,2022,W,CHEM,121,,133,Structure and Bonding in Chemistry,Jennifer Brown;Laura Stirchak,186,68.9,69.5,61.0,80.0,97.0,5.0,30,0,10,15,22,20,13,18,26,20,12
UBCV,2022,W,CHEM,121,,188,Structure and Bonding in Chemistry,Jennifer Brown;Laura Stirchak,178,63.3,64.0,55.0,75.0,90.0,25.0,39,4,21,24,11,17,18,18,16,9,1
UBCV,2022,W,CHEM,121,,199,Structure and Bonding in Chemistry,Nadine Borduas-Dedekind;Laura Stirchak,217,72.7,74.0,65.0,83.0,98.0,7.0,24,0,9,13,14,26,26,19,38,25,23
UBCV,2022,W,CHEM,121,,V01,Structure and Bonding in Chemistry,Christopher Addison;Andrea Terpstra,63,71.6,74.0,65.0,80.0,96.0,42.0,4,1,5,3,8,9,3,12,9,4,5
UBCV,2022,W,CHEM,121,,V02,Structure and Bonding in Chemistry,Christopher Addison;Andrea Terpstra,52,65.5,69.5,59.3,74.3,85.0,27.0,9,0,4,4,5,6,12,5,6,1,0
UBCV,2022,W,CHEM,123,,201,"Thermodynamics, Kinetics and Organic Chemistry",Ilsa Cooke;Laura Stirchak,200,73.6,74.5,66.0,83.0,96.0,39.0,12,2,10,14,14,29,22,19,33,23,22
UBCV,2022,W,CHEM,123,,202,"Thermodynamics, Kinetics and Organic Chemistry",Glenn Sammis;Laura Stirchak,211,78.6,80.0,70.5,89.0,98.0,40.0,6,0,8,10,14,16,27,16,30,31,53
UBCV,2022,W,CHEM,123,,203,"Thermodynamics, Kinetics and Organic Chemistry",Laura Stirchak,211,72.9,74.0,65.0,83.0,96.0,13.0,20,0,9,14,18,24,24,16,39,22,25
UBCV,2022,W,CHEM,123,,210,"Thermodynamics, Kinetics and Organic Chemistry",Grenfell Patey;Glenn Sammis;Laura Stirchak,222,80.3,82.0,74.0,90.0,96.0,45.0,5,1,3,4,19,14,16,22,42,34,62
UBCV,2022,W,CHEM,123,,211,"Thermodynamics, Kinetics and Organic Chemistry",Grenfell Patey;Glenn Sammis;Laura Stirchak,227,76.7,77.0,69.0,86.0,97.0,27.0,7,0,6,16,12,31,32,16,31,33,43
UBCV,2022,W,CHEM,123,,222,"Thermodynamics, Kinetics and Organic Chemistry",Nigare Raheem;Laura Stirchak,186,73.6,76.0,64.0,83.0,98.0,43.0,13,1,11,17,17,12,20,19,34,17,25
UBCV,2022,W,CHEM,123,,266,"Thermodynamics, Kinetics and Organic Chemistry",Richard Kil;Laura Stirchak,181,72.4,76.0,62.0,84.0,96.0,29.0,19,2,16,13,11,12,14,13,38,23,20
UBCV,2022,W,CHEM,123,,299,"Thermodynamics, Kinetics and Organic Chemistry",Nigare Raheem;Laura Stirchak,178,69.0,72.0,60.0,82.0,96.0,9.0,27,1,14,11,11,23,21,16,20,23,11
UBCV,2022,W,CHEM,135,,L02,Introductory Chemical Laboratory II,Anne Thomas,8,75.1,76.0,67.3,85.0,94.0,50.0,0,1,0,0,1,1,1,0,2,1,1
UBCV,2022,W,CHEM,135,,L03,Introductory Chemical Laboratory II,Anne Thomas,8,71.9,73.5,67.0,77.8,91.0,50.0,0,1,0,1,0,2,0,2,1,0,1
UBCV,2022,W,CHEM,135,,L05,Introductory Chemical Laboratory II,Anne Thomas,15,64.9,80.0,59.5,83.0,89.0,0.0,3,0,1,1,0,2,0,0,6,2,0
UBCV,2022,W,CHEM,135,,L06,Introductory Chemical Laboratory II,Anne Thomas,11,73.2,70.0,69.0,81.5,89.0,50.0,0,1,0,1,0,4,0,1,2,2,0
UBCV,2022,W,CHEM,135,,L07,Introductory Chemical Laboratory II,Anne Thomas,11,78.1,80.0,74.0,82.0,84.0,68.0,0,0,0,0,0,3,0,1,7,0,0
UBCV,2022,W,CHEM,135,,L08,Introductory Chemical Laboratory II,Anne Thomas,15,82.0,82.0,80.0,86.5,93.0,61.0,0,0,0,1,0,0,1,1,6,4,2
UBCV,2022,W,CHEM,135,,L09,Introductory Chemical Laboratory II,Anne Thomas,15,80.2,80.0,77.5,83.0,92.0,68.0,0,0,0,0,0,1,1,4,7,1,1
UBCV,2022,W,CHEM,154,,111,Chemistry for Engineering,Sarah Burke;Mark Thachuk,202,68.0,69.0,61.0,76.0,93.0,27.0,15,7,21,26,20,29,31,13,24,12,4
UBCV,2022,W,CHEM,154,,133,Chemistry for Engineering,Mark Thachuk;Jianxiong Yang,280,67.1,70.0,61.0,76.3,92.0,8.0,37,8,18,23,28,39,41,31,36,14,5
UBCV,2022,W,CHEM,154,,177,Chemistry for Engineering,Vishakha Monga;Mark Thachuk,305,68.7,71.0,62.0,80.0,92.0,2.0,36,5,20,24,27,51,39,25,50,21,7
UBCV,2022,W,CHEM,203,,101,Introduction to Organic Chemistry,Martin Tanner,253,65.2,65.0,56.0,76.0,96.0,5.0,38,19,32,22,22,29,27,7,28,15,14
UBCV,2022,W,CHEM,205,,203,Physical Chemistry,Hongbin Li,127,74.6,78.0,63.5,88.0,98.0,4.0,7,10,9,6,5,6,13,11,17,14,29
UBCV,2022,W,CHEM,205,,210,Physical Chemistry,David Chen,134,72.9,73.0,64.0,86.0,98.0,12.0,8,10,4,10,15,16,9,6,18,12,26
UBCV,2022,W,CHEM,205,,222,Physical Chemistry,Keng Chang Chou,81,75.5,80.0,64.0,87.0,98.0,19.0,4,5,5,5,6,3,5,6,14,9,19
UBCV,2022,W,CHEM,208,,112,Coordination Chemistry,Eva Nichols,153,70.6,71.0,61.0,84.0,97.0,10.0,13,10,10,14,15,18,9,7,21,19,17
UBCV,2022,W,CHEM,211,,188,Introduction to Chemical Analysis,Emma Davy;Tao Huan,184,75.3,76.0,68.0,84.0,96.0,28.0,6,1,9,15,13,19,23,26,29,22,21
UBCV,2022,W,CHEM,211,,288,Introduction to Chemical Analysis,Tao Huan,157,74.8,77.0,68.0,84.0,98.0,0.0,4,7,6,12,7,21,20,17,24,18,21
UBCV,2022,W,CHEM,213,,201,Organic Chemistry,David Perrin,237,65.6,66.0,56.0,78.0,100.0,0.0,37,17,24,27,26,23,14,14,21,13,21
UBCV,2022,W,CHEM,215,,L13,Introductory Analytical Chemical Laboratory,Richard Kil,7,81.9,83.0,79.5,87.5,90.0,66.0,0,0,0,0,1,0,0,1,2,2,1
UBCV,2022,W,CHEM,218,,212,Fundamentals of Reactivity in Inorganic Chemistry,Eva Nichols,81,73.9,74.0,65.0,84.0,99.0,33.0,2,3,5,6,14,9,2,9,11,10,10
UBCV,2022,W,CHEM,233,,103,Organic Chemistry for the Biological Sciences,John Sherman,222,58.3,59.0,50.0,70.0,96.0,0.0,51,41,21,20,21,18,18,7,9,7,9
UBCV,2022,W,CHEM,233,,108,Organic Chemistry for the Biological Sciences,John Sherman,251,63.3,64.0,54.0,75.0,100.0,10.0,37,31,31,26,23,19,22,16,21,11,14
UBCV,2022,W,CHEM,233,,110,Organic Chemistry for the Biological Sciences,Jolene Reid;John Sherman,246,72.4,76.0,60.0,86.0,100.0,10.0,24,22,14,14,12,15,18,19,34,27,47
UBCV,2022,W,CHEM,233,,122,Organic Chemistry for the Biological Sciences,Nigare Raheem;John Sherman,227,62.6,63.0,50.0,74.0,97.0,0.0,38,39,21,17,18,23,19,11,19,7,15
UBCV,2022,W,CHEM,233,,199,Organic Chemistry for the Biological Sciences,Nigare Raheem;John Sherman,253,66.1,67.0,57.0,77.0,100.0,3.0,24,28,30,30,20,30,17,14,30,12,18
UBCV,2022,W,CHEM,235,,L12,Organic Chemistry Laboratory,Justin Chang,78,74.2,74.0,69.0,80.0,90.0,46.0,1,1,1,3,10,10,15,13,15,7,2
UBCV,2022,W,CHEM,235,,L13,Organic Chemistry Laboratory,Justin Chang,77,75.6,77.0,70.0,83.0,92.0,45.0,1,0,3,1,8,7,13,14,20,8,2
UBCV,2022,W,CHEM,235,,L14,Organic Chemistry Laboratory,Justin Chang,84,76.1,77.0,72.8,81.0,91.0,45.0,1,1,2,3,4,5,13,25,17,11,2
UBCV,2022,W,CHEM,235,,L15,Organic Chemistry Laboratory,Justin Chang,82,74.7,76.0,69.0,82.0,91.0,43.0,1,0,4,6,5,11,13,11,17,10,4
UBCV,2022,W,CHEM,235,,L16,Organic Chemistry Laboratory,Justin Chang,87,77.8,80.0,74.0,83.0,92.0,53.0,0,2,0,3,5,4,11,18,28,14,2
UBCV,2022,W,CHEM,235,,L17,Organic Chemistry Laboratory,Justin Chang,78,78.1,80.5,72.0,86.0,92.0,53.0,0,1,2,4,3,8,7,6,23,22,2
UBCV,2022,W,CHEM,235,,L18,Organic Chemistry Laboratory,Justin Chang,83,77.5,78.0,73.0,82.0,92.0,53.0,0,1,1,1,5,7,12,18,20,13,5
