Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2025,W,THTR,101,,001,Performance Improvisation,Tracy Ross,21,82.5,83.0,79.0,86.0,92,73,0,0,0,0,0,0,2,4,6,8,1
UBCO,2025,W,THTR,103,,001,Acting for Stage and Screen,Tracy Ross,8,82.1,83.0,81.0,85.0,85,76,0,0,0,0,0,0,0,2,3,3,0
UBCO,2025,W,THTR,103,,101,Acting for Stage and Screen,Tracy Ross,7,75.6,76.0,75.0,77.5,80,68,0,0,0,0,0,1,2,3,1,0,0
UBCO,2025,W,THTR,104,,001,The Art of Public Speaking,Tracy Ross,39,83.7,84.0,78.5,89.5,96,64,0,0,0,0,2,1,0,8,9,9,10
UBCO,2025,W,THTR,104,,101,The Art of Public Speaking,Tracy Ross,37,78.6,83.0,75.0,88.0,95,28,2,0,1,1,1,2,4,2,8,12,4
UBCO,2025,W,THTR,180,,001,Theatre Appreciation: The Power of Live Performance,Tracy Ross,31,76.9,77.0,71.5,84.0,92,34,1,0,0,0,4,3,4,7,5,2,5
UBCO,2025,W,THTR,204,,001,Creative Communication and Engagement,Denise Kenney,15,84.5,86.0,83.5,87.5,92,72,0,0,0,0,0,0,2,0,3,8,2
UBCO,2025,W,THTR,212,,101,Creativity as Source & Resource,Virginie Magnat,24,89.5,97.0,93.75,97.0,97,0,2,0,0,0,0,0,0,0,0,0,22
UBCO,2025,W,THTR,280,A,101,Devised Public Performance,Tracy Ross,10,76.9,79.0,78.0,80.75,82,63,0,0,0,1,0,1,0,4,4,0,0
UBCO,2025,W,THTR,301,A,101,Special Topics in Performance Styles,Tracy Ross,12,78.0,84.5,78.5,87.0,89,26,1,0,0,0,0,1,1,0,3,6,0
UBCO,2025,W,THTR,303,,001,Narrative Film Production,Denise Kenney,7,78.0,84.0,76.5,86.0,87,50,0,1,0,0,0,0,1,1,1,3,0
UBCO,2025,W,THTR,304,,001,World Theatre and Cultural Performance,Virginie Magnat,8,77.8,82.5,67.5,86.75,94,56,0,0,1,1,0,1,0,0,2,2,1
UBCO,2025,W,THTR,309,,101,Performance Art: Global Perspectives,Virginie Magnat,13,90.6,94.0,90.0,96.0,98,78,0,0,0,0,0,0,0,3,0,0,10
UBCO,2025,W,THTR,411,,001,Performance Studies,Virginie Magnat,7,88.3,86.0,82.5,95.5,99,77,0,0,0,0,0,0,0,1,2,1,3
UBCO,2025,W,THTR,480,H,001,DEV PUB PERFORM,Tracy Ross,6,84.2,85.0,77.75,89.25,93,76,0,0,0,0,0,0,0,2,1,1,2
