Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2025,W,PSYO,111,,001,Introduction to Psychology: Basic Processes,Kimberly Hussey,291,76.8,79.0,72.0,86.0,94,0,9,9,9,8,13,22,35,41,56,59,30
UBCO,2025,W,PSYO,111,,002,Introduction to Psychology: Basic Processes,Farzaneh Anjomshoae,99,78.6,81.0,71.5,88.0,96,52,0,3,7,5,3,7,7,13,18,21,15
UBCO,2025,W,PSYO,111,,003,Introduction to Psychology: Basic Processes,Shirley Hutchinson,304,73.9,75.0,66.0,84.0,99,20,12,12,13,21,30,35,36,28,43,39,35
UBCO,2025,W,PSYO,111,,101,Introduction to Psychology: Basic Processes,Paul Gabias,174,69.1,71.0,59.25,81.5,99,0,15,10,19,11,17,17,17,16,20,12,20
UBCO,2025,W,PSYO,121,,001,Introduction to Psychology: Personal Functioning,Maya Pilin,55,63.4,67.0,52.0,75.0,91,17,11,5,4,5,5,9,3,3,4,3,3
UBCO,2025,W,PSYO,121,,101,Introduction to Psychology: Personal Functioning,Derrick Wirtz,197,83.6,87.0,79.0,92.0,99,0,4,2,3,4,8,9,7,13,31,40,76
UBCO,2025,W,PSYO,121,,103,Introduction to Psychology: Personal Functioning,Shirley Hutchinson,243,75.9,77.0,69.0,86.0,99,0,11,3,6,15,16,33,29,27,33,31,39
UBCO,2025,W,PSYO,219,,001,Introduction to Cognition,Eamin Heanoy,177,80.0,82.0,76.0,86.0,95,46,3,1,2,8,4,9,14,29,41,51,15
UBCO,2025,W,PSYO,220,,001,Lifespan Development,Jamie Piercy,283,79.6,81.0,72.0,87.0,100,52,0,1,6,11,24,25,37,25,52,58,44
UBCO,2025,W,PSYO,220,,101,Lifespan Development,Kalee De France,81,76.4,77.0,69.0,89.0,98,23,5,1,3,0,7,10,11,9,6,11,18
UBCO,2025,W,PSYO,230,,001,Biopsychology of Behaviour,Sarah Kraeutner,109,78.6,81.0,73.0,88.0,100,1,4,1,3,7,3,5,12,13,17,21,23
UBCO,2025,W,PSYO,241,,101,Personality,Lauren Human,101,73.9,75.0,68.0,83.0,100,0,4,1,5,7,7,15,13,16,11,15,7
UBCO,2025,W,PSYO,252,,001,Introduction to Social Psychology,Paul Davies,120,71.5,72.5,64.0,81.0,96,34,7,4,8,9,14,15,18,8,18,12,7
UBCO,2025,W,PSYO,270,,001,Introduction to Research Methods and Design,Elena Nicoladis,227,74.4,77.0,70.0,82.5,96,1,7,3,6,9,20,26,34,42,37,32,11
UBCO,2025,W,PSYO,271,,101,Introduction to Data Analysis,Tareq Yousef,250,78.0,80.5,68.0,90.0,100,13,7,11,11,13,19,24,15,19,32,34,65
UBCO,2025,W,PSYO,280,A,001,TPCSMNTLHELWELLN,Jamie Piercy; Lesley Lutes,64,79.6,81.5,74.75,89.0,98,35,2,3,0,1,3,2,8,9,12,9,15
UBCO,2025,W,PSYO,310,,001,Learning,Tareq Yousef,240,74.6,76.5,66.75,84.0,100,7,12,4,14,14,19,27,19,36,39,28,28
UBCO,2025,W,PSYO,311,,001,Memory,Elena Nicoladis,161,74.0,78.0,67.0,83.0,93,7,8,5,3,6,19,14,19,21,32,23,11
UBCO,2025,W,PSYO,313,,001,Visual Perception,Paul Gabias,43,75.7,76.0,65.0,88.0,100,30,4,2,1,2,4,4,4,2,5,5,10
UBCO,2025,W,PSYO,314,,001,Non-Visual Perception,Paul Gabias,43,76.1,73.0,64.5,90.5,100,39,2,2,1,5,2,6,4,3,4,2,12
UBCO,2025,W,PSYO,315,,001,Psychology of Touch I,Paul Gabias,66,72.7,74.5,61.25,86.75,100,36,9,2,3,8,5,3,6,1,9,7,13
UBCO,2025,W,PSYO,317,,101,Psychology of Creativity,Liane Gabora,127,80.9,82.0,76.0,87.0,94,33,2,1,1,1,4,4,17,15,29,33,20
UBCO,2025,W,PSYO,321,,001,Child Development,Jamie Piercy,274,78.8,81.0,74.0,87.0,96,0,3,4,4,8,24,14,26,40,56,55,40
UBCO,2025,W,PSYO,322,,001,Adolescent Development,Anahita Shokrkon,144,86.9,89.5,82.0,93.0,99,53,0,1,1,2,5,2,3,11,22,25,72
UBCO,2025,W,PSYO,335,,001,Drugs and Behaviour,Zachary Walsh,307,75.6,76.0,68.0,85.0,99,0,6,10,13,18,28,36,38,28,44,44,42
UBCO,2025,W,PSYO,343,,001,Basic Clinical Diagnostics,Michelle St. Pierre,120,85.4,87.0,81.0,90.0,97,60,0,0,0,1,2,2,3,18,21,31,42
UBCO,2025,W,PSYO,346,,101,Child Psychopathology,Jamie Piercy,296,82.6,84.0,78.0,89.0,97,51,0,1,2,7,4,18,22,37,69,69,67
UBCO,2025,W,PSYO,348,,001,Health Psychology,Kimberly Hussey,203,89.7,92.0,85.0,96.0,99,47,1,0,0,1,2,4,6,12,21,31,125
UBCO,2025,W,PSYO,348,,101,Health Psychology,Susan Holtzman,154,78.1,80.0,69.0,88.0,100,44,3,5,6,7,6,18,17,12,20,31,29
UBCO,2025,W,PSYO,349,,101,Positive Psychology,Derrick Wirtz,267,84.5,86.0,80.0,90.0,98,55,0,0,2,1,5,5,22,22,55,79,76
UBCO,2025,W,PSYO,349,,102,Positive Psychology,Derrick Wirtz,215,84.9,86.0,80.0,91.0,100,55,0,0,2,2,6,3,9,26,39,62,66
UBCO,2025,W,PSYO,353,,001,Psychological Aspects of Human Sexuality I,Jan Cioe,145,76.5,78.0,70.0,85.0,99,22,1,6,7,7,8,11,22,18,24,21,20
UBCO,2025,W,PSYO,354,,101,Psychological Aspects of Human Sexuality II,Jan Cioe,93,78.8,80.0,75.0,86.0,100,1,1,1,4,2,4,5,11,15,17,21,12
UBCO,2025,W,PSYO,355,,001,Forensic Psychology I,Michael Woodworth,279,74.5,75.0,67.0,86.0,99,0,11,12,19,10,26,37,26,31,26,35,46
UBCO,2025,W,PSYO,356,,001,Forensic Psychology II,Ian Wellspring,145,78.8,80.0,72.0,86.0,100,0,2,1,3,5,9,16,15,19,27,21,27
UBCO,2025,W,PSYO,362,,101,Psychology of Humour,Liane Gabora,131,80.5,81.0,74.0,86.0,100,63,0,0,0,1,2,11,24,17,36,28,12
UBCO,2025,W,PSYO,372,,001,Research Methods and Statistics,W. Spencer Murch,40,89.4,89.5,87.75,92.0,96,80,0,0,0,0,0,0,0,0,4,16,20
UBCO,2025,W,PSYO,373,,001,Advanced Research Methods and Statistics,Brian O'Connor,37,84.9,86.0,83.0,88.0,94,52,0,1,0,0,0,1,0,3,6,19,7
UBCO,2025,W,PSYO,380,B,001,ABNRML CRIMINALS,Megan Udala,100,80.3,81.5,74.0,88.0,100,42,1,2,3,3,5,7,6,18,14,20,21
UBCO,2025,W,PSYO,420,B,001,SOCIOEMTNDEV,Jessica Lougheed,25,91.1,92.0,90.0,94.0,97,76,0,0,0,0,0,0,0,1,0,5,19
UBCO,2025,W,PSYO,440,,001,Introduction to Counselling and Interviewing,,12,91.4,92.0,89.5,93.5,95,84,0,0,0,0,0,0,0,0,1,2,9
UBCO,2025,W,PSYO,480,E,001,EQ PSYO NEURO,Tareq Yousef,14,90.0,93.5,86.0,94.75,96,75,0,0,0,0,0,0,1,0,2,3,8
UBCO,2025,W,PSYO,480,N,001,CREATIVE PROCESS,Liane Gabora,21,83.3,87.0,81.0,91.0,96,28,1,0,0,0,0,1,0,3,4,5,7
UBCO,2025,W,PSYO,480,Q,001,MNT HEALTH PSYCH,Alanaise Ferguson,11,86.3,90.0,86.0,94.0,95,52,0,1,0,0,0,0,0,1,1,2,6
UBCO,2025,W,PSYO,486,,001,Student Directed Seminar,,15,88.5,93.0,86.5,97.5,100,39,1,0,0,0,0,0,0,1,1,2,10
UBCO,2025,W,PSYO,486,,002,Student Directed Seminar,,12,91.2,92.0,89.75,96.25,100,71,0,0,0,0,0,1,0,0,1,1,9
