Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2025,W,MATH,100,,001,Differential Calculus with Applications to Physical Sciences and Engineering,Chad Davis,283,70.0,75.0,57.0,87.0,100,0,53,8,15,15,10,24,20,21,29,31,57
UBCO,2025,W,MATH,100,,002,Differential Calculus with Applications to Physical Sciences and Engineering,Paul Lee,333,65.9,69.0,50.0,86.0,100,0,74,26,16,21,19,21,15,22,31,35,53
UBCO,2025,W,MATH,100,,003,Differential Calculus with Applications to Physical Sciences and Engineering,Chad Davis,197,65.2,69.0,49.0,85.0,100,0,53,9,11,6,11,18,10,14,15,16,34
UBCO,2025,W,MATH,100,,101,Differential Calculus with Applications to Physical Sciences and Engineering,Edward Butz,169,56.5,58.0,45.0,71.0,98,0,56,24,12,11,13,11,15,7,5,7,8
UBCO,2025,W,MATH,101,,001,Integral Calculus with Applications to Physical Sciences and Engineering,Edward Butz,113,56.7,61.0,40.0,75.0,100,0,36,9,10,11,4,5,10,6,12,3,7
UBCO,2025,W,MATH,101,,101,Integral Calculus with Applications to Physical Sciences and Engineering,Chad Davis,227,65.3,67.0,48.0,86.0,100,0,65,12,12,9,19,10,9,12,16,21,42
UBCO,2025,W,MATH,101,,102,Integral Calculus with Applications to Physical Sciences and Engineering,Nima Eslami,144,63.2,62.0,48.0,83.0,100,10,39,16,8,11,7,9,7,6,7,8,26
UBCO,2025,W,MATH,101,,103,Integral Calculus with Applications to Physical Sciences and Engineering,Yas Yamin,67,60.9,62.0,43.0,80.5,100,0,20,6,3,7,4,2,3,3,6,5,8
UBCO,2025,W,MATH,103,,101,Integral Calculus with Applications to Life Sciences,Paul Tsopmene,214,67.0,71.0,61.0,80.0,99,0,41,6,3,17,24,18,26,24,21,20,14
UBCO,2025,W,MATH,116,,001,Calculus I for Management and Economics,Sylvie Desjardins,106,63.2,64.5,49.0,74.75,98,5,36,1,6,6,8,17,8,5,9,2,8
UBCO,2025,W,MATH,116,,101,Calculus I for Management and Economics,Sylvie Desjardins,145,56.3,57.0,43.0,69.0,100,0,56,9,15,14,9,9,4,8,7,7,7
UBCO,2025,W,MATH,125,,001,Pre-Calculus,Yas Yamin,84,70.1,70.0,60.0,80.0,98,31,4,5,10,8,9,11,7,7,13,4,6
UBCO,2025,W,MATH,125,,101,Pre-Calculus,Javad Tavakoli,23,76.7,82.0,73.0,88.0,97,20,2,1,0,0,1,2,0,3,3,7,4
UBCO,2025,W,MATH,126,,101,Basic Mathematics: An Indigenous Perspective,Javad Tavakoli,7,69.4,74.0,63.0,83.0,100,20,1,0,1,0,0,1,1,0,1,1,1
UBCO,2025,W,MATH,200,,001,Calculus III,Paul Tsopmene,165,64.6,68.0,52.0,79.0,96,5,38,9,12,13,10,9,17,16,20,15,6
UBCO,2025,W,MATH,200,,002,Calculus III,Edward Butz,81,67.7,69.0,53.0,83.0,100,15,13,8,5,2,10,7,5,6,7,10,8
UBCO,2025,W,MATH,220,,001,Mathematical Proof,Javad Tavakoli,76,73.3,73.5,61.0,88.0,100,20,3,5,8,6,6,6,5,8,6,8,15
UBCO,2025,W,MATH,221,,001,Matrix Algebra,Donovan Hare,145,65.6,66.0,55.0,78.0,99,0,20,15,12,16,13,15,7,14,14,12,7
UBCO,2025,W,MATH,221,,101,Matrix Algebra,Donovan Hare,151,66.5,68.0,58.0,81.5,97,0,25,7,13,16,13,7,17,5,15,16,17
UBCO,2025,W,MATH,222,,101,Linear Algebra,Chad Davis,72,63.9,66.0,45.75,84.0,100,4,25,2,4,4,1,2,5,5,7,5,12
UBCO,2025,W,MATH,225,,101,Introduction to Differential Equations,Eric Foxall,106,73.3,76.5,65.0,89.0,100,0,19,0,2,3,7,7,13,9,11,10,25
UBCO,2025,W,MATH,303,,101,Numerical Analysis,Warren Hare,29,73.6,72.0,63.0,85.0,98,56,0,0,2,6,5,1,4,1,2,4,4
UBCO,2025,W,MATH,307,,101,Applied Linear Algebra,Paul Tsopmene,65,73.1,73.0,64.0,85.0,99,42,5,2,5,4,1,12,9,3,7,7,10
UBCO,2025,W,MATH,308,,001,Euclidean Geometry,Sylvie Desjardins,10,80.0,78.0,72.5,89.0,95,66,0,0,0,0,1,2,0,3,1,0,3
UBCO,2025,W,MATH,311,,001,Abstract Algebra I,Amy Wiebe,34,74.7,76.5,64.0,84.5,100,40,3,0,1,4,4,3,1,3,6,2,7
UBCO,2025,W,MATH,312,,101,Introduction to Number Theory,Chad Davis,29,73.8,78.0,57.0,92.0,100,29,4,3,1,1,2,2,1,1,3,2,9
UBCO,2025,W,MATH,317,,001,Calculus IV,Edward Butz,36,64.7,65.5,50.75,82.0,100,15,8,4,2,2,3,2,2,3,1,3,6
UBCO,2025,W,MATH,319,,001,Introduction to Partial Differential Equations,Eric Foxall,35,71.7,75.0,63.0,89.0,98,14,5,2,1,2,2,3,5,3,1,2,9
UBCO,2025,W,MATH,327,,001,Analysis I,Heinz Bauschke,39,77.8,80.0,63.5,93.0,100,50,0,4,0,6,3,1,4,1,5,1,14
UBCO,2025,W,MATH,330,,101,Abstract Algebra II,Amy Wiebe,17,80.0,82.0,73.0,91.0,100,42,1,1,0,0,0,2,1,1,4,1,6
UBCO,2025,W,MATH,340,,001,Introduction to Linear Programming,Donovan Hare,29,60.9,60.0,46.0,78.0,96,15,10,1,3,1,2,3,1,1,1,4,2
UBCO,2025,W,MATH,350,,001,Complex Variables and Applications,Sylvie Desjardins,37,73.3,75.0,62.0,87.0,97,41,6,1,0,4,1,5,2,1,7,2,8
UBCO,2025,W,MATH,432,A,101,TOPICS ALGEBRA I,Amy Wiebe,8,82.4,82.0,75.25,88.0,94,72,0,0,0,0,0,0,2,2,0,2,2
UBCO,2025,W,MATH,462,,001,Derivative-Free Optimization,Warren Hare,6,84.8,88.0,81.0,90.5,98,65,0,0,0,0,1,0,0,1,0,2,2
