Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2025,W,CORH,203,,001,Communication in the Sciences,Sherry Breshears,64,75.5,77.0,72.75,81.0,92,14,2,7,18,14,10,1,1,4,0,5,2
UBCO,2025,W,CORH,203,,101,Communication in the Sciences,Sherry Breshears,68,78.4,82.0,78.0,85.0,90,1,1,19,14,25,3,0,0,0,0,3,3
UBCO,2025,W,CORH,204,,001,Communications in the Humanities,Anita Chaudhuri,25,76.2,83.0,73.0,87.0,90,13,2,9,0,6,2,2,0,1,2,0,1
UBCO,2025,W,CORH,204,,101,Communications in the Humanities,Anita Chaudhuri,33,80.5,86.0,78.0,92.0,95,5,13,5,6,3,2,1,0,1,0,0,2
UBCO,2025,W,CORH,204,,102,Communications in the Humanities,James Phelan,38,83.0,84.0,82.0,85.0,89,60,0,14,0,22,1,0,1,0,0,0,0
UBCO,2025,W,CORH,205,,001,Communication in the Social Sciences,Sherry Breshears,33,80.2,81.0,77.0,88.0,97,58,5,6,7,9,0,2,1,2,0,1,0
UBCO,2025,W,CORH,205,,101,Communication in the Social Sciences,Anita Chaudhuri,32,85.6,86.5,81.75,91.0,95,63,10,10,0,10,0,0,1,0,0,1,0
UBCO,2025,W,CORH,216,,101,Communication and Media,Marie Loughlin,35,81.3,85.0,80.5,90.0,94,4,10,8,2,11,1,0,0,1,0,0,2
UBCO,2025,W,CORH,304,,101,"Persuasive Rhetoric, Public Speaking, and Advocacy",Sherry Breshears,31,82.1,85.0,79.0,88.5,93,60,6,10,3,7,1,0,3,1,0,0,0
UBCO,2025,W,CORH,321,,101,Personal and Professional Identity and Interpersonal Communication,Joanna Cockerline,30,84.1,85.0,81.25,87.0,92,66,4,12,2,11,0,0,0,1,0,0,0
UBCO,2025,W,CORH,331,,001,Social Writing: Studies in Multimodal Communication,Anita Chaudhuri,34,89.2,90.0,87.25,93.75,99,72,19,9,0,4,2,0,0,0,0,0,0
UBCO,2025,W,CORH,402,,101,Living Language: Science and Society,Elena Nicoladis,13,85.8,95.0,90.0,98.0,99,0,10,0,1,1,0,0,0,0,0,0,1
UBCO,2025,W,CORH,499,,101,Communication Capstone,Jordan Stouck,12,87.3,89.0,86.5,90.0,95,70,6,3,0,2,0,0,0,0,0,1,0
