Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,S,FRE,547,,921,Graduating Project,Kelleen Wiseman,36,85.611111111,12.902442245,95.0,15.0,,,,,,,,,9,11,15
UBCV,2019,S,FRE,547,,OVERALL,Graduating Project,,36,85.611111111,12.902442245,95.0,15.0,,,,,,,,,9,11,15
