Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2021,S,GEOG,109,,101,Earth Systems: Landscape Dynamics,Isabelle Therriault,33,67.5,70.0,57.0,78.0,96.0,26.0,,,,,,,6,,,,
UBCO,2021,S,GEOG,128,,001,"Human Geography: Space, Place, and Community",Danielle Robinson,56,79.4,82.5,75.8,89.0,95.0,5.0,,,,,,,,6,14,10,12
