Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2024,W,FREN,101,,001,Elementary French I,Stephanie Tolman,34,83.3,84.0,78.25,91.0,99,61,0,0,0,1,3,1,2,4,6,7,10
UBCO,2024,W,FREN,101,,002,Elementary French I,Christopher Gordon,31,86.0,90.0,83.5,94.0,99,47,1,1,0,1,0,0,2,2,1,5,18
UBCO,2024,W,FREN,101,,003,Elementary French I,Christopher Gordon,32,79.4,81.5,72.75,88.0,98,54,0,1,0,1,5,1,4,3,5,5,7
UBCO,2024,W,FREN,101,,004,Elementary French I,Alexandra Tonnel,35,87.5,92.0,82.5,94.5,99,60,0,0,0,2,1,0,1,2,7,2,20
UBCO,2024,W,FREN,101,,005,Elementary French I,Jelena Jovicic,27,83.3,87.0,80.5,93.5,97,45,2,0,0,0,2,0,0,2,5,6,10
UBCO,2024,W,FREN,102,,102,Elementary French II,Stephanie Tolman,17,83.9,87.0,76.0,88.0,99,69,0,0,0,0,0,2,1,4,1,6,3
UBCO,2024,W,FREN,102,,103,Elementary French II,Alexandra Tonnel,33,87.2,92.0,89.0,94.0,98,3,1,0,0,0,0,1,1,0,5,4,21
UBCO,2024,W,FREN,103,,001,Upper Elementary French I,Christopher Gordon,15,80.0,83.0,71.5,88.0,96,63,0,0,0,1,3,0,0,3,1,3,4
UBCO,2024,W,FREN,103,,003,Upper Elementary French I,Alexandra Tonnel,23,74.5,79.0,66.5,89.0,98,4,1,1,1,2,2,3,1,1,4,2,5
UBCO,2024,W,FREN,104,,101,Upper Elementary French II,Stephanie Tolman,8,85.9,89.5,84.75,90.75,97,63,0,0,0,1,0,0,0,1,0,2,4
UBCO,2024,W,FREN,104,,102,Upper Elementary French II,Alexandra Tonnel,23,78.8,79.0,68.5,91.0,97,51,0,2,1,0,3,1,2,3,1,3,7
UBCO,2024,W,FREN,122,,001,Intermediate French I,Alexandra Tonnel,26,75.3,77.0,71.0,81.75,93,46,2,1,1,0,1,2,3,7,3,3,3
UBCO,2024,W,FREN,122,,002,Intermediate French I,Alexandra Tonnel,10,72.9,74.5,63.5,83.75,94,42,1,0,1,1,1,1,0,1,2,0,2
UBCO,2024,W,FREN,123,,101,Intermediate French II,Alexandra Tonnel,22,80.5,79.5,74.25,89.5,95,58,0,0,1,0,1,2,3,4,4,1,6
UBCO,2024,W,FREN,215,,001,Oral French Practice II,Samantha Carron,11,90.7,92.0,89.0,93.5,96,82,0,0,0,0,0,0,0,0,2,1,8
UBCO,2024,W,FREN,221,,001,Francophone Literature and Textual Analysis,Samantha Carron,12,85.4,91.0,87.0,95.0,96,50,0,1,1,0,0,0,0,0,1,1,8
UBCO,2024,W,FREN,222,,001,French Language and Style I,Stephanie Tolman,14,82.4,86.5,78.5,90.0,93,57,0,0,2,0,0,0,0,2,1,3,6
UBCO,2024,W,FREN,223,,001,French Language and Style II,Stephanie Tolman,9,83.9,85.0,84.0,92.0,94,51,0,1,0,0,0,0,0,0,2,3,3
UBCO,2024,W,FREN,330,,001,Quebecois Literature,Francis Langevin,15,79.4,81.0,74.0,91.0,98,36,1,0,0,0,1,1,1,2,4,0,5
UBCO,2024,W,FREN,344,,001,Techniques of Oral Expression in French I,Francis Langevin,16,81.0,86.5,76.5,88.25,93,47,1,0,1,0,0,0,2,1,1,7,3
UBCO,2024,W,FREN,353,,001,French Grammar,Ramine Adl,13,89.2,89.0,87.0,93.0,95,81,0,0,0,0,0,0,0,0,1,7,5
UBCO,2024,W,FREN,355,,001,Advanced Composition,Francis Langevin,15,79.3,85.0,82.5,87.0,94,0,1,0,0,0,1,0,0,0,3,7,3
UBCO,2024,W,FREN,420,D,001,MAD & TRANSGRESS,Jelena Jovicic,11,85.6,89.0,84.0,93.0,96,53,0,1,0,0,0,0,0,1,2,3,4
UBCO,2024,W,FREN,430,,101,Quebecois Poetry,Francis Langevin,18,78.4,88.0,70.25,90.0,96,0,1,0,1,0,0,4,0,0,2,4,6
UBCO,2024,W,FREN,444,,001,French for Work: Professional Oral Performance,Marianne Legault,16,71.6,77.5,73.5,80.25,86,0,1,1,0,0,0,1,4,3,4,2,0
UBCO,2024,W,FREN,461,,101,17th- and 18th-Century French Comedy,Marianne Legault,19,70.0,74.0,65.0,82.5,92,0,1,2,0,1,2,3,1,2,3,2,2
