Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,BUSI,100,,001,Micro Foundations of Real Estate Economics,,57,72.0,26.472357551,97.0,0.0,8,0,0,3,2,4.0,5,2,13,11,9
UBCV,2021,W,BUSI,100,,OVERALL,Micro Foundations of Real Estate Economics,,57,72.0,26.472357551,97.0,0.0,8,0,0,3,2,4.0,5,2,13,11,9
UBCV,2021,W,BUSI,101,,001,Capital Markets and Real Estate,,46,75.543478261,18.754207257,93.0,5.0,3,0,0,2,2,2.0,4,11,8,7,7
UBCV,2021,W,BUSI,101,,OVERALL,Capital Markets and Real Estate,,46,75.543478261,18.754207257,93.0,5.0,3,0,0,2,2,2.0,4,11,8,7,7
UBCV,2021,W,BUSI,111,,001,British Columbia Real Estate Law and Real Estate Ethics,,17,72.882352941,19.789145866,87.0,0.0,1,0,0,0,1,2.0,3,2,6,2,0
UBCV,2021,W,BUSI,111,,OVERALL,British Columbia Real Estate Law and Real Estate Ethics,,17,72.882352941,19.789145866,87.0,0.0,1,0,0,0,1,2.0,3,2,6,2,0
UBCV,2021,W,BUSI,112,,001,Canadian Real Property Law and Real Estate Ethics,,41,75.341463415,17.988343109,93.0,2.0,3,0,0,2,0,5.0,5,6,6,11,3
UBCV,2021,W,BUSI,112,,OVERALL,Canadian Real Property Law and Real Estate Ethics,,41,75.341463415,17.988343109,93.0,2.0,3,0,0,2,0,5.0,5,6,6,11,3
UBCV,2021,W,BUSI,121,,001,Foundations of Real Estate Mathematics,,75,65.693333333,25.641485249,96.0,0.0,13,0,0,6,7,5.0,10,13,10,7,4
UBCV,2021,W,BUSI,121,,OVERALL,Foundations of Real Estate Mathematics,,77,65.38961039,25.833554192,96.0,0.0,14,0,0,6,7,5.0,10,13,11,7,4
UBCV,2021,W,BUSI,221,,001,Real Estate Finance in a Canadian Context,,16,81.5,8.326663998,95.0,61.0,0,0,0,1,0.0,1.0,1,3,2,7,1
UBCV,2021,W,BUSI,221,,OVERALL,Real Estate Finance in a Canadian Context,,20,81.35,7.706968822,95.0,61.0,0,0,0,1,0.0,1.0,2,4,3,8,1
UBCV,2021,W,BUSI,291,,101,Application of Statistics in Business,Daniel Muzyka;Martha Essak,62,70.048387097,17.858668666,94.0,11.0,6,2,5,5,3,5.0,6,11,7,8,4
UBCV,2021,W,BUSI,291,,201,Application of Statistics in Business,Chun Yan Yu;Martha Essak,53,72.471698113,15.589202098,97.0,27.0,4,3,2,2,7,2.0,3,12,7,7,4
