Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,NSCI,140,,101,The Learning Brain,Hagar Goldberg,116,91.3,92.0,88.0,95.0,100,73,0,0,0,0,0,0,1,1,10,27,77
UBCV,2024,W,NSCI,140,,201,The Learning Brain,Hagar Goldberg,137,87.2,88.0,83.0,93.0,99,4,1,0,0,0,0,1,6,12,19,34,64
UBCV,2024,W,NSCI,200,,001,Fundamentals of Cellular and Molecular Neuroscience,Angela O'Neill;Timothy O'Connor,196,85.8,87.0,82.0,90.0,97,57,0,0,1,0,2,0,7,18,44,65,59
UBCV,2024,W,NSCI,201,,001,Fundamentals of Behavioural and Cognitive Neuroscience,Ivan Trujillo-Pisanty,194,91.3,92.0,89.0,95.0,99,75,0,0,0,0,0,0,1,3,13,40,137
UBCV,2024,W,NSCI,300,,101,Laboratory Techniques for the Neurosciences,T M Zaved Waise,73,86.3,88.0,83.0,90.0,95,63,0,0,0,1,0,0,2,7,12,29,22
UBCV,2024,W,NSCI,300,,201,Laboratory Techniques for the Neurosciences,T M Zaved Waise,73,82.9,83.0,79.0,88.0,94,67,0,0,0,0,1,2,5,11,26,13,15
UBCV,2024,W,NSCI,301,,001,"Neuroscience, Ethics, and Society",Julie Robillard,144,88.9,91.0,86.0,94.0,98,24,1,0,0,0,1,4,2,3,15,27,91
UBCV,2024,W,NSCI,302,,001,Mechanisms of Nervous System Dysfunction and Recovery,Steven Barnes,137,86.5,88.0,84.0,90.0,94,56,0,0,1,0,0,0,4,7,27,56,42
UBCV,2024,W,NSCI,303,,001,Foundations of Computational Neuroscience,Nicholas Vaughan Swindale,146,92.5,94.0,90.0,97.0,100,65,0,0,0,0,2,2,1,2,7,19,113
UBCV,2024,W,NSCI,311,,001,Advanced Neuroanatomy,Claudia Krebs,142,90.8,92.0,88.25,95.0,99,52,0,1,0,0,0,1,1,4,10,29,96
UBCV,2024,W,NSCI,400,,001,Neuroscience Capstone,,76,92.0,95.0,92.75,97.0,100,1,2,0,0,0,0,0,0,0,3,7,64
UBCV,2024,W,NSCI,448,D,001,Directed Studies in Neuroscience,,16,92.0,93.0,90.0,95.25,99,80,0,0,0,0,0,0,0,0,2,1,13
UBCV,2024,W,NSCI,487,A,001,Advanced Topics in Cellular and Molecular Neuroscience,Clare Louise Beasley,48,84.5,85.5,82.0,89.25,95,56,0,0,1,0,0,2,1,3,13,16,12
UBCV,2024,W,NSCI,487,B,001,Advanced Topics in Cellular and Molecular Neuroscience,Fidel Vila-Rodriguez,28,88.4,88.5,85.0,93.0,98,73,0,0,0,0,0,0,1,1,3,10,13
