Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,LIBE,461,,63A,Administration of the School Library Resource Centre,Heather Daly,18,89.2,90.5,87.5,92.75,99,72,0,0,0,0,0,0,1,0,2,4,11
UBCV,2024,W,LIBE,463,,63C,Selection of Learning Resources I,Richard Beaudry,29,85.5,84.0,83.0,89.0,93,76,0,0,0,0,0,0,0,2,14,6,7
UBCV,2024,W,LIBE,465,,63A,Organization of Learning Resources,Richard Beaudry,16,89.9,89.5,87.0,93.25,97,85,0,0,0,0,0,0,0,0,0,8,8
UBCV,2024,W,LIBE,467,,63C,Information Services I,Richard Beaudry,29,85.3,89.0,88.0,91.0,92,0,1,0,0,0,0,1,0,0,3,12,12
UBCV,2024,W,LIBE,477,B,63A,Special Topics in Teacher Librarianship,Darcy McNee,16,91.6,95.5,86.25,98.0,99,76,0,0,0,0,0,0,0,2,2,1,11
