Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,ENGL,100,,001,Reading and Writing about Language and Literatures,Suzanne James,33,77.9,80.0,75.0,80.0,88,70,0,0,0,0,0,2,7,7,15,2,0
UBCV,2024,W,ENGL,100,,002,Reading and Writing about Language and Literatures,Aren Roukema,30,79.4,82.0,77.25,85.75,94,5,1,0,0,0,1,0,3,6,10,6,3
UBCV,2024,W,ENGL,100,,003,Reading and Writing about Language and Literatures,Mo Pareles,23,76.7,83.0,75.5,84.0,92,0,1,0,0,0,2,1,2,3,10,2,2
UBCV,2024,W,ENGL,100,,004,Reading and Writing about Language and Literatures,John Culbert,27,79.0,80.0,76.0,82.0,91,68,0,0,0,0,0,3,2,8,8,5,1
UBCV,2024,W,ENGL,100,,005,Reading and Writing about Language and Literatures,Dallas Hunt,29,76.7,80.0,71.0,84.0,93,50,0,1,2,1,1,3,2,4,8,4,3
UBCV,2024,W,ENGL,100,,006,Reading and Writing about Language and Literatures,Brendan McCormack,30,75.7,79.0,72.0,81.75,87,50,0,2,0,1,2,1,5,4,11,4,0
UBCV,2024,W,ENGL,100,,007,Reading and Writing about Language and Literatures,Richard Gooding,24,73.7,74.0,70.75,78.0,87,57,0,0,2,0,1,5,8,3,3,2,0
UBCV,2024,W,ENGL,100,,008,Reading and Writing about Language and Literatures,Jillian Sharpe,28,83.6,85.0,80.0,88.0,98,53,0,1,0,0,0,1,1,2,9,8,6
UBCV,2024,W,ENGL,100,,009,Reading and Writing about Language and Literatures,Jillian Sharpe,26,82.7,85.0,80.0,88.75,98,47,1,0,0,1,0,1,2,1,4,10,6
UBCV,2024,W,ENGL,100,,010,Reading and Writing about Language and Literatures,Sarika Bose,27,72.5,76.0,71.5,79.0,83,30,1,1,1,1,2,1,2,11,7,0,0
UBCV,2024,W,ENGL,100,,011,Reading and Writing about Language and Literatures,Sarika Bose,24,75.5,78.0,72.25,83.0,87,53,0,1,2,1,1,1,1,6,9,2,0
UBCV,2024,W,ENGL,100,,012,Reading and Writing about Language and Literatures,Judith Paltin,30,72.1,78.5,71.5,83.0,90,0,2,2,1,0,0,3,2,6,10,3,1
UBCV,2024,W,ENGL,100,,013,Reading and Writing about Language and Literatures,Suzanne James,29,77.1,77.0,74.0,80.0,83,70,0,0,0,0,0,2,8,7,12,0,0
UBCV,2024,W,ENGL,100,,014,Reading and Writing about Language and Literatures,Sarah Nelle Jackson,27,73.9,77.0,72.5,81.5,88,22,2,0,0,2,0,2,5,7,6,3,0
UBCV,2024,W,ENGL,100,,015,Reading and Writing about Language and Literatures,Dennis Britton,24,81.7,83.0,80.0,85.0,90,68,0,0,0,0,0,2,1,2,12,6,1
UBCV,2024,W,ENGL,100,,016,Reading and Writing about Language and Literatures,Deena Dinat,31,75.7,78.0,70.5,81.5,90,40,1,0,0,1,4,3,4,4,10,3,1
UBCV,2024,W,ENGL,100,,017,Reading and Writing about Language and Literatures,Aren Roukema,30,79.2,82.0,77.0,85.0,91,5,1,0,0,0,0,1,3,5,10,7,3
UBCV,2024,W,ENGL,100,,018,Reading and Writing about Language and Literatures,Kevin McNeilly,25,76.3,83.0,81.0,85.0,89,0,2,0,0,0,0,0,1,2,11,9,0
UBCV,2024,W,ENGL,100,,019,Reading and Writing about Language and Literatures,Pamela Dalziel,27,68.9,70.0,61.0,79.5,92,24,1,4,1,2,2,4,4,2,3,2,2
UBCV,2024,W,ENGL,100,,020,Reading and Writing about Language and Literatures,Gisele Marie Baxter,30,75.0,77.0,74.0,81.0,87,0,1,0,0,0,1,3,6,8,6,5,0
UBCV,2024,W,ENGL,100,,021,Reading and Writing about Language and Literatures,Dina Al-Kassim,15,79.7,80.0,75.0,85.0,91,68,0,0,0,0,0,2,3,2,4,3,1
UBCV,2024,W,ENGL,100,,022,Reading and Writing about Language and Literatures,Cody Brown,28,77.4,77.0,75.0,79.25,85,72,0,0,0,0,0,0,8,13,6,1,0
UBCV,2024,W,ENGL,100,,023,Reading and Writing about Language and Literatures,Tolulope Akinwole,26,85.1,87.0,80.25,91.5,94,63,0,0,0,1,0,1,2,3,2,9,8
UBCV,2024,W,ENGL,100,,024,Reading and Writing about Language and Literatures,Gregory Mackie,28,70.5,77.5,68.75,81.0,90,0,3,0,0,0,2,3,2,7,8,2,1
UBCV,2024,W,ENGL,110,,001,Approaches to Literature and Culture,Tiffany Potter,141,72.1,74.0,69.0,78.0,91,6,6,2,3,8,10,27,29,21,26,8,1
UBCV,2024,W,ENGL,110,,002,Approaches to Literature and Culture,Alexander Dick,168,77.8,80.0,75.0,85.0,93,0,3,2,4,3,5,11,20,28,47,37,8
UBCV,2024,W,ENGL,110,,003,Approaches to Literature and Culture,Stephen Guy-Bray,162,73.1,76.0,71.0,80.0,90,0,5,1,4,5,4,24,36,37,34,11,1
UBCV,2024,W,ENGL,110,,004,Approaches to Literature and Culture,Richard Anthony Cavell,121,71.8,73.0,68.0,78.0,87,0,5,3,0,8,11,14,29,22,21,8,0
UBCV,2024,W,ENGL,110,,005,Approaches to Literature and Culture,Moberley Luger,129,77.2,78.0,72.0,83.0,92,25,1,1,3,3,5,12,17,29,27,25,6
UBCV,2024,W,ENGL,110,,007,Approaches to Literature and Culture,Mary Ann Chapman,89,73.6,79.0,71.0,82.0,92,0,6,2,1,2,5,7,12,17,24,12,1
UBCV,2024,W,ENGL,110,,008,Approaches to Literature and Culture,Robert Rouse,132,74.6,76.0,70.0,82.0,90,0,3,1,1,4,9,21,23,18,30,21,1
UBCV,2024,W,ENGL,110,,009,Approaches to Literature and Culture,Danielle Wong,151,73.1,74.0,70.0,80.0,89,21,6,3,4,5,6,22,35,25,35,10,0
UBCV,2024,W,ENGL,110,,010,Approaches to Literature and Culture,Richard Gooding,76,71.2,75.0,70.0,77.0,88,0,4,0,1,3,6,8,20,18,13,3,0
UBCV,2024,W,ENGL,110,,011,Approaches to Literature and Culture,Suzy Anger,88,72.8,76.0,68.0,81.0,93,9,5,1,1,2,12,11,11,12,23,8,2
UBCV,2024,W,ENGL,110,,014,Approaches to Literature and Culture,Donald Hunter,39,68.0,69.0,64.0,72.0,86,50,0,3,2,3,9,10,7,0,4,1,0
UBCV,2024,W,ENGL,111,,001,Approaches to Language and Communication,Tara Lee,138,76.6,78.0,75.0,81.0,94,19,4,0,1,1,3,7,24,51,33,11,3
UBCV,2024,W,ENGL,111,,002,Approaches to Language and Communication,Ian Hill,42,77.7,79.0,75.5,85.0,96,41,1,2,0,0,3,2,3,10,9,10,2
UBCV,2024,W,ENGL,111,,003,Approaches to Language and Communication,Anna MacDonald,99,70.8,74.0,70.0,78.0,90,0,6,1,3,2,5,21,25,16,17,2,1
UBCV,2024,W,ENGL,140,,001,Challenging Language Myths,Elise Stickles;Amanda Cardoso,32,70.7,74.5,65.5,79.0,86,0,1,1,1,4,3,1,7,8,4,2,0
UBCV,2024,W,ENGL,200,,001,Principles of Literary Studies,Deena Dinat,27,75.5,76.0,73.0,80.0,84,52,0,1,0,0,1,1,10,6,8,0,0
UBCV,2024,W,ENGL,200,,002,Principles of Literary Studies,Gisele Marie Baxter,27,77.7,80.0,75.5,81.0,87,45,1,0,1,0,0,0,5,4,12,4,0
UBCV,2024,W,ENGL,200,,003,Principles of Literary Studies,Kevin McNeilly,26,77.3,79.0,77.0,80.75,84,50,0,1,0,0,1,0,3,8,13,0,0
UBCV,2024,W,ENGL,200,,004,Principles of Literary Studies,Suzanne James,26,79.6,80.0,77.0,82.25,87,72,0,0,0,0,0,0,2,9,12,3,0
UBCV,2024,W,ENGL,200,,005,Principles of Literary Studies,Tara Lee,29,77.9,78.0,73.0,84.0,93,48,1,0,0,0,0,2,7,8,5,5,1
UBCV,2024,W,ENGL,200,,006,Principles of Literary Studies,Robert Rouse,25,81.7,85.0,81.0,87.0,92,17,1,0,0,0,0,0,0,4,7,9,4
UBCV,2024,W,ENGL,200,,007,Principles of Literary Studies,Laura Moss,27,74.9,79.0,77.0,82.0,86,0,2,0,0,0,2,0,1,9,10,3,0
UBCV,2024,W,ENGL,200,,008,Principles of Literary Studies,Tolulope Akinwole,29,84.8,90.0,84.0,91.0,95,15,1,0,0,1,0,0,1,1,4,6,15
UBCV,2024,W,ENGL,200,,009,Principles of Literary Studies,Phanuel Antwi,17,77.4,80.0,76.0,82.0,93,44,1,0,1,0,0,1,1,3,6,3,1
UBCV,2024,W,ENGL,200,,010,Principles of Literary Studies,Miguel Mota,25,76.4,82.0,76.0,84.0,90,21,2,1,0,0,0,0,1,5,11,4,1
UBCV,2024,W,ENGL,200,,011,Principles of Literary Studies,Judith Paltin,15,78.8,83.0,82.0,85.0,88,17,1,0,0,0,0,0,0,1,8,5,0
UBCV,2024,W,ENGL,200,,012,Principles of Literary Studies,Suzanne James,28,77.0,78.0,73.0,80.0,87,66,0,0,0,0,1,1,7,8,10,1,0
