Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,RADS,301,,001,Exploring Imaging in the Twenty-First Century,Jonathon Leipsic;Savvakis Nicolaou,186,88.8,89.0,86.0,94.0,99,68,0,0,0,0,0,2,5,11,22,54,92
