Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,CINE,100,,001,Introduction to Cinema Studies,Gabrielle Berry,113,76.9,79.0,74.0,84.0,92,2,3,3,4,1,4,5,13,29,24,22,5
UBCV,2024,W,CINE,100,,003,Introduction to Cinema Studies,Brent Strang,97,78.9,83.0,76.0,88.0,94,0,5,1,0,0,5,3,9,11,19,23,21
UBCV,2024,W,CINE,100,,004,Introduction to Cinema Studies,Alessandra Santos,63,78.6,82.0,75.0,85.5,95,27,1,2,2,1,1,1,11,9,16,13,6
UBCV,2024,W,CINE,200,,002,Introduction to Canadian Cinema,William Brown,36,78.5,81.0,79.75,84.0,90,25,2,0,0,0,0,0,1,6,22,4,1
UBCV,2024,W,CINE,210,,001,Early Cinema,William Brown,32,82.1,83.0,80.0,84.0,90,74,0,0,0,0,0,0,2,2,22,5,1
UBCV,2024,W,CINE,220,,002,Hollywood Cinema 1930-1960,Lisa Coulthard,85,76.0,80.0,71.0,85.0,96,0,6,0,1,3,5,9,4,9,16,15,17
UBCV,2024,W,CINE,240,,001,Media Industries,Keren Zaiontz,35,80.5,83.0,80.5,86.0,94,0,1,0,0,0,0,1,5,1,15,8,4
UBCV,2024,W,CINE,240,,002,Media Industries,Su-Anne Yeo,43,78.1,78.0,72.0,83.5,92,65,0,0,0,0,3,7,7,9,7,7,3
UBCV,2024,W,CINE,300,,001,Cult Cinema,Ernest Mathijs,54,89.2,90.0,86.5,92.75,98,74,0,0,0,0,0,0,1,1,4,15,33
UBCV,2024,W,CINE,331,,002,Studies in Film Theory,Qing Cao,22,81.5,81.5,79.25,84.75,90,67,0,0,0,0,1,0,2,3,10,5,1
UBCV,2024,W,CINE,332,,001,Studies in Genre or Period,Angela Morrison,25,88.4,88.0,86.0,92.0,94,81,0,0,0,0,0,0,0,0,3,13,9
UBCV,2024,W,CINE,334,,001,Seminar in Documentary,Harrison Wade,23,85.7,86.0,84.5,90.5,93,71,0,0,0,0,0,1,1,1,3,10,7
UBCV,2024,W,CINE,336,,001,Seminar in European Cinema,Brent Strang,18,80.9,81.0,77.25,86.0,94,55,0,0,1,0,0,1,1,5,2,5,3
UBCV,2024,W,CINE,338,,001,Asian and Australasian Cinema,Mila Zuo,22,88.2,89.0,86.5,90.0,92,80,0,0,0,0,0,0,0,0,1,14,7
UBCV,2024,W,CINE,340,,001,Media Audiences,Ernest Mathijs,50,90.6,91.0,88.25,93.0,96,82,0,0,0,0,0,0,0,0,2,12,36
UBCV,2024,W,CINE,432,A,001,Seminar in Motion Picture Forms,Keren Zaiontz,20,85.2,84.5,84.0,86.0,94,79,0,0,0,0,0,0,0,1,9,8,2
UBCV,2024,W,CINE,436,,001,Seminar in American Cinema Since 1960,Lisa Coulthard,16,82.0,83.0,80.0,87.0,91,63,0,0,0,1,0,0,1,1,6,6,1
UBCV,2024,W,CINE,445,,001,Majors and Honours Seminar,Lisa Coulthard,19,86.4,87.0,84.5,88.5,96,77,0,0,0,0,0,0,0,2,3,9,5
