Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,CIVL,201,,101,Introduction to Civil Engineering,Alireza Habibzadeh Gharehbaba,146,90.0,91.0,88.0,92.0,97,75,0,0,0,0,0,0,2,3,5,42,94
UBCV,2024,W,CIVL,203,,101,Technical Communication in Civil Engineering,Fatimah Mahmood,40,83.2,84.0,82.0,85.0,87,75,0,0,0,0,0,0,1,2,22,15,0
UBCV,2024,W,CIVL,203,,102,Technical Communication in Civil Engineering,Kin Wai Dennis Foung,40,82.6,82.0,80.0,86.0,88,74,0,0,0,0,0,0,3,6,14,17,0
UBCV,2024,W,CIVL,203,,103,Technical Communication in Civil Engineering,Fatimah Mahmood,32,84.4,85.0,83.0,86.0,87,78,0,0,0,0,0,0,0,1,11,20,0
UBCV,2024,W,CIVL,203,,104,Technical Communication in Civil Engineering,Kin Wai Dennis Foung,24,83.4,83.0,81.0,87.0,90,76,0,0,0,0,0,0,0,5,10,8,1
UBCV,2024,W,CIVL,204,,101,Fundamentals of Environmental Engineering,Zeina Baalbaki,48,77.1,77.5,67.75,88.25,98,47,1,1,3,3,4,5,6,2,7,6,10
UBCV,2024,W,CIVL,204,,201,Fundamentals of Environmental Engineering,Ryan Ziels,135,80.4,82.0,74.5,87.0,96,38,1,2,0,6,5,10,13,14,34,27,23
UBCV,2024,W,CIVL,210,,201,Soil Mechanics I,R Jonathan Fannin,229,76.8,78.0,72.0,85.0,96,27,7,1,2,12,12,21,25,40,38,44,27
UBCV,2024,W,CIVL,215,,101,Fluid Mechanics I,Jongho Lee;Gregory Lawrence,299,73.5,74.0,67.5,81.0,100,18,8,13,11,17,26,41,48,37,53,16,29
UBCV,2024,W,CIVL,230,,101,Solid Mechanics,Shayan Fahimi,165,77.7,79.0,71.0,85.0,97,47,1,5,3,7,8,18,19,27,33,29,15
UBCV,2024,W,CIVL,231,,201,Structural Mechanics,Tsung-Yuan Yang,147,74.9,76.0,67.0,85.0,98,32,7,0,8,6,19,11,12,26,18,20,20
UBCV,2024,W,CIVL,250,,101,Engineering and Sustainable Development,Negar Roghanian,184,87.2,88.0,84.75,92.0,98,46,1,1,0,1,1,2,4,7,29,55,83
UBCV,2024,W,CIVL,250,,201,Engineering and Sustainable Development,Negar Roghanian,220,87.9,89.5,85.0,92.0,98,48,1,0,0,0,1,6,4,13,23,62,110
UBCV,2024,W,CIVL,300,,201,Construction Engineering and Management,Fatima Alsakka,143,84.2,87.0,79.0,91.0,98,55,0,0,3,1,5,8,6,14,24,35,47
UBCV,2024,W,CIVL,301,,101,Modelling and Decision-Making in Civil Engineering,Barbara Jean Lence,111,77.7,80.0,72.0,86.0,97,50,0,2,6,5,8,6,12,12,24,20,16
UBCV,2024,W,CIVL,302,,202,Civil Engineering Impacts,Tamara Etmannski,130,86.0,87.0,83.0,90.0,97,67,0,0,0,0,1,1,3,9,24,49,43
UBCV,2024,W,CIVL,303,,101,Computational Tools in Civil Engineering,Noboru Yonemitsu;Yahya Nazhat;Salman Soleimani-Dashtaki,112,93.2,94.0,92.0,95.0,99,80,0,0,0,0,0,0,0,0,2,11,99
UBCV,2024,W,CIVL,305,,201,Introduction to Environmental Engineering Applications,Pierre Berube,222,76.0,77.0,68.5,85.0,96,36,4,4,6,20,15,26,22,26,41,30,28
UBCV,2024,W,CIVL,311,,101,Soil Mechanics II,Dharmapriya Wijewickreme;Antone Dabeet,146,74.4,75.0,71.25,80.0,92,27,6,0,1,0,15,15,37,25,39,7,1
