Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,COMR,100,,201,Introduction to Business,Zorana Svedic,50,73.6,77.0,65.25,84.5,91,25,2,1,4,0,9,1,4,6,10,12,1
UBCV,2024,W,COMR,186,A,101,PERSONAL FINANCE,Ronald Giammarino,42,79.0,80.5,73.25,87.0,93,44,1,1,0,2,1,2,7,2,11,10,5
UBCV,2024,W,COMR,186,A,201,PERSONAL FINANCE,Jack Favilukis,29,84.7,87.0,83.0,91.0,95,60,0,0,0,1,0,1,3,1,4,11,8
UBCV,2024,W,COMR,280,,104,Entrepreneurship,Matthew Wong,24,78.5,80.0,76.75,84.25,87,50,0,1,0,1,0,0,3,6,7,6,0
UBCV,2024,W,COMR,329,,101,Principles of Organizational Behaviour,Marc-David Seidel,52,78.3,78.5,75.0,85.0,90,33,1,0,0,0,1,5,7,16,8,13,1
UBCV,2024,W,COMR,329,,102,Principles of Organizational Behaviour,Tracey Gurton,52,78.2,80.0,73.75,84.0,91,58,0,0,3,0,2,4,8,6,17,10,2
UBCV,2024,W,COMR,329,,103,Principles of Organizational Behaviour,Marc-David Seidel,49,79.4,80.0,76.0,84.0,92,59,0,0,1,1,0,3,6,12,15,9,2
UBCV,2024,W,COMR,329,,201,Principles of Organizational Behaviour,Tracey Gurton,86,75.0,77.0,67.0,83.0,95,9,2,0,2,10,9,6,10,14,18,7,8
UBCV,2024,W,COMR,329,,202,Principles of Organizational Behaviour,Karl Aquino,47,78.7,79.0,77.0,82.0,84,69,0,0,0,0,0,3,7,14,23,0,0
UBCV,2024,W,COMR,329,,203,Principles of Organizational Behaviour,Kevin Lee,41,78.4,79.0,74.0,83.0,92,61,0,0,0,1,2,3,7,10,9,7,2
UBCV,2024,W,COMR,398,,101,Introduction to Business Processes and Operations,Woonghee Tim Huh;Mahesh Nagarajan,52,77.3,80.0,68.0,86.0,97,60,0,0,0,9,3,6,3,4,8,10,9
UBCV,2024,W,COMR,398,,201,Introduction to Business Processes and Operations,Woonghee Tim Huh;Mahesh Nagarajan,50,75.3,76.0,68.0,83.5,90,55,0,0,2,5,3,7,7,9,7,5,5
UBCV,2024,W,COMR,398,,202,Introduction to Business Processes and Operations,Woonghee Tim Huh;Mahesh Nagarajan,41,75.2,75.0,69.0,84.0,92,45,1,1,2,1,3,6,7,5,5,4,6
UBCV,2024,W,COMR,457,,101,Fundamentals of Financial Accounting,Scott Sinclair,51,72.0,72.0,60.5,88.0,97,35,9,0,3,3,4,5,4,4,4,2,13
UBCV,2024,W,COMR,457,,102,Fundamentals of Financial Accounting,Scott Sinclair,202,73.5,76.0,63.25,86.0,100,7,18,5,16,12,13,12,21,18,31,28,28
UBCV,2024,W,COMR,457,,201,Fundamentals of Financial Accounting,Scott Sinclair,46,73.7,74.5,66.0,84.75,100,35,3,1,3,2,5,6,4,7,3,6,6
UBCV,2024,W,COMR,458,,201,Fundamentals of Managerial Accounting,Mary Chong,69,76.4,77.0,66.0,85.0,97,40,2,2,3,2,9,5,4,8,11,10,13
UBCV,2024,W,COMR,465,,101,Marketing Management,Jarrett Vaughan,36,73.3,74.0,67.0,80.0,92,46,1,0,1,3,5,4,7,4,7,3,1
UBCV,2024,W,COMR,465,,102,Marketing Management,Phaedra Burke,39,76.1,78.0,73.5,81.0,93,0,1,0,0,0,1,5,7,8,12,4,1
UBCV,2024,W,COMR,465,,201,Marketing Management,Rui Jorge Basto da Silva,91,78.3,79.0,72.5,84.5,95,48,1,0,0,3,3,13,13,16,19,14,9
UBCV,2024,W,COMR,465,,202,Marketing Management,Rui Jorge Basto da Silva,45,79.0,79.0,75.0,84.0,90,57,0,0,1,1,2,2,6,11,13,8,1
UBCV,2024,W,COMR,465,,203,Marketing Management,Jarrett Vaughan,22,75.8,77.0,75.25,84.75,88,22,1,0,1,0,0,3,1,6,4,6,0
UBCV,2024,W,COMR,473,,101,Business Finance,Caren Lombard,59,79.2,80.0,73.0,87.0,96,53,0,1,1,4,5,2,7,6,14,5,14
UBCV,2024,W,COMR,473,,102,Business Finance,Caren Lombard,48,79.5,79.5,71.75,89.0,97,52,0,1,1,3,4,3,5,7,5,9,10
UBCV,2024,W,COMR,473,,201,Business Finance,Caren Lombard,48,73.0,78.0,63.75,83.25,93,41,4,1,2,5,4,1,6,3,12,7,3
UBCV,2024,W,COMR,473,,202,Business Finance,Caren Lombard,47,78.3,80.0,72.0,87.0,97,44,1,1,3,0,4,2,6,5,9,6,10
UBCV,2024,W,COMR,493,,101,Strategic Management in Business,Adam Pankratz,32,77.0,77.0,75.0,80.0,85,66,0,0,0,0,1,2,8,10,10,1,0
UBCV,2024,W,COMR,493,,102,Strategic Management in Business,Adam Pankratz,19,77.4,78.0,76.0,78.0,85,72,0,0,0,0,0,0,4,11,3,1,0
UBCV,2024,W,COMR,493,,201,Strategic Management in Business,Run-Nan Yang,43,81.2,83.0,78.0,86.0,92,60,0,0,0,1,2,3,3,3,12,17,2
UBCV,2024,W,COMR,493,,202,Strategic Management in Business,Run-Nan Yang,46,80.0,83.0,75.25,86.75,91,50,0,1,1,0,3,3,4,5,9,16,4
