Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,BOTA,501,,101,Seminar in Botany,Anne Lacey Samuels;Michelle Tseng,20,88.8,88.5,86.75,91.25,97,78,0,0,0,0,0,0,0,1,2,8,9
