Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,BAIT,507,,BA1,Data Management for Business Analytics,Ning Nan,59,86.2,87.0,84.0,90.0,98,72,0,0,0,0,0,0,5,6,6,24,18
UBCV,2024,W,BAIT,507,,BA2,Data Management for Business Analytics,Ning Nan,58,84.0,85.0,79.0,89.75,96,60,0,0,0,2,0,1,4,9,10,17,15
UBCV,2024,W,BAIT,508,,BA1,Business Analytics Programming,Gene Lee,59,84.7,85.0,83.0,87.0,91,74,0,0,0,0,0,0,1,3,20,32,3
UBCV,2024,W,BAIT,508,,BA2,Business Analytics Programming,Gene Lee,58,84.9,85.0,83.25,87.0,93,77,0,0,0,0,0,0,0,5,20,28,5
UBCV,2024,W,BAIT,509,,B01,Business Applications of Machine Learning,Andrew Zheng,58,89.9,90.0,86.25,93.0,100,82,0,0,0,0,0,0,0,0,6,20,32
UBCV,2024,W,BAIT,509,,BA2,Business Applications of Machine Learning,Andrew Zheng,59,89.5,90.0,85.0,92.5,100,80,0,0,0,0,0,0,0,0,11,17,31
UBCV,2024,W,BAIT,510,,MM1,Project Management in Delivering Business Solutions,Mehran Jamshidi,51,83.6,85.0,80.0,88.0,95,68,0,0,0,0,0,1,3,6,15,14,12
UBCV,2024,W,BAIT,515,,001,AI Commercialization,Clayton Weir,42,81.9,82.0,81.0,83.75,86,78,0,0,0,0,0,0,0,4,35,3,0
UBCV,2024,W,BAIT,518,,001,Data Visualization,Parveen Sarana,17,79.0,80.0,75.0,84.0,90,64,0,0,0,0,1,2,2,3,6,2,1
UBCV,2024,W,BAIT,518,,302,Data Visualization,Laurel Xiao,28,83.8,84.0,80.75,87.25,92,76,0,0,0,0,0,0,0,5,12,9,2
UBCV,2024,W,BAIT,518,,BA1,Data Visualization,Chunhua Wu,59,82.9,85.0,81.0,86.0,92,65,0,0,0,0,1,2,2,4,18,26,6
UBCV,2024,W,BAIT,518,,BA2,Data Visualization,Chunhua Wu,58,82.7,83.0,81.0,85.0,90,72,0,0,0,0,0,0,2,7,26,22,1
UBCV,2024,W,BAIT,580,A,BA1,EMER TEC BUS,Gittu George,58,83.2,83.0,80.0,86.0,91,72,0,0,0,0,0,0,2,6,28,16,6
UBCV,2024,W,BAIT,580,A,BA2,EMER TEC BUS,Gittu George,59,83.8,84.0,80.5,88.0,96,68,0,0,0,0,0,1,5,5,22,14,12
