Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,BASM,501,,001,Business Strategy,Guillermo Marshall Manriquez,18,84.7,85.0,84.0,85.0,88,83,0,0,0,0,0,0,0,0,8,10,0
UBCV,2024,W,BASM,501,,824,Business Strategy,Limin Fang,25,83.2,84.0,81.0,86.0,87,71,0,0,0,0,0,1,0,1,13,10,0
UBCV,2024,W,BASM,502,,001,Corporate Strategy,Amee Chande,43,82.7,82.0,80.0,85.5,91,74,0,0,0,0,0,0,1,8,18,13,3
UBCV,2024,W,BASM,502,,823,Corporate Strategy,Adam Pankratz,13,78.5,78.0,77.0,80.0,80,77,0,0,0,0,0,0,0,7,6,0,0
UBCV,2024,W,BASM,510,,001,Consulting Simulation,Philippe Arrata,24,88.4,90.5,86.0,92.25,96,71,0,0,0,0,0,2,0,0,2,7,13
UBCV,2024,W,BASM,514,,301,Strategy in Organizations,Amee Chande,51,82.4,82.0,78.0,87.0,95,71,0,0,0,0,0,1,4,14,13,14,5
UBCV,2024,W,BASM,516,,001,Economics and Strategy of Innovation,Steven Minns,42,86.2,85.0,85.0,88.0,91,81,0,0,0,0,0,0,0,0,10,23,9
UBCV,2024,W,BASM,523,,001,Management Consulting and Corporate Decision Support,Philippe Arrata,34,78.7,81.0,77.0,85.0,90,0,1,0,0,0,0,2,4,6,9,10,2
UBCV,2024,W,BASM,550,,MM1,Strategic Management,Patrick Scott Orr,51,81.9,82.0,78.5,85.5,94,71,0,0,0,0,0,1,8,5,21,11,5
UBCV,2024,W,BASM,590,B,001,Directed Studies in Strategic Management,,10,91.4,91.0,91.0,92.0,92,91,0,0,0,0,0,0,0,0,0,0,10
