Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,S,ISCI,361,,101,Field Course: Systems Approaches to Regional Sustainability,Denise Gabriel;Steven Quane,19,89.6,90.0,87.0,91.5,95.0,86.0,0,0,0,0,0,0,0,0,0,9,10
