Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,S,FREN,101,,921,Beginners' French I,Joyce Lubert,39,81.3,84.0,76.5,90.0,96.0,56.0,,,,,,,,,11,6,11
UBCV,2022,S,FREN,101,,922,Beginners' French I,Joyce Lubert,31,78.1,85.0,75.0,87.5,96.0,0.0,,,,,,,,,,10,6
UBCV,2022,S,FREN,101,,923,Beginners' French I,Andisheh Ghaderi,12,96.2,96.5,94.8,98.0,99.0,92.0,0,0,0,0,0,0,0,0,0,0,12
UBCV,2022,S,FREN,101,,924,Beginners' French I,Isabelle Delage-Beland,31,81.5,85.0,80.5,89.0,95.0,21.0,,,,,,,,,9,8,8
UBCV,2022,S,FREN,101,,925,Beginners' French I,Liza Bolen,47,79.5,80.0,72.5,86.0,91.0,61.0,,,,,,,6,,11,6,10
UBCV,2022,S,FREN,102,,921,Beginners' French II,Joyce Lubert,51,82.3,83.0,78.0,88.0,98.0,46.0,,,,,,,,7,12,15,8
UBCV,2022,S,FREN,102,,922,Beginners' French II,Annick Pellegrin,16,72.5,78.0,72.5,79.8,89.0,0.0,,,,,,,,7,,,
UBCV,2022,S,FREN,102,,923,Beginners' French II,Annick Pellegrin,22,74.3,79.5,72.8,83.0,90.0,30.0,,,,,,,,,7,,
UBCV,2022,S,FREN,201,,921,Elementary French I,Sylvia Bascou Vallarino,37,77.0,76.0,72.0,86.0,98.0,24.0,,,,,,,10,,7,,8
UBCV,2022,S,FREN,201,,923,Elementary French I,Sylvia Bascou Vallarino,32,82.5,82.0,77.0,90.3,97.0,52.0,,,,,,,,6,7,,11
UBCV,2022,S,FREN,201,,924,Elementary French I,Somayeh Kamranian,19,82.6,84.0,79.0,87.5,94.0,61.0,,,,,,,,,,,
UBCV,2022,S,FREN,202,,921,Elementary French II,Juliet O'Brien,19,78.5,79.0,77.5,83.5,91.0,54.0,,,,,,,,7,,,
UBCV,2022,S,FREN,202,,922,Elementary French II,Juliet O'Brien,48,77.6,77.0,72.0,86.0,92.0,50.0,,,,,,,6,13,,7,7
UBCV,2022,S,FREN,202,,924,Elementary French II,Somayeh Kamranian,17,82.5,83.0,80.0,87.0,93.0,65.0,,,,,,,,,6,,
UBCV,2022,S,FREN,301,,921,Intermediate French I,Zoe Nassehi,23,81.2,80.0,75.5,93.0,99.0,38.0,,,,,,,,,,,7
UBCV,2022,S,FREN,301,,922,Intermediate French I,Zoe Nassehi,10,81.7,84.5,71.0,92.8,97.0,58.0,,,,,,,,,,,
UBCV,2022,S,FREN,302,,921,Intermediate French II,Isabelle Delage-Beland,21,77.9,82.0,77.0,86.0,93.0,12.0,,,,,,,,,7,,
UBCV,2022,S,FREN,331,,921,"Arts, Cultures and Society from the Middle Ages to the Revolution",Katharina Piechocki,9,74.6,79.0,55.0,94.0,95.0,50.0,,,,,,,,,,,
UBCV,2022,S,FREN,401,,921,Upper-Intermediate French I,Isabelle Delage-Beland,27,80.4,81.0,76.0,86.0,94.0,60.0,,,,,,,,,6,6,
UBCV,2022,S,FREN,402,,921,Upper-Intermediate French II,Isabelle Delage-Beland,24,82.2,85.5,78.8,88.5,96.0,58.0,,,,,,,,,,8,6
