Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,S,CAPS,301,,951,Human Physiology,Barry Mason;Carol-Ann Courneya;Claudia Krebs;Francis Lynn;Hakima Moukhles;Pawel Kindler;Salma Osborne;Yin Nam Kenny Kwok,64,72.375,16.26906696,96.0,37.0,5,6,6,,,,8,,11,6,11
UBCV,2015,S,CAPS,301,,OVERALL,Human Physiology,,64,72.375,16.269066958,96.0,37.0,5,6,6,,,,8,,11,6,11
UBCV,2015,S,CAPS,390,,951,Introduction to Microscopic Human Anatomy,Heather Yule;Majid Alimohammadi,125,74.064,14.79196818,96.0,31.0,7,8,5,6,11,13,11,14,14,18,18
UBCV,2015,S,CAPS,390,,OVERALL,Introduction to Microscopic Human Anatomy,,125,74.064,14.791968178,96.0,31.0,7,8,5,6,11,13,11,14,14,18,18
UBCV,2015,S,CAPS,391,,951,Introduction to Gross Human Anatomy,Majid Doroudi,229,67.37554585,14.4169891,96.0,0.0,21,20,28,22,25,25,15,19,25,18,11
UBCV,2015,S,CAPS,391,,OVERALL,Introduction to Gross Human Anatomy,,229,67.375545852,14.416989103,96.0,0.0,21,20,28,22,25,25,15,19,25,18,11
