Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,GEOS,309,,921,Geographical Sciences Field Course,Kate Hale; Nina Hewitt,24,79.3,79.0,77.75,80.25,86,74,0,0,0,0,0,0,3,9,8,4,0
