Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,NURS,180,,941,Stress and Strategies to Promote Well Being,Sheryl Marie Zentner,52,93.1,95.5,93.0,97.0,99,31,46,1,0,4,0,0,0,0,0,0,1
UBCV,2025,S,NURS,180,,942,Stress and Strategies to Promote Well Being,Sheila McBurney,59,89.6,93.0,89.5,97.0,100,9,44,5,3,3,0,1,1,0,1,0,1
UBCV,2025,S,NURS,180,,943,Stress and Strategies to Promote Well Being,Efrat Czerniak,58,95.4,97.0,93.25,99.0,100,80,52,4,0,2,0,0,0,0,0,0,0
UBCV,2025,S,NURS,180,,944,Stress and Strategies to Promote Well Being,Melanie Guindon,52,94.2,96.0,93.75,98.0,100,70,47,1,1,1,1,0,0,0,0,1,0
UBCV,2025,S,NURS,180,,945,Stress and Strategies to Promote Well Being,Jill Mahy,57,89.6,92.0,88.0,94.0,99,37,37,12,3,3,0,0,0,0,0,1,1
UBCV,2025,S,NURS,180,,946,Stress and Strategies to Promote Well Being,Sue Foster,50,92.7,95.0,91.0,97.0,99,61,42,2,0,4,0,0,2,0,0,0,0
UBCV,2025,S,NURS,180,,947,Stress and Strategies to Promote Well Being,Claire Pitcher,46,95.5,98.0,95.0,99.0,100,64,42,1,1,1,0,0,0,1,0,0,0
UBCV,2025,S,NURS,180,,948,Stress and Strategies to Promote Well Being,Sandeep Dhillon,51,95.3,97.0,93.5,99.5,100,67,44,4,0,2,0,0,0,1,0,0,0
UBCV,2025,S,NURS,180,,949,Stress and Strategies to Promote Well Being,Kaitlin Bloemberg,51,94.8,96.0,94.0,97.0,98,81,47,2,0,2,0,0,0,0,0,0,0
UBCV,2025,S,NURS,180,,950,Stress and Strategies to Promote Well Being,Jill Mahy,55,90.8,93.0,88.5,95.0,98,60,37,11,2,4,0,0,1,0,0,0,0
UBCV,2025,S,NURS,180,,951,Stress and Strategies to Promote Well Being,Sue Foster,54,89.5,93.5,87.75,97.0,99,22,40,4,2,3,1,0,0,1,1,1,1
UBCV,2025,S,NURS,180,,952,Stress and Strategies to Promote Well Being,Corey McAuliffe,54,90.0,92.5,88.25,95.0,100,60,38,6,3,2,2,0,1,0,0,2,0
UBCV,2025,S,NURS,180,,953,Stress and Strategies to Promote Well Being,Keara Graham,58,96.4,97.0,95.25,98.0,99,84,56,1,0,1,0,0,0,0,0,0,0
UBCV,2025,S,NURS,180,,954,Stress and Strategies to Promote Well Being,Karen Atwal,51,91.8,93.0,90.0,95.0,99,70,40,6,1,2,0,0,0,0,0,2,0
UBCV,2025,S,NURS,180,,955,Stress and Strategies to Promote Well Being,Karen Atwal,22,92.4,94.5,90.25,97.75,99,70,18,1,0,2,0,0,0,0,0,1,0
UBCV,2025,S,NURS,270,,941,Diverse Perspectives on Aging,Paulina Santaella Tafolla,15,86.7,91.0,81.0,92.0,96,65,8,1,1,4,0,0,0,1,0,0,0
UBCV,2025,S,NURS,280,,941,Human Sexual Health,Kristen Gilbert,53,91.8,92.0,88.0,96.0,100,79,37,13,1,2,0,0,0,0,0,0,0
UBCV,2025,S,NURS,290,,941,Health Impacts of Climate Change,Chandra Waddington,20,87.2,89.0,86.25,90.0,95,70,7,8,0,4,0,0,0,0,0,1,0
UBCV,2025,S,NURS,331,,941,Theoretical Perspectives in Nursing: Adults/Older Adults Experiencing Acute Health Challenges and Their Families,Nassim Adhami,150,83.7,84.0,79.0,90.0,99,60,39,30,25,35,9,0,4,2,0,6,0
UBCV,2025,S,NURS,354,,941,Theoretical Perspectives in Nursing: Complexities in Seniors Care,Kristen Haase,150,91.7,92.0,90.0,94.0,99,77,119,25,2,4,0,0,0,0,0,0,0
