Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,PHIL,101,,001,Introduction to Philosophy,Jasper Heaton,78,85.0,88.0,84.0,90.0,93,0,2,0,0,0,0,0,1,4,16,34,21
UBCV,2025,S,PHIL,102,,001,Introduction to Philosophy II,Jasper Heaton,39,83.1,87.0,82.0,90.0,97,18,2,0,0,0,0,0,1,2,9,14,11
UBCV,2025,S,PHIL,120,,98A,Introduction to Critical Thinking,Alexandre Korolev,92,72.7,72.5,62.0,86.0,99,7,4,5,6,11,7,11,8,5,7,9,19
UBCV,2025,S,PHIL,220,,98A,Symbolic Logic,Alexandre Korolev,174,75.1,78.0,67.0,89.75,100,0,11,11,10,5,10,10,17,17,21,18,44
UBCV,2025,S,PHIL,230,,901,Introduction to Ethics,Willow Verkerk,86,74.2,76.0,71.25,82.75,91,14,3,1,2,2,5,9,19,13,23,8,1
UBCV,2025,S,PHIL,250,,001,Minds and Machines,Ella Zhang,15,78.3,79.0,71.0,85.5,94,53,0,1,0,0,1,3,0,3,1,3,3
UBCV,2025,S,PHIL,314,,001,Philosophy in the 17th Century,Anders Kraal,43,74.1,76.0,69.0,82.0,90,50,0,5,0,1,5,2,7,4,14,4,1
UBCV,2025,S,PHIL,331,,98A,Business and Professional Ethics,Rana Ahmad,75,79.7,82.0,78.0,84.0,90,0,2,0,0,0,0,0,1,19,37,14,2
UBCV,2025,S,PHIL,332,,001,Environmental Ethics,Kinley Gillette,62,78.7,80.0,76.25,83.75,93,48,1,0,0,1,1,4,8,15,21,9,2
UBCV,2025,S,PHIL,333,,98A,Bio-Medical Ethics,Doran Smolkin,56,72.7,76.0,69.0,79.0,85,0,1,2,0,4,4,7,8,17,9,4,0
UBCV,2025,S,PHIL,333,,98B,Bio-Medical Ethics,Doran Smolkin,43,75.2,75.0,71.5,80.0,89,58,0,0,1,2,2,6,13,7,7,5,0
UBCV,2025,S,PHIL,338,,001,Philosophy of Law,Irwin Chan,47,73.2,79.0,73.5,83.0,95,0,3,1,2,2,1,2,7,8,12,5,4
UBCV,2025,S,PHIL,339,,001,Philosophy of Art,Alyssa Izatt,23,76.0,80.0,68.5,85.5,92,32,1,0,2,1,0,3,1,3,6,2,4
UBCV,2025,S,PHIL,347,,001,Philosophy of Religion,Anders Kraal,24,78.2,80.0,75.0,84.25,91,54,0,1,1,0,1,1,3,2,9,5,1
UBCV,2025,S,PHIL,347,,002,Philosophy of Religion,Anders Kraal,19,76.5,77.0,71.0,80.5,85,67,0,0,0,0,1,5,2,4,4,3,0
UBCV,2025,S,PHIL,375,,001,Philosophy and Literature,Carrie Jenkins,87,80.8,83.0,78.0,88.0,97,0,2,0,1,2,1,8,5,5,25,23,15
UBCV,2025,S,PHIL,375,,002,Philosophy and Literature,Cat Prueitt,31,81.9,83.0,80.0,86.0,90,50,0,1,0,0,1,0,0,4,13,10,2
UBCV,2025,S,PHIL,385,,001,Existentialism,Anders Kraal,76,77.0,77.0,73.0,81.25,89,60,0,0,0,2,2,11,15,18,18,10,0
UBCV,2025,S,PHIL,385,,002,Existentialism,Anders Kraal,74,74.1,75.0,69.25,80.0,93,0,1,0,0,3,9,12,14,12,14,7,2
UBCV,2025,S,PHIL,451,,001,Philosophy of Mind,Alexandra Jewell,56,80.9,83.0,78.5,87.25,93,54,0,2,1,1,2,2,2,5,18,16,7
