Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,CHIN,131,,921,Basic Chinese I: Part 1 (Non-Heritage),Li Yang,23,86.7,88.0,84.0,90.0,93,72,8,9,1,4,1,0,0,0,0,0,0
UBCV,2025,S,CHIN,133,,951,Basic Chinese I: Part 2 (Non-Heritage),Pi-Hua Lin,22,76.9,81.0,76.25,86.25,92,9,3,3,5,6,3,0,0,0,1,0,1
UBCV,2025,S,CHIN,141,,921,Basic Chinese I: Part 1 (Heritage),Shu-Ching Huang,10,82.4,85.0,78.25,87.75,89,71,0,5,2,1,1,0,0,0,0,1,0
UBCV,2025,S,CHIN,231,,921,Basic Chinese II: Part 1 (Non-Heritage),Li Yang,11,85.1,86.0,81.0,89.5,95,74,3,3,1,3,1,0,0,0,0,0,0
UBCV,2025,S,CHIN,233,,951,Basic Chinese II: Part 2 (Non-Heritage),Pi-Hua Lin,11,79.8,82.0,73.0,86.0,91,66,2,2,1,2,2,0,0,1,0,1,0
UBCV,2025,S,CHIN,464,,921,Early Classical Chinese Poetry (Intensive),Xue Shun Liu,60,75.8,78.0,73.0,81.0,93,41,1,2,18,16,11,2,1,2,0,6,1
UBCV,2025,S,CHIN,469,,951,Artistic Images in Chinese Literature from the Bronze Age to the Present,Zheng Cai,58,73.0,75.0,68.0,81.5,97,0,3,8,7,8,12,6,2,2,1,7,2
UBCV,2025,S,CHIN,470,,921,Reading and Writing Classical Chinese Poetry,Bin Zheng,26,76.7,78.0,75.25,80.0,85,50,0,1,8,10,4,0,0,0,1,2,0
UBCV,2025,S,CHIN,485,,921,Contemporary Chinese Fiction in Film,Bin Zheng,50,76.8,78.0,75.0,80.75,86,62,0,2,15,16,8,0,1,4,0,4,0
UBCV,2025,S,CHIN,486,,951,Staging Drama in Modern China,Yu-ning Liu,53,77.0,78.0,74.0,82.0,93,56,2,5,12,14,12,2,2,3,0,1,0
UBCV,2025,S,CHIN,489,,951,Reading Modern Sinophone Literature,Xiong Zhang,54,77.9,80.5,71.5,87.75,93,37,5,17,6,7,5,2,2,6,0,2,2
