Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,FIPR,469,C,921,Special Projects,Mila Zuo; William Brown,25,85.6,86.0,85.0,86.0,88,83,0,0,0,0,0,0,0,0,4,21,0
