Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,HGSE,312,,621,Perspectives on Reconciliation,Jennifer Gobby,26,84.2,88.0,82.75,90.0,97,29,8,11,0,4,0,0,1,0,0,1,1
UBCV,2025,S,HGSE,313,,621,Reconciliation and Resource Management,Elizabeth Bulbrook; Nigel Baker-Grenier,37,72.5,81.0,71.0,87.0,96,0,9,4,4,8,2,1,1,2,1,1,4
UBCV,2025,S,HGSE,330,,621,Social Ecological Change: An Introduction to Systems Thinking and Resilience,,20,90.0,90.0,89.75,90.25,91,89,15,5,0,0,0,0,0,0,0,0,0
UBCV,2025,S,HGSE,331,,621,Environmental Assessment in Cross-Cultural and Indigenous Contexts,,20,84.6,84.0,83.0,85.25,91,81,1,8,0,11,0,0,0,0,0,0,0
UBCV,2025,S,HGSE,332,,621,Plant Ecology and Diversity,Shona Margaret Ellis,20,87.4,88.0,85.75,90.0,96,78,7,9,1,3,0,0,0,0,0,0,0
UBCV,2025,S,HGSE,333,,621,Indigenous Plant Knowledge: Ethnoecology and Ethnobotany,Leigh Joseph,20,87.4,88.0,85.0,90.25,92,77,6,11,1,2,0,0,0,0,0,0,0
UBCV,2025,S,HGSE,373,,621,Community Planning and Development for Resilience,Kris Olsen,34,81.4,84.5,81.0,87.75,96,13,7,10,2,11,0,0,0,1,1,1,1
UBCV,2025,S,HGSE,381,,621,Ecological Economics,Kaitlin Kish,25,78.8,87.0,80.0,91.0,96,5,10,4,0,7,0,0,1,0,1,0,2
