Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,S,AMNE,395,B,951,Ancient Mediterranean or Near Eastern Archaeology Practicum,Matthew McCarty; Kevin Fisher,13,82.5,83.0,80.0,90.0,91,54,0,1,0,0,0,0,0,2,4,2,4
