Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,LATN,101,,001,First-Year Latin I,Gwynaeth Mcintyre,30,64.333333333,21.270561384,96.0,26.0,7,,,,,,,,,,
UBCV,2014,W,LATN,101,,002,First-Year Latin I,Andrea Lyn Rae,17,78.0,13.797644727,99.0,60.0,,,,,,,,,,,
UBCV,2014,W,LATN,101,,003,First-Year Latin I,Charmaine Gorrie,33,67.666666667,23.25761524,97.0,6.0,6,,,,,,,,,,5
UBCV,2014,W,LATN,101,,004,First-Year Latin I,Gwynaeth Mcintyre,28,66.071428571,26.328309748000002,96.0,6.0,5,,,,,,,,,6,
UBCV,2014,W,LATN,101,,006,First-Year Latin I,Charmaine Gorrie,29,75.724137931,18.082937008,96.0,12.0,,,,,,5,,,,,8
UBCV,2014,W,LATN,101,,OVERALL,First-Year Latin I,,137,69.598540146,21.851591628,99.0,6.0,20,8,6,12,8,10,9,12,9,18,25
UBCV,2014,W,LATN,102,,001,First-Year Latin II,Gwynaeth Mcintyre,15,71.4,16.569334843,92.0,22.0,,,,,,,,,,,
UBCV,2014,W,LATN,102,,002,First-Year Latin II,Andrea Lyn Rae,10,71.3,21.182015432,97.0,40.0,,,,,,,,,,,
UBCV,2014,W,LATN,102,,003,First-Year Latin II,Charmaine Gorrie,12,78.0,12.940422924000002,94.0,57.0,,,,,,,,,,,
UBCV,2014,W,LATN,102,,004,First-Year Latin II,Charmaine Gorrie,9,68.555555556,13.992061240999998,96.0,50.0,,,,,,,,,,,
UBCV,2014,W,LATN,102,,OVERALL,First-Year Latin II,,46,72.543478261,16.210704998,97.0,22.0,,,,,5,6,,,5,5,7
UBCV,2014,W,LATN,201,,001,Second-Year Latin I,Charmaine Gorrie,10,68.0,20.18800524,90.0,18.0,,,,,,,,,,,
UBCV,2014,W,LATN,201,,002,Second-Year Latin I,Andrea Lyn Rae,25,70.2,21.289668856,98.0,5.0,,,,,,,,,,,
UBCV,2014,W,LATN,201,,OVERALL,Second-Year Latin I,,35,69.571428571,20.708460496,98.0,5.0,,,,,,,8,,,,5
UBCV,2014,W,LATN,202,,001,Second-Year Latin II,Charmaine Gorrie,6,74.833333333,8.795832346000001,88.0,65.0,,,,,,,,,,,
UBCV,2014,W,LATN,202,,002,Second-Year Latin II,Andrea Lyn Rae,18,76.222222222,17.349539935,100.0,47.0,,,,,,,,,,,
UBCV,2014,W,LATN,202,,OVERALL,Second-Year Latin II,,24,75.875,15.481580920999999,100.0,47.0,,,,,,,,6,,,
UBCV,2014,W,LATN,350,,001,Latin Literature of the Classical Period (Prose),Andrea Lyn Rae,19,79.05263157899999,16.208618024,98.0,45.0,,,,,,,,,,,7
UBCV,2014,W,LATN,350,,OVERALL,Latin Literature of the Classical Period (Prose),,19,79.05263157899999,16.208618024,98.0,45.0,,,,,,,,,,,7
UBCV,2014,W,LATN,351,,001,Latin Literature of the Classical Period (Verse),E Hector Williams,9,74.888888889,26.150738251999996,95.0,10.0,,,,,,,,,,,
UBCV,2014,W,LATN,351,,OVERALL,Latin Literature of the Classical Period (Verse),,9,74.888888889,26.150738251999996,95.0,10.0,,,,,,,,,,,
UBCV,2014,W,LATN,402,C,001,Latin Verse,Siobhan Mcelduff,6,74.833333333,34.46399087,97.0,8.0,,,,,,,,,,,
UBCV,2014,W,LATN,402,C,OVERALL,Latin Verse,,6,74.833333333,34.46399087,97.0,8.0,,,,,,,,,,,
