Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,CAP,100,,E01,Introduction to Writing and Research in the Social Sciences and the Humanities,Suzanne James,17,77.7,77.0,74.0,81.0,87,70,0,2,6,4,4,0,0,0,0,1,0
UBCV,2025,W,CAP,100,,E02,Introduction to Writing and Research in the Social Sciences and the Humanities,Adrian Lou,21,76.1,80.0,74.0,84.0,91,41,1,4,3,6,2,0,1,1,1,1,1
UBCV,2025,W,CAP,100,,I01,Introduction to Writing and Research in the Social Sciences and the Humanities,Moberley Luger,28,78.6,80.0,72.0,86.25,92,60,2,8,2,5,5,0,2,1,0,3,0
UBCV,2025,W,CAP,100,,I02,Introduction to Writing and Research in the Social Sciences and the Humanities,Katie Fitzpatrick,25,82.8,85.0,76.0,90.0,92,68,8,6,3,2,4,0,0,0,0,2,0
UBCV,2025,W,CAP,100,,I03,Introduction to Writing and Research in the Social Sciences and the Humanities,Adrian Lou,20,80.7,80.0,78.0,84.5,91,67,1,4,8,6,0,0,0,1,0,0,0
UBCV,2025,W,CAP,100,,I04,Introduction to Writing and Research in the Social Sciences and the Humanities,Adrian Lou,20,80.7,82.0,77.5,86.25,91,52,2,7,4,3,3,0,0,0,1,0,0
UBCV,2025,W,CAP,100,,L01,Introduction to Writing and Research in the Social Sciences and the Humanities,Evan Mauro,24,82.6,83.0,81.0,87.0,92,53,3,8,1,10,1,0,0,0,1,0,0
UBCV,2025,W,CAP,100,,L02,Introduction to Writing and Research in the Social Sciences and the Humanities,Evan Mauro,27,82.1,83.0,79.5,86.0,90,66,1,8,5,11,0,0,0,2,0,0,0
UBCV,2025,W,CAP,100,,L03,Introduction to Writing and Research in the Social Sciences and the Humanities,Evan Mauro,27,82.7,83.0,78.0,86.0,94,74,2,10,6,7,2,0,0,0,0,0,0
UBCV,2025,W,CAP,100,,M01,Introduction to Writing and Research in the Social Sciences and the Humanities,Kasim Husain,25,79.0,79.0,75.0,84.0,91,66,1,3,6,8,5,0,0,1,0,1,0
UBCV,2025,W,CAP,100,,M02,Introduction to Writing and Research in the Social Sciences and the Humanities,Kasim Husain,23,78.7,78.0,76.0,82.0,88,72,0,2,8,8,5,0,0,0,0,0,0
UBCV,2025,W,CAP,100,,M03,Introduction to Writing and Research in the Social Sciences and the Humanities,Dilia Hasanova,15,76.8,81.0,75.5,85.0,90,20,1,4,2,4,2,0,0,0,0,1,1
UBCV,2025,W,CAP,100,,P01,Introduction to Writing and Research in the Social Sciences and the Humanities,Kasim Husain,26,76.5,79.5,75.25,85.0,91,0,1,7,6,5,3,0,0,0,0,3,1
UBCV,2025,W,CAP,100,,P02,Introduction to Writing and Research in the Social Sciences and the Humanities,Kasim Husain,22,75.4,79.5,75.0,84.0,91,19,1,3,4,7,5,0,0,0,0,0,2
UBCV,2025,W,CAP,100,,P03,Introduction to Writing and Research in the Social Sciences and the Humanities,Katie Fitzpatrick,26,77.8,81.0,75.25,86.75,91,0,3,6,5,5,4,0,0,1,0,1,1
UBCV,2025,W,CAP,100,,P04,Introduction to Writing and Research in the Social Sciences and the Humanities,Evan Mauro,24,80.9,83.5,74.0,87.25,91,67,4,5,2,6,1,0,0,1,0,5,0
UBCV,2025,W,CAP,101,A,E01,"Introduction to Reading and Research in Literary, Cultural, and Media Studies",Suzanne James,17,78.4,76.0,74.0,82.0,86,72,0,3,5,4,5,0,0,0,0,0,0
UBCV,2025,W,CAP,101,A,E02,"Introduction to Reading and Research in Literary, Cultural, and Media Studies",Anne Stewart,19,77.2,85.0,75.0,86.5,92,20,1,9,3,1,2,0,0,1,1,0,1
UBCV,2025,W,CAP,101,A,I01,"Introduction to Reading and Research in Literary, Cultural, and Media Studies",Moberley Luger,23,81.6,82.0,78.0,86.5,91,68,3,6,3,7,2,0,0,0,0,2,0
