Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,CAPS,205,,001,Fundamentals of Physiology in Human Health and Disease I,Barry Mason; Christina Hull,155,77.1,79.0,73.0,84.0,96,6,4,1,2,7,8,10,22,27,37,34,3
UBCV,2025,W,CAPS,206,,001,Fundamentals of Physiology in Human Health and Disease II,Barry Mason; Christina Hull,133,78.5,80.0,75.0,85.0,94,26,2,1,2,2,7,11,12,24,36,27,9
UBCV,2025,W,CAPS,210,,001,Human Health Literacy,Barry Mason,18,82.6,84.0,79.0,86.0,94,65,0,0,0,0,1,0,1,3,5,6,2
UBCV,2025,W,CAPS,301,,01D,Human Physiology,Karen Pinder,122,93.1,95.0,91.25,97.0,99,49,1,0,0,0,0,1,2,0,4,11,103
UBCV,2025,W,CAPS,303,,001,Laboratory in Human Physiology,Frank Huynh; Mark Steven Cembrowski,24,89.7,90.0,87.75,91.25,94,85,0,0,0,0,0,0,0,0,0,10,14
UBCV,2025,W,CAPS,303,,002,Laboratory in Human Physiology,Frank Huynh; Mark Steven Cembrowski,29,90.9,92.0,90.0,92.0,94,87,0,0,0,0,0,0,0,0,0,6,23
UBCV,2025,W,CAPS,305,,001,Integrated Human Health and Disease,Victor Viau; Edwin D Moore; Elizabeth Rideout,59,85.2,87.0,83.0,92.0,96,54,0,1,1,1,2,1,0,6,7,19,21
UBCV,2025,W,CAPS,306,,001,Molecular and Cellular Mechanisms of Human Health and Disease,Calvin Roskelley; Hilla Weidberg; Douglas Allan; Christopher Loewen,77,81.3,86.0,75.0,91.0,98,24,2,1,2,4,3,2,6,7,9,16,25
UBCV,2025,W,CAPS,310,,001,Modern Biomedical Research Techniques and their Application,Ivan Robert Nabi; Michael Underhill; Douglas Allan; Arun John Peter,68,83.1,85.5,78.0,90.0,97,50,0,1,1,3,2,4,4,4,8,19,22
UBCV,2025,W,CAPS,390,,001,Introduction to Microscopic Human Anatomy,Hilla Weidberg; Hakima Moukhles; Timothy O'Connor; Victor Viau; Calvin Roskelley; Guy Tanentzapf; A Wayne Vogl; Heather Yule,74,68.6,67.0,60.0,80.0,94,45,2,12,4,9,11,7,6,3,10,5,5
UBCV,2025,W,CAPS,391,,001,Introduction to Gross Human Anatomy,Majid Alimohammadi,273,77.2,81.0,69.0,89.0,98,2,13,10,13,11,16,21,20,24,35,42,68
UBCV,2025,W,CAPS,421,,001,Cell Biology and Human Disease,Hilla Weidberg; Christopher Loewen; Janel Kopp,48,89.5,92.0,88.5,94.0,97,68,0,0,0,0,0,3,1,0,5,6,33
UBCV,2025,W,CAPS,422,,001,Mammalian Cardiovascular and Respiratory Physiology,Edwin D Moore; Brett Hilton; Christopher West; Eric Accili,29,89.1,89.0,87.0,92.0,97,79,0,0,0,0,0,0,0,2,1,14,12
UBCV,2025,W,CAPS,423,,001,Human Renal and Gastrointestinal Physiology,Francis Lynn; Eric Accili; Christina Hull,30,90.2,90.5,88.0,92.75,99,76,0,0,0,0,0,0,0,2,1,9,18
UBCV,2025,W,CAPS,424,,001,Mammalian Endocrinology,Bruce Verchere; Victor Viau; Dan Luciani; James Johnson; Tim Kieffer; Elizabeth Rideout; Jon Havelock; Peter Havel,24,85.9,86.0,82.0,89.0,95,77,0,0,0,0,0,0,0,3,6,10,5
UBCV,2025,W,CAPS,426,,001,Nervous System Function in Human Health and Disease,Timothy O'Connor; Shernaz Bamji; Mark Steven Cembrowski; Kurt Haas,73,82.8,85.0,80.0,88.0,97,54,0,1,1,3,1,3,2,7,13,28,14
UBCV,2025,W,CAPS,431,,001,Advanced Laboratory in the Physiology of Human Health and Disease,Elizabeth Rideout; Barry Mason; Mark Steven Cembrowski; Christina Hull; Hilla Weidberg; A Wayne Vogl,24,93.3,93.0,92.0,95.0,97,89,0,0,0,0,0,0,0,0,0,1,23
UBCV,2025,W,CAPS,448,B,002,Directed Studies in Physiology,Pawel Kindler,6,87.7,88.5,85.5,91.5,94,78,0,0,0,0,0,0,0,1,0,2,3
UBCV,2025,W,CAPS,449,,001,Graduating Essay,Christopher Loewen,25,92.3,92.0,91.0,93.0,95,90,0,0,0,0,0,0,0,0,0,0,25
