Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,DES,110,,101,Measured Architectural Drawing,Long Dinh,57,82.3,83.0,81.0,85.0,88,65,0,0,0,0,1,0,3,5,30,18,0
UBCV,2025,W,DES,110,,201,Measured Architectural Drawing,Arthur Leung,51,80.9,84.0,79.5,85.5,90,54,0,2,0,1,0,3,3,4,20,15,3
UBCV,2025,W,DES,130,,201,"Design, Culture and Ecology",Allison Bernice Earl,79,84.0,87.0,81.0,91.0,97,0,1,0,1,1,2,5,2,4,12,24,27
UBCV,2025,W,DES,200,,101,Design Thinking,Leslie Van Duzer,91,78.3,80.0,76.0,85.0,95,0,2,1,2,2,5,4,5,20,21,23,6
UBCV,2025,W,DES,201,,101,Design Studio I - Context and Site,Joseph Dahmen; Angela Gmeinweser,58,83.6,85.0,82.25,86.0,91,67,0,0,0,0,1,1,2,4,19,29,2
UBCV,2025,W,DES,202,,201,Design Studio II - Form,Isobel McLean; Riley Baechler,58,82.1,83.0,80.25,85.0,87,57,0,0,1,0,0,0,2,5,32,18,0
UBCV,2025,W,DES,211,,201,Design Media I,Riley Baechler,59,83.3,84.0,81.5,86.0,89,70,0,0,0,0,0,1,0,3,33,22,0
UBCV,2025,W,DES,212,,201,Design Media II,Xun Liu,57,83.6,84.0,82.0,87.0,93,62,0,0,0,1,0,1,2,5,23,17,8
UBCV,2025,W,DES,220,,101,Architecture and Urbanism in Context: Vancouver and its Region,Roy Cloutier,57,81.8,85.0,80.0,90.0,97,0,2,0,0,0,1,2,2,4,14,16,16
UBCV,2025,W,DES,230,,201,Sustainability by Design,Ayme Sharma,78,81.2,84.5,77.0,88.0,95,0,1,0,1,1,2,6,6,10,12,27,12
UBCV,2025,W,DES,231,,101,Site Analysis and Planning,Celia Winters,60,86.0,86.0,85.0,88.0,91,76,0,0,0,0,0,0,0,1,12,43,4
UBCV,2025,W,DES,232,,201,Material Culture,Joanne Gates,60,82.5,83.0,81.0,85.0,88,75,0,0,0,0,0,0,3,5,36,16,0
UBCV,2025,W,DES,301,,101,Design Studio III - Building Scale Synthesis,David Scott; Susan Scott,58,87.8,87.0,86.0,91.0,96,73,0,0,0,0,0,0,1,0,7,30,20
UBCV,2025,W,DES,302,,201,Design Studio IV - Vancouver,Tatiana Nozaki; William Allen,58,82.6,83.0,81.0,85.0,90,67,0,0,0,0,1,0,1,4,35,16,1
UBCV,2025,W,DES,320,,101,History of the Design of the Built Environment,Tijana Vujosevic,60,85.2,86.5,84.75,89.0,92,51,0,2,0,0,0,0,0,3,10,38,7
UBCV,2025,W,DES,321,G,101,Architecture and Disease,Sara Stevens,12,75.8,81.5,79.75,85.0,87,2,1,0,0,0,0,0,0,2,5,4,0
UBCV,2025,W,DES,321,H,202,Empire Building,Sara Stevens,18,86.4,88.0,84.5,90.0,90,76,0,0,0,0,0,0,0,2,3,7,6
UBCV,2025,W,DES,323,,201,Histories in Landscape Architecture,Duncan Chambers,38,85.8,87.0,83.25,88.0,91,78,0,0,0,0,0,0,0,2,9,24,3
UBCV,2025,W,DES,330,,101,Structural Systems and Supports,Joshua Potvin,56,88.5,88.0,87.0,92.0,96,76,0,0,0,0,0,0,0,1,7,24,24
UBCV,2025,W,DES,401,,101,Design Studio V - Urban Systems Scale Synthesis,Mari Fujita; Marianne Amodio,54,82.2,83.0,80.0,85.75,90,70,0,0,0,0,0,1,4,7,23,18,1
UBCV,2025,W,DES,402,,201,Design Studio VI - Away,Lorinc Vass; Bill Pechet,27,81.0,81.0,78.5,84.5,87,70,0,0,0,0,0,1,2,5,12,7,0
UBCV,2025,W,DES,403,,201,Senior Design Project,Bill Pechet; Lorinc Vass,26,84.7,85.0,83.0,87.0,90,75,0,0,0,0,0,0,1,1,9,11,4
UBCV,2025,W,DES,421,,101,Design Theory,Leslie Van Duzer,59,82.6,84.0,81.5,87.0,91,0,1,0,0,0,0,1,1,5,26,22,3
UBCV,2025,W,DES,422,,101,Urbanism by Design,Sara Stevens; Rana Abughannam,53,82.9,83.0,80.0,86.0,92,72,0,0,0,0,0,0,1,11,19,18,4
UBCV,2025,W,DES,430,,101,"Environment, Urban Form, and Infrastructure",Daniel Roehr,56,83.3,84.0,83.0,85.0,87,73,0,0,0,0,0,0,3,3,31,19,0
UBCV,2025,W,DES,445,,201,Entrepreneurship and Ethics in Design,Joseph Dahmen,55,84.6,86.0,81.0,89.0,93,69,0,0,0,0,0,1,3,4,13,27,7
