Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,GEOS,102,,101,Our Changing Environment: Climate and Ecosystems,David Puhl,116,75.4,76.5,69.75,83.0,92,51,11,10,18,24,17,3,7,6,7,13,0
UBCV,2025,W,GEOS,102,,201,Our Changing Environment: Climate and Ecosystems,Audrey Pearson,134,77.8,80.0,74.0,86.0,96,0,19,27,22,25,14,3,4,7,2,7,4
UBCV,2025,W,GEOS,103,,101,Our Changing Environment: Water and Landscapes,Michele Koppes; Kate Hale,138,72.6,74.0,68.0,80.75,93,15,10,12,21,22,16,14,4,8,3,24,4
UBCV,2025,W,GEOS,103,,201,Our Changing Environment: Water and Landscapes,Marwan Hassan,146,74.6,76.0,68.0,83.0,99,0,18,14,17,26,22,4,8,12,7,14,4
UBCV,2025,W,GEOS,200,,101,Introduction to Atmospheric Environments,Tina Liu,36,83.8,88.5,78.5,93.25,100,8,15,6,3,5,3,1,0,1,0,1,1
UBCV,2025,W,GEOS,206,,201,Landscapes: Introduction to Geomorphology,Mike Turley,28,73.1,76.5,65.0,82.75,89,21,0,7,4,4,3,0,0,6,2,1,1
UBCV,2025,W,GEOS,207,,101,Introduction to Biodiversity,Jennifer Williams,23,78.4,83.0,71.0,87.5,95,44,4,5,2,4,1,0,0,0,0,5,2
UBCV,2025,W,GEOS,270,,101,Geographic Information Science,Hojjatollah Yazdanpanah,121,75.2,79.0,71.0,86.0,94,1,12,25,15,23,14,5,5,3,8,7,4
UBCV,2025,W,GEOS,270,,201,Geographic Information Science,Avery Everhart,130,77.4,81.5,71.5,89.0,100,0,31,25,11,19,11,2,2,7,2,9,11
UBCV,2025,W,GEOS,300,,101,Microscale Weather and Climate,Marysa Lague,77,81.0,84.0,75.0,89.0,98,9,19,16,7,15,5,2,4,3,0,5,1
UBCV,2025,W,GEOS,305,,101,Introduction to Hydrology,Kate Hale,54,77.2,78.5,74.0,83.0,92,31,4,8,13,12,9,1,2,1,1,2,1
UBCV,2025,W,GEOS,307,,201,Biogeography and Global Change,McKenzie Kuhn,62,78.0,80.5,72.25,86.75,95,7,10,12,6,15,5,1,1,6,1,4,1
UBCV,2025,W,GEOS,370,,101,Advanced Geographic Information Science,Tina Liu,63,86.5,88.0,83.0,92.0,98,22,25,19,5,11,2,0,0,0,0,0,1
UBCV,2025,W,GEOS,370,,201,Advanced Geographic Information Science,Corrine Armistead,71,71.9,73.0,67.0,81.5,93,6,2,10,8,10,14,2,5,7,2,8,3
UBCV,2025,W,GEOS,372,,101,Cartography,Dawn Mooney,57,77.1,80.0,69.0,86.0,93,16,8,8,9,14,2,0,4,6,0,5,1
UBCV,2025,W,GEOS,372,,201,Cartography,Dawn Mooney,54,74.2,76.5,68.0,83.0,92,26,3,10,9,7,8,2,4,4,0,5,2
UBCV,2025,W,GEOS,373,,201,Remote Sensing: Monitoring Earth's Surface from Afar,Nisreen Al-Ghorani,58,77.2,78.0,75.0,83.5,89,31,0,13,18,11,7,1,2,1,1,3,1
UBCV,2025,W,GEOS,401,,201,Urban Meteorology,Iain Stewart,41,75.2,78.0,72.0,83.0,90,28,1,8,10,8,6,0,2,3,0,1,2
UBCV,2025,W,GEOS,407,,201,"Vegetation Dynamics: Disturbance, Climate and Human Impacts",Audrey Pearson,23,88.0,90.0,84.5,92.0,96,73,13,4,1,4,1,0,0,0,0,0,0
UBCV,2025,W,GEOS,408,,201,"The Changing Cryosphere: Snow, Ice and Climate Change",Michele Koppes,17,77.3,82.0,77.0,83.0,92,14,1,2,3,8,2,0,0,0,0,0,1
UBCV,2025,W,GEOS,415,,201,River Restoration: Science and Society,Marwan Hassan,19,86.3,87.0,84.0,90.0,93,76,5,8,2,4,0,0,0,0,0,0,0
