Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,PHYS,100,,101,Introductory Physics,Marina Litinskaya,286,80.3,83.0,73.0,92.0,100,12,87,42,23,51,28,4,10,10,5,11,15
UBCV,2025,W,PHYS,100,,102,Introductory Physics,Amali Priyanka Jambuge,207,78.2,82.0,72.0,90.0,100,3,55,30,12,41,20,10,3,6,5,11,14
UBCV,2025,W,PHYS,100,,103,Introductory Physics,Marcello Pavan,271,82.3,85.0,73.0,92.0,100,45,93,43,16,43,31,2,11,10,3,15,4
UBCV,2025,W,PHYS,106,,101,Enriched Physics 1 (lecture),Carl Michal,130,80.8,82.5,75.0,89.0,100,11,32,23,12,29,13,0,4,2,1,10,4
UBCV,2025,W,PHYS,108,,201,Enriched Physics II,Janis McKenna,96,77.3,80.5,72.0,88.25,96,0,22,14,13,15,10,1,8,2,2,6,3
UBCV,2025,W,PHYS,117,,101,Dynamics and Waves,Joanna Karczmarek,196,69.1,72.0,59.75,81.0,100,7,8,20,17,34,21,18,15,12,15,20,16
UBCV,2025,W,PHYS,117,,102,Dynamics and Waves,Stefan Reinsberg,168,69.5,73.0,62.75,80.0,97,7,10,13,20,29,23,7,12,8,6,20,20
UBCV,2025,W,PHYS,117,,V01,Dynamics and Waves,Georg Rieger,76,66.8,68.5,53.5,81.0,97,25,9,6,4,7,7,9,4,1,8,8,13
UBCV,2025,W,PHYS,118,,201,"Electricity, Light and Radiation",Simin Bagheri Najmi,193,69.5,76.0,58.0,87.0,100,0,35,29,15,18,14,2,5,6,1,21,47
UBCV,2025,W,PHYS,119,,L1A,Experimental Physics Lab I,Paul Ripoche; Jonathan Massey Allard,43,84.4,83.0,80.5,88.5,99,72,9,9,6,16,3,0,0,0,0,0,0
UBCV,2025,W,PHYS,119,,L1B,Experimental Physics Lab I,,47,87.2,89.0,85.5,92.0,97,60,23,13,2,5,0,0,2,0,0,2,0
UBCV,2025,W,PHYS,119,,L1C,Experimental Physics Lab I,Paul Ripoche,21,84.5,88.0,79.0,91.0,94,61,8,5,2,2,2,0,1,0,0,1,0
UBCV,2025,W,PHYS,119,,L1D,Experimental Physics Lab I,Paul Ripoche,44,86.1,89.0,85.0,91.0,95,50,17,17,1,5,1,1,0,0,1,1,0
UBCV,2025,W,PHYS,119,,L1E,Experimental Physics Lab I,,18,85.4,89.5,86.5,92.5,94,21,9,5,0,3,0,0,0,0,0,0,1
UBCV,2025,W,PHYS,119,,L1F,Experimental Physics Lab I,,30,84.2,88.0,83.0,91.0,95,24,11,10,1,5,0,0,1,0,0,1,1
UBCV,2025,W,PHYS,119,,L2A,Experimental Physics Lab I,Joss Ives,40,82.2,83.0,80.0,87.0,95,56,6,10,2,16,2,1,0,2,0,1,0
UBCV,2025,W,PHYS,119,,L2B,Experimental Physics Lab I,Joss Ives,38,86.7,89.5,85.0,92.0,95,63,19,10,0,4,1,0,1,1,0,2,0
UBCV,2025,W,PHYS,119,,L2C,Experimental Physics Lab I,Erfan Rezaie,47,87.3,91.0,86.0,93.5,98,26,27,10,1,7,0,0,0,0,0,0,2
UBCV,2025,W,PHYS,119,,L2D,Experimental Physics Lab I,Joss Ives,43,86.4,90.0,85.0,92.0,97,0,23,12,2,4,0,0,0,0,0,1,1
UBCV,2025,W,PHYS,119,,L2E,Experimental Physics Lab I,Joss Ives,42,86.4,90.0,86.0,93.0,98,0,23,10,1,5,0,0,1,0,0,1,1
UBCV,2025,W,PHYS,119,,L2F,Experimental Physics Lab I,Erfan Rezaie,41,82.7,88.0,82.0,93.0,98,0,18,8,2,6,2,0,0,1,0,2,2
UBCV,2025,W,PHYS,119,,L2G,Experimental Physics Lab I,Amali Priyanka Jambuge,35,85.9,93.0,83.0,96.0,99,0,20,5,1,3,1,0,0,2,0,2,1
UBCV,2025,W,PHYS,119,,L2H,Experimental Physics Lab I,Erfan Rezaie,41,84.9,88.0,82.0,90.0,95,47,15,12,2,8,0,0,1,0,0,2,1
UBCV,2025,W,PHYS,129,,L0A,Experimental Physics Lab II,Douglas Bryman,14,89.6,90.0,87.0,91.75,98,84,8,5,0,1,0,0,0,0,0,0,0
UBCV,2025,W,PHYS,129,,L0C,Experimental Physics Lab II,Douglas Bryman,19,94.5,96.0,92.5,98.5,100,85,15,4,0,0,0,0,0,0,0,0,0
UBCV,2025,W,PHYS,129,,L0D,Experimental Physics Lab II,Douglas Bryman,37,91.3,92.0,90.0,94.0,98,77,30,4,1,2,0,0,0,0,0,0,0
UBCV,2025,W,PHYS,131,,101,Energy and Waves (Lecture),Georg Rieger,315,81.5,85.0,72.5,93.0,100,1,128,37,15,37,29,3,11,12,1,22,20
UBCV,2025,W,PHYS,131,,103,Energy and Waves (Lecture),Javed Iqbal,285,84.4,87.0,76.0,97.0,100,25,135,24,14,44,18,1,5,5,2,22,15
UBCV,2025,W,PHYS,131,,201,Energy and Waves (Lecture),Vesna Sossi,272,75.0,77.0,66.0,88.0,100,45,63,27,13,38,31,3,13,12,2,29,41
UBCV,2025,W,PHYS,131,,202,Energy and Waves (Lecture),Marcello Pavan,297,81.5,85.0,74.0,95.0,100,0,125,34,17,42,21,2,7,13,5,11,20
UBCV,2025,W,PHYS,131,,203,Energy and Waves (Lecture),Georg Rieger,276,76.0,80.0,66.0,91.0,100,1,85,26,14,31,21,5,12,19,3,27,33
UBCV,2025,W,PHYS,157,,101,Introductory Physics for Engineers I,Amali Priyanka Jambuge,318,75.0,80.0,69.0,85.0,96,1,40,48,36,72,27,3,6,13,3,33,37
UBCV,2025,W,PHYS,157,,102,Introductory Physics for Engineers I,Simin Bagheri Najmi,358,75.9,80.0,71.0,85.0,98,15,38,62,41,82,44,1,6,8,0,39,37
UBCV,2025,W,PHYS,157,,103,Introductory Physics for Engineers I,Nicola Fameli,355,76.8,80.0,71.0,86.5,98,36,51,63,35,66,40,2,8,12,0,48,30
UBCV,2025,W,PHYS,157,,201,Introductory Physics for Engineers I,Simin Bagheri Najmi,77,67.9,71.0,63.0,77.0,92,2,2,3,5,12,13,3,3,3,6,18,9
UBCV,2025,W,PHYS,158,,201,Introductory Physics for Engineers II,Nicola Fameli,282,68.3,69.0,57.0,81.0,96,15,30,21,22,34,15,15,26,13,22,43,41
UBCV,2025,W,PHYS,158,,202,Introductory Physics for Engineers II,Michael Hasinoff,275,69.1,72.0,57.0,82.0,99,10,30,24,20,39,26,16,12,19,19,27,43
UBCV,2025,W,PHYS,158,,203,Introductory Physics for Engineers II,Marina Litinskaya,352,67.8,70.0,56.75,80.0,97,29,37,28,27,31,40,14,33,22,26,36,58
UBCV,2025,W,PHYS,159,,L2A,Introductory Physics Laboratory for Engineers,Steve Dierker,47,83.0,83.0,80.0,85.5,95,73,4,15,9,17,2,0,0,0,0,0,0
UBCV,2025,W,PHYS,159,,L2B,Introductory Physics Laboratory for Engineers,Kris Sigurdson,48,78.5,79.0,73.75,86.25,93,53,7,8,10,7,6,0,0,5,2,3,0
UBCV,2025,W,PHYS,159,,L2C,Introductory Physics Laboratory for Engineers,Steve Dierker,49,82.0,85.0,78.0,89.0,95,50,9,17,6,9,1,1,2,1,1,2,0
UBCV,2025,W,PHYS,159,,L2E,Introductory Physics Laboratory for Engineers,Steve Dierker,49,85.8,87.0,81.0,92.0,99,50,16,16,5,7,2,0,0,0,1,2,0
UBCV,2025,W,PHYS,159,,L2F,Introductory Physics Laboratory for Engineers,Maximilian Swiatlowski,43,86.0,87.0,81.0,91.0,96,67,16,12,6,7,1,0,0,1,0,0,0
UBCV,2025,W,PHYS,159,,L2G,Introductory Physics Laboratory for Engineers,Steve Dierker,47,88.1,90.0,84.0,93.0,99,75,25,10,5,6,1,0,0,0,0,0,0
UBCV,2025,W,PHYS,159,,L2J,Introductory Physics Laboratory for Engineers,Steve Dierker,49,86.1,86.0,82.0,91.0,96,69,19,11,3,11,4,0,0,0,0,1,0
UBCV,2025,W,PHYS,159,,L2K,Introductory Physics Laboratory for Engineers,Kris Sigurdson,48,83.0,84.0,79.75,87.25,95,58,7,15,6,14,3,1,0,0,0,2,0
UBCV,2025,W,PHYS,159,,L2T,Introductory Physics Laboratory for Engineers,Amali Priyanka Jambuge,49,79.5,82.0,75.0,84.0,92,43,2,9,3,21,9,0,0,1,1,2,1
UBCV,2025,W,PHYS,159,,L2U,Introductory Physics Laboratory for Engineers,Kris Sigurdson,48,82.0,82.0,78.75,85.25,92,71,6,9,10,17,5,0,0,0,0,1,0
UBCV,2025,W,PHYS,159,,L2X,Introductory Physics Laboratory for Engineers,Chironjeev Kanjilal,49,85.0,87.0,82.0,90.0,97,24,13,19,3,11,1,0,0,0,0,1,1
UBCV,2025,W,PHYS,159,,LB2,Introductory Physics Laboratory for Engineers,Maximilian Swiatlowski,49,83.9,84.0,79.0,90.0,96,63,15,9,9,11,3,0,1,1,0,0,0
UBCV,2025,W,PHYS,159,,LC2,Introductory Physics Laboratory for Engineers,Meigan Aronson,48,77.1,77.5,71.0,84.0,94,54,4,4,6,14,7,1,2,3,1,6,0
UBCV,2025,W,PHYS,159,,LF2,Introductory Physics Laboratory for Engineers,Chironjeev Kanjilal,41,84.1,85.0,79.0,89.0,95,73,8,13,9,9,2,0,0,0,0,0,0
UBCV,2025,W,PHYS,159,,LG2,Introductory Physics Laboratory for Engineers,Meigan Aronson,47,83.9,85.0,81.0,88.5,95,65,9,17,7,10,2,0,0,2,0,0,0
UBCV,2025,W,PHYS,159,,LJ2,Introductory Physics Laboratory for Engineers,Meigan Aronson,48,86.4,88.0,83.0,91.0,95,68,18,14,3,10,1,0,0,0,0,2,0
UBCV,2025,W,PHYS,159,,LK2,Introductory Physics Laboratory for Engineers,Chironjeev Kanjilal,48,83.4,84.5,78.75,90.0,95,62,13,11,5,11,4,0,1,0,0,3,0
UBCV,2025,W,PHYS,159,,LT2,Introductory Physics Laboratory for Engineers,Maximilian Swiatlowski,46,85.7,87.0,81.25,89.75,97,72,12,16,6,11,1,0,0,0,0,0,0
UBCV,2025,W,PHYS,159,,LU2,Introductory Physics Laboratory for Engineers,Chironjeev Kanjilal,41,83.0,86.0,80.0,90.0,94,27,11,14,2,8,3,0,1,0,0,1,1
UBCV,2025,W,PHYS,170,,101,Mechanics I,Thomas Mattison,292,75.9,80.0,68.0,88.25,99,9,69,35,21,45,28,20,11,8,12,24,19
UBCV,2025,W,PHYS,170,,201,Mechanics I,Matthew Choptuik,355,76.1,80.0,66.0,90.0,100,1,106,34,17,43,29,17,16,16,30,33,14
UBCV,2025,W,PHYS,170,,202,Mechanics I,Mona Berciu,168,73.5,78.0,63.5,88.5,100,0,42,17,15,19,13,8,8,12,15,8,11
UBCV,2025,W,PHYS,170,,203,Mechanics I,Marina Litinskaya,349,73.1,78.0,62.0,90.0,100,0,94,36,23,38,27,13,18,16,24,21,39
UBCV,2025,W,PHYS,200,,101,Relativity and Quanta,Ingrid Stairs,183,76.6,80.0,67.0,89.0,100,28,45,21,14,26,10,6,11,13,2,20,15
UBCV,2025,W,PHYS,203,,201,Thermal Physics I,Moshe Rozali,139,72.5,74.0,63.0,82.0,99,13,13,12,15,24,15,9,14,11,8,12,6
UBCV,2025,W,PHYS,210,,101,Introduction to Computational Physics,Joss Ives,57,83.1,85.0,80.0,85.0,100,50,10,28,3,10,1,1,0,1,1,2,0
