Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,GRSJ,101,,101,Introduction to Social Justice,Isabel Machado,63,79.8,85.0,79.0,90.5,96,0,3,1,4,1,0,1,1,6,13,14,19
UBCV,2025,W,GRSJ,101,,102,Introduction to Social Justice,Natacha Monestel Mora,64,87.3,88.0,84.0,91.0,96,64,0,0,0,0,1,1,0,2,13,26,21
UBCV,2025,W,GRSJ,101,,201,Introduction to Social Justice,Allen Baylosis,66,78.7,81.0,73.0,89.0,96,1,2,0,2,3,4,3,7,5,14,12,14
UBCV,2025,W,GRSJ,101,,227,Introduction to Social Justice,Minelle Mahtani,70,81.3,83.0,80.0,84.75,92,18,1,1,0,0,0,1,0,13,36,15,3
UBCV,2025,W,GRSJ,101,,99A,Introduction to Social Justice,Tara Mayer,72,86.0,87.5,83.0,90.0,97,64,0,0,0,0,3,2,0,4,13,27,23
UBCV,2025,W,GRSJ,101,,99C,Introduction to Social Justice,Tara Mayer,78,86.0,89.0,83.5,94.0,98,11,2,0,1,0,0,2,4,3,8,20,38
UBCV,2025,W,GRSJ,102,,101,Global Issues in Social Justice,Litsa Chatzivasileiou,60,80.1,83.0,76.75,87.0,96,42,1,1,1,2,3,3,3,5,18,13,10
UBCV,2025,W,GRSJ,102,,201,Global Issues in Social Justice,Jemima Pierre,41,77.6,78.0,72.0,83.0,98,55,0,0,2,0,3,4,6,9,9,6,2
UBCV,2025,W,GRSJ,200,,101,Gender and Environmental Justice,Litsa Chatzivasileiou,37,77.4,77.0,74.0,87.0,96,51,0,2,2,1,2,2,4,7,6,6,5
UBCV,2025,W,GRSJ,224,A,101,"Gender, Race, Sexuality, and Social Justice in Literature",Caroline Locher-Lo,46,84.5,87.0,82.0,90.0,94,57,0,0,1,1,2,1,0,1,10,15,15
UBCV,2025,W,GRSJ,224,A,102,"Gender, Race, Sexuality, and Social Justice in Literature",Lorenia Salgado-Leos,44,86.7,89.5,82.5,96.0,100,34,1,0,0,1,0,2,2,2,5,9,22
UBCV,2025,W,GRSJ,224,B,201,"Gender, Race, Sexuality, and Social Justice in Literature",Caroline Locher-Lo,37,82.2,84.0,80.0,87.0,94,56,0,0,1,0,1,1,3,3,14,10,4
UBCV,2025,W,GRSJ,224,B,202,"Gender, Race, Sexuality, and Social Justice in Literature",Lorenia Salgado-Leos,35,89.1,93.0,88.0,96.0,100,0,1,0,0,0,0,0,0,3,2,5,24
UBCV,2025,W,GRSJ,224,C,001,"Gender, Race, Sexuality, and Social Justice in Literature",Kim Snowden,42,76.0,80.0,73.25,83.75,90,0,1,0,3,0,2,2,4,8,13,8,1
UBCV,2025,W,GRSJ,225,,101,Youth Activism and Social Justice,Kim Snowden,47,80.2,80.0,78.0,83.5,90,66,0,0,0,0,1,1,5,12,21,6,1
UBCV,2025,W,GRSJ,226,,201,Human Rights and Artistic Expression,Romina Tantalean Castaneda,38,85.9,87.0,81.0,91.0,92,73,0,0,0,0,0,0,2,7,2,12,15
UBCV,2025,W,GRSJ,230,,101,"Gender, Race, Sexuality, and Representation in Modern Asia",Yao Xiao,27,80.8,84.0,78.0,88.0,93,48,1,1,0,1,0,1,2,2,8,5,6
