Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,ECON,101,,001,Principles of Microeconomics,Michael Fredrick Barber,480,73.8,76.0,68.0,82.25,97,0,48,57,62,79,69,18,30,37,16,51,13
UBCV,2025,W,ECON,101,,002,Principles of Microeconomics,Michael Fredrick Barber,486,73.3,74.0,68.0,81.0,95,0,29,52,89,70,89,21,25,41,11,49,10
UBCV,2025,W,ECON,101,,003,Principles of Microeconomics,Michael Fredrick Barber,453,73.7,76.0,66.0,83.0,100,0,58,52,57,67,52,15,37,32,23,47,13
UBCV,2025,W,ECON,101,,004,Principles of Microeconomics,Marina Adshade,430,72.3,76.0,65.0,83.0,100,0,49,37,46,87,39,28,22,22,10,56,34
UBCV,2025,W,ECON,101,,011,Principles of Microeconomics,Clive Chapple,97,71.0,69.0,62.0,81.0,100,0,15,6,7,7,9,7,9,16,5,11,5
UBCV,2025,W,ECON,101,,013,Principles of Microeconomics,Mauricio Drelichman,107,73.3,76.0,66.5,87.0,96,0,11,22,13,10,11,3,4,11,3,10,9
UBCV,2025,W,ECON,102,,001,Principles of Macroeconomics,Marina Adshade,328,72.7,76.0,64.0,85.25,98,0,49,42,30,49,34,22,17,23,15,20,27
UBCV,2025,W,ECON,102,,002,Principles of Macroeconomics,Michael Fredrick Barber,488,74.6,77.0,68.75,85.0,97,0,48,79,62,84,67,20,21,28,23,35,21
UBCV,2025,W,ECON,102,,003,Principles of Macroeconomics,Michael Fredrick Barber,480,74.1,76.0,67.0,85.0,100,0,60,70,52,63,58,24,22,36,22,53,20
UBCV,2025,W,ECON,102,,004,Principles of Macroeconomics,Michael Fredrick Barber,355,73.1,77.0,63.0,86.0,100,0,59,48,36,43,28,20,24,24,25,26,22
UBCV,2025,W,ECON,102,,010,Principles of Macroeconomics,Emrul Hasan,82,72.9,76.0,64.0,82.5,97,32,11,7,21,6,6,6,7,9,5,2,2
UBCV,2025,W,ECON,102,,011,Principles of Macroeconomics,Emrul Hasan,88,72.1,73.0,64.75,85.0,99,5,13,11,7,10,9,2,8,5,5,14,4
UBCV,2025,W,ECON,102,,013,Principles of Macroeconomics,Emrul Hasan,98,77.9,82.0,72.0,87.0,96,9,22,16,6,20,10,3,1,7,2,9,2
UBCV,2025,W,ECON,221,,001,Introduction to Strategic Thinking,Hao Li,112,65.4,70.0,52.75,80.0,98,0,10,7,8,15,9,8,9,6,15,10,15
UBCV,2025,W,ECON,227,,001,Data in Economics,Jonathan Graves,115,74.2,76.0,68.5,83.5,91,1,6,16,15,26,14,5,5,10,0,14,4
UBCV,2025,W,ECON,241,,001,Introduction to Global Development,Amartya Lahiri,109,75.8,76.0,71.0,81.0,100,0,7,10,23,19,20,2,1,9,1,16,1
