Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,EDCP,210,,301,Introduction to Music Education,Karen Lee,17,89.5,92.0,90.0,96.0,98,72,0,0,0,0,0,0,2,1,1,0,13
UBCV,2025,W,EDCP,303,,001,Ceramic Design and Pedagogical Approaches: Art Education,Dennis Memmott,25,91.5,93.0,90.0,94.0,98,73,0,0,0,0,0,0,1,0,0,4,20
UBCV,2025,W,EDCP,303,,002,Ceramic Design and Pedagogical Approaches: Art Education,Peisen Ding,26,90.7,92.5,89.0,93.0,95,72,0,0,0,0,0,0,1,0,0,7,18
UBCV,2025,W,EDCP,304,,001,Textile Design and Pedagogical Approaches: Art Education,Lorrie Miller,23,87.4,90.0,87.0,93.5,100,50,0,2,0,0,0,0,1,0,1,5,14
UBCV,2025,W,EDCP,304,,002,Textile Design and Pedagogical Approaches: Art Education,Lorrie Miller,25,89.5,90.0,87.0,93.0,98,75,0,0,0,0,0,0,1,1,2,8,13
UBCV,2025,W,EDCP,305,,301,Digital Media in Arts Education: Introduction,Daniel Bakan,16,88.8,90.5,85.75,94.0,96,72,0,0,0,0,0,0,1,0,2,4,9
UBCV,2025,W,EDCP,312,A,301,INSTRUM PEDGY,Karen Lee,17,87.6,91.0,85.0,93.0,96,59,0,0,1,0,0,0,0,0,3,4,9
UBCV,2025,W,EDCP,313,A,301,Choral Pedagogy: Secondary,J. Scott Goble,21,83.9,84.0,80.0,89.0,93,74,0,0,0,0,0,0,2,3,7,5,4
UBCV,2025,W,EDCP,326,,301,Health Education: Curriculum and Pedagogy,Steve McGinley,31,94.8,95.0,94.0,96.5,98,90,0,0,0,0,0,0,0,0,0,0,31
UBCV,2025,W,EDCP,362,B,301,Curr Design & Evaluation: Practical & Theoretical Issues,Joseph Tong,9,92.6,94.0,92.0,95.0,96,81,0,0,0,0,0,0,0,0,1,0,8
UBCV,2025,W,EDCP,362,D,377,Curr Design & Evaluation: Practical & Theoretical Issues,Jennifer Anaquod,11,91.0,95.0,91.0,100.0,100,51,0,1,0,0,0,0,0,0,1,0,9
UBCV,2025,W,EDCP,377,,301,Design and Technology II - Secondary: Curriculum and Pedagogy,Michael Louie,22,90.0,90.0,90.0,90.0,90,90,0,0,0,0,0,0,0,0,0,0,22
UBCV,2025,W,EDCP,403,,001,Visual Arts for Classroom Practice: Three-Dimensional Practices and Processes,Kory Bogen,30,94.7,95.0,94.0,96.0,100,87,0,0,0,0,0,0,0,0,0,2,28
UBCV,2025,W,EDCP,404,,001,Visual Arts for Classroom Practice: Textile Design,Lorrie Miller,20,88.8,92.0,84.0,93.25,99,64,0,0,0,0,1,0,0,1,4,1,13
UBCV,2025,W,EDCP,410,,301,Music and Movement - Elementary: Curriculum and Pedagogy,Matthew Yanko,23,86.0,87.0,85.5,87.0,90,80,0,0,0,0,0,0,0,0,5,17,1
UBCV,2025,W,EDCP,412,,301,Conducting and Rehearsal Techniques for Teachers,J. Scott Goble,23,84.9,85.0,81.0,87.5,94,76,0,0,0,0,0,0,0,6,4,8,5
UBCV,2025,W,EDCP,441,B,301,Assessment in Mathematics Education,Kevin Li,17,90.8,93.0,89.0,94.0,95,82,0,0,0,0,0,0,0,0,2,3,12
UBCV,2025,W,EDCP,442,,301,Mathematics History for Teachers,Susan Gerofsky,19,89.7,90.0,89.0,91.5,95,77,0,0,0,0,0,0,0,1,0,6,12
UBCV,2025,W,EDCP,471,A,301,Technological Practices in Education: Technical Problems,Kieran Forde,21,90.0,90.0,90.0,90.0,90,90,0,0,0,0,0,0,0,0,0,0,21
UBCV,2025,W,EDCP,491,,301,Home Economics II - Secondary: Curriculum and Pedagogy,Johnna Montgomerie,8,91.0,91.0,89.75,92.25,94,88,0,0,0,0,0,0,0,0,0,2,6
UBCV,2025,W,EDCP,491,,63C,Home Economics II - Secondary: Curriculum and Pedagogy,Melissa Bauer Edstrom,23,84.7,89.0,82.5,92.5,98,45,1,1,0,1,0,0,0,1,3,5,11
UBCV,2025,W,EDCP,492,A,63A,Special Topics in Home Economics: Textile Studies,LC Ross,11,91.5,93.0,87.5,96.0,99,81,0,0,0,0,0,0,0,0,3,0,8
