Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2025,W,LAW,200,,001,Indigenous Settler Legal Relations,Karenna Williams,48,73.9,74.0,72.75,75.25,79,66,0,0,0,0,1,5,30,12,0,0,0
UBCV,2025,W,LAW,200,,002,Indigenous Settler Legal Relations,Brenna Bhandar,51,75.0,76.0,73.0,79.0,81,58,0,0,1,1,3,6,13,15,12,0,0
UBCV,2025,W,LAW,200,,003,Indigenous Settler Legal Relations,Nigel Baker-Grenier,49,73.6,74.0,71.0,76.0,83,66,0,0,0,0,2,12,18,16,1,0,0
UBCV,2025,W,LAW,200,,004,Indigenous Settler Legal Relations,Scott Franks,50,74.1,75.0,73.0,76.0,80,63,0,0,0,1,2,4,28,13,2,0,0
UBCV,2025,W,LAW,211,,001,Contracts,Joel Conrad Bakan,44,75.2,75.5,72.75,78.0,84,64,0,0,0,0,3,4,15,17,5,0,0
UBCV,2025,W,LAW,211,,002,Contracts,Bruce MacDougall,43,74.7,74.0,71.5,78.5,87,63,0,0,0,1,2,8,14,9,7,2,0
UBCV,2025,W,LAW,211,,003,Contracts,Ljiljana Biukovic,47,75.6,76.0,73.5,78.0,83,64,0,0,0,0,1,5,13,21,7,0,0
UBCV,2025,W,LAW,211,,004,Contracts,Brian Bird,50,75.5,76.0,73.0,79.0,85,64,0,0,0,0,2,7,15,16,8,2,0
UBCV,2025,W,LAW,221,,001,Criminal Law and Procedure,Benjamin Perrin,47,75.5,76.0,74.0,77.0,84,68,0,0,0,0,0,6,17,18,6,0,0
UBCV,2025,W,LAW,221,,002,Criminal Law and Procedure,Moira Aikenhead,44,75.2,76.0,71.75,80.0,85,62,0,0,0,1,4,6,8,10,14,1,0
UBCV,2025,W,LAW,221,,003,Criminal Law and Procedure,Sara Gordon,47,75.7,77.0,74.0,78.5,82,61,0,0,0,2,3,3,9,21,9,0,0
