Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,S,UDES,501,,001,Urban Design Studio I,Ronak Shah;Yuichi Watanabe,19,84.79,84.0,83.0,86.0,91.0,82.0,0,0,0,0,0,0,0,0,13,3,3
UBCV,2023,S,UDES,509,A,001,Topics in Urban Design,Yuval Fogelson,27,85.48,85.0,84.0,87.0,90.0,78.0,0,0,0,0,0,0,0,1,7,16,3
UBCV,2023,S,UDES,509,B,001,Topics in Urban Design,Andrew Pask,27,81.96,82.0,79.0,85.5,95.0,70.0,0,0,0,0,0,1,3,3,13,3,4
