Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,S,NEPL,390,,951,Nepali Language in a Community Context,Tsering Shakya;Sara Shneiderman;Binod Shrestha,23,88.91,90.0,87.25,93.75,98.0,73.0,0,0,0,0,0,0,2,1,1,5,13
