Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,S,DSCI,100,,002,Introduction to Data Science,Daniel Chen,159,87.04,89.0,83.0,94.0,99.0,26.0,1,0,1,2,2,3,8,4,26,32,77
UBCV,2023,S,DSCI,100,,003,Introduction to Data Science,Yitong Liu,143,85.18,87.0,80.0,92.0,99.0,46.0,1,0,2,3,1,6,7,14,21,34,53
