Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2023,W,CULT,100,,001,Media and Popular Cultures in Global Context,Cameron Crookston,50,80.4,83.0,77.75,86.75,94.0,0.0,1,0,0,1,1,0,9,1,17,12,8
UBCO,2023,W,CULT,100,,002,Media and Popular Cultures in Global Context,Cameron Crookston,50,82.0,82.5,77.25,85.75,92.0,70.0,0,0,0,0,0,2,7,6,17,12,6
UBCO,2023,W,CULT,100,,003,Media and Popular Cultures in Global Context,Cameron Crookston,48,76.6,80.0,71.0,83.0,93.0,0.0,1,1,1,1,2,6,4,5,16,4,6
UBCO,2023,W,CULT,100,,101,Media and Popular Cultures in Global Context,Cameron Crookston,50,83.47,85.0,77.0,89.0,96.0,67.0,0,0,0,0,1,3,5,7,7,14,12
UBCO,2023,W,CULT,100,,102,Media and Popular Cultures in Global Context,Cameron Crookston,49,80.15,81.0,77.5,85.0,90.0,52.0,0,1,0,0,1,2,5,10,12,15,1
UBCO,2023,W,CULT,101,,001,Cultural Studies Practices,Anita Girvan,33,77.47,79.0,72.75,85.0,94.0,27.0,1,0,0,1,0,5,5,5,6,5,4
UBCO,2023,W,CULT,101,,003,Cultural Studies Practices,Maria Alexopoulos,26,79.24,83.0,74.0,88.0,94.0,57.0,0,0,3,2,0,1,2,1,5,7,4
UBCO,2023,W,CULT,101,,004,Cultural Studies Practices,Maria Alexopoulos,50,83.14,83.0,80.0,87.0,95.0,58.0,0,0,1,1,0,0,1,6,20,13,8
UBCO,2023,W,CULT,101,,101,Cultural Studies Practices,Anita Girvan,31,78.25,81.5,75.5,83.25,93.0,37.0,1,0,0,2,1,1,2,2,13,4,2
UBCO,2023,W,CULT,101,,102,Cultural Studies Practices,Daniel Keyes,32,71.4,75.5,65.0,79.0,87.0,35.0,2,0,1,4,3,1,4,8,5,2,0
UBCO,2023,W,CULT,101,,103,Cultural Studies Practices,Maria Alexopoulos,49,80.11,82.5,78.0,85.0,94.0,0.0,1,0,0,0,0,2,3,12,12,12,4
UBCO,2023,W,CULT,101,,104,Cultural Studies Practices,Maria Alexopoulos,26,77.56,78.0,74.0,85.0,92.0,55.0,0,0,2,0,1,2,3,8,2,6,1
UBCO,2023,W,CULT,101,,105,Cultural Studies Practices,Maria Alexopoulos,23,83.87,85.0,81.0,88.0,93.0,67.0,0,0,0,0,1,0,1,2,6,10,3
UBCO,2023,W,CULT,205,,001,Introduction to Contemporary Japan Through Pop Culture,Nina Langton,18,78.35,78.0,72.0,89.0,96.0,44.0,1,0,0,1,1,1,2,3,1,3,4
UBCO,2023,W,CULT,210,,001,Reading Screens,Daniel Keyes,6,68.33,71.5,71.0,81.0,87.0,25.0,1,0,0,0,0,2,1,0,1,1,0
UBCO,2023,W,CULT,215,,001,Cultural Industries,Kyong Yoon,32,79.07,82.0,80.0,86.0,92.0,0.0,1,0,0,1,2,0,1,2,10,9,3
UBCO,2023,W,CULT,220,,101,Research with Media in the Humanities,James Phelan,10,83.4,83.0,80.5,86.0,88.0,79.0,0,0,0,0,0,0,0,1,5,4,0
UBCO,2023,W,CULT,230,,001,Foundations: Reading Across Borders,David Jefferess,24,74.08,74.5,70.0,86.25,93.0,42.0,1,2,0,1,1,3,5,4,0,3,4
UBCO,2023,W,CULT,250,,101,Foundations: Indigenous Literature,Allison Hargreaves,10,70.3,76.5,74.0,85.25,88.0,0.0,1,0,1,0,0,0,2,2,1,3,0
UBCO,2023,W,CULT,272,,001,Feminism and Environment,Astrida Neimanis,25,73.96,78.0,67.75,86.25,98.0,0.0,1,1,3,0,1,2,1,5,1,5,4
UBCO,2023,W,CULT,275,,001,Foundations: Interdisciplinary Theory and Method in Literary Research,James Phelan,7,84.83,84.0,83.25,86.25,89.0,82.0,0,0,0,0,0,0,0,0,4,2,0
UBCO,2023,W,CULT,305,,101,English-Canadian Screen Culture,Daniel Keyes,11,75.64,78.0,75.0,86.5,94.0,32.0,1,0,1,0,0,0,1,4,0,2,2
UBCO,2023,W,CULT,309,,001,Performance Art: Global Perspectives,Virginie Magnat,10,89.5,93.5,87.75,96.75,97.0,62.0,0,0,0,1,0,0,0,0,1,1,7
UBCO,2023,W,CULT,312,A,001,Internet Culture,Hoornaz Keshavarzian,36,82.63,82.0,79.5,86.0,95.0,68.0,0,0,0,0,0,2,3,4,12,10,4
UBCO,2023,W,CULT,312,A,002,Internet Culture,Hoornaz Keshavarzian,12,85.92,87.5,80.0,92.0,94.0,76.0,0,0,0,0,0,0,0,2,3,2,5
UBCO,2023,W,CULT,315,,001,Television Studies,Daniel Keyes,19,74.26,74.0,68.0,79.5,90.0,56.0,0,0,1,0,4,3,2,4,2,2,1
UBCO,2023,W,CULT,340,,001,Colonialism and Decolonization,David Jefferess,22,81.38,83.0,76.0,86.0,96.0,65.0,0,0,0,0,1,0,4,4,2,7,3
UBCO,2023,W,CULT,346,,101,"Human Rights, Literature, and Culture",David Jefferess,24,77.13,81.0,69.0,89.0,94.0,50.0,0,3,1,0,1,2,2,1,3,4,6
UBCO,2023,W,CULT,351,,001,"Settler Studies, Literature, and Culture",Allison Hargreaves,8,73.63,78.5,72.25,83.25,88.0,32.0,1,0,0,0,0,1,1,1,2,2,0
UBCO,2023,W,CULT,370,,001,Writing the Self: Theory and Practice,Melissa Jacques,9,89.0,89.0,87.0,91.0,92.0,86.0,0,0,0,0,0,0,0,0,0,4,3
UBCO,2023,W,CULT,371,A,001,Modern Critical Theory and Interdisciplinary Methods,Melissa Jacques,8,87.5,87.0,84.75,88.75,96.0,82.0,0,0,0,0,0,0,0,0,2,4,2
UBCO,2023,W,CULT,390,A,001,Identities and Power: Areas and Themes,Anita Girvan,17,84.35,87.0,77.0,89.0,95.0,66.0,0,0,0,0,1,0,1,3,0,9,3
UBCO,2023,W,CULT,470,A,001,Interdisciplinary Studies in Critical Theory,Maria Alexopoulos,14,86.54,91.0,84.0,92.0,98.0,63.0,0,0,0,1,0,1,0,1,1,1,8
UBCO,2023,W,CULT,490,F,001,Topics in Identities and Power,Cameron Crookston,15,87.79,90.0,86.5,90.0,97.0,70.0,0,0,0,0,0,1,0,0,1,4,8
