Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,S,COMM,203,,921,Managing the Employment Relationship,Perdip Atwal,117,74.5,75.0,71.0,80.0,88.0,51.0,,,,,8,14,28,25,23,9,
UBCV,2021,S,COMM,203,,971,Managing the Employment Relationship,Perdip Atwal,57,76.6,78.0,73.0,81.0,89.0,56.0,,,,,,,11,14,15,7,
UBCV,2021,S,COMM,204,,921,Logistics and Operations Management,Sha Liao,55,78.9,78.0,74.0,87.0,100.0,53.0,,,,,,,,13,6,9,10
UBCV,2021,S,COMM,204,,922,Logistics and Operations Management,Sha Liao,54,75.5,77.5,70.0,84.0,98.0,6.0,,,,,,,,9,11,7,6
UBCV,2021,S,COMM,204,,971,Logistics and Operations Management,Xinyuan Zhang,58,81.9,83.0,78.3,87.0,93.0,64.0,,,,,,,,6,17,14,11
UBCV,2021,S,COMM,204,,972,Logistics and Operations Management,Hossein Piri,40,77.1,80.0,72.8,84.0,91.0,50.0,,,,,,,,6,14,6,
UBCV,2021,S,COMM,205,,921,Introduction to Management Information Systems,Adam Saunders,150,83.4,84.0,79.0,89.0,97.0,61.0,,,,,,8,11,15,37,43,31
UBCV,2021,S,COMM,290,,921,Introduction to Quantitative Decision Making,Forough Pourhossein,34,77.2,79.0,73.3,86.8,96.0,41.0,,,,,,,,,,6,
UBCV,2021,S,COMM,293,,921,Financial Accounting,Richard Wong,117,77.5,78.0,69.0,85.0,98.0,49.0,,,,7,9,18,10,12,24,21,13
UBCV,2021,S,COMM,293,,922,Financial Accounting,Xin Zheng,118,79.6,82.0,75.0,86.0,100.0,44.0,,,,6,,7,12,19,32,16,19
UBCV,2021,S,COMM,294,,921,Managerial Accounting,Peter Norwood,7,78.0,74.0,72.5,80.5,95.0,71.0,,,,,,,,,,,
UBCV,2021,S,COMM,294,,971,Managerial Accounting,Richard Wong,53,72.8,72.0,65.0,81.0,98.0,46.0,,,,,7,6,6,8,8,,
UBCV,2021,S,COMM,295,,921,Managerial Economics,Ratna Shrestha,117,75.6,77.0,68.0,85.0,97.0,36.0,,,11,,,13,15,12,20,17,14
UBCV,2021,S,COMM,335,,921,Information Systems Technology and Development,Sabrina Rai,88,78.1,80.0,74.0,82.0,90.0,61.0,,,,,,8,12,19,37,8,
UBCV,2021,S,COMM,382,,921,Economics of Entrepreneurship and Innovation,Steven Minns,10,77.9,80.0,74.5,81.8,88.0,65.0,,,,,,,,,,,
UBCV,2021,S,COMM,390,,921,Business Writing,Marlisse Silver Sweeney,20,76.6,80.5,73.5,83.5,86.0,51.0,,,,,,,,,8,,
UBCV,2021,S,COMM,390,,922,Business Writing,Cameron Morrell,17,78.5,78.0,72.0,83.0,90.0,68.0,,,,,,,,,,,
